"CBSA Code","CBSA","CO 2nd Max 1-hr","CO 2nd Max 8-hr","NO2 98th Percentile 1-hr","NO2 Mean 1-hr","Ozone 2nd Max 1-hr","Ozone 4th Max 8-hr","SO2 99th Percentile 1-hr","SO2 2nd Max 24-hr","SO2 Mean 1-hr","PM2.5 98th Percentile 24-hr","PM2.5 Weighted Mean 24-hr","PM10 2nd Max 24-hr","PM10 Mean 24-hr","Lead Max 3-Mo Avg"
"12660","Baraboo, WI",".",".",".",".","0.07","0.066",".",".",".","27","6.9","26","9","."
"12700","Barnstable Town, MA",".",".",".",".","0.08","0.065",".",".",".",".",".",".",".","."
"12780","Bartlesville, OK",".",".",".",".","0.08","0.063",".",".",".",".",".",".",".","."
"12940","Baton Rouge, LA","2.1","1.1","45","11","0.09","0.071","22","6","2","26","11.4","69","25","0"
"13020","Bay City, MI",".",".",".",".",".",".",".",".",".","20","6.8",".",".","."
"13140","Beaumont-Port Arthur, TX","0.6","0.4","31","5","0.09","0.069","73","13","1",".",".",".",".","."
"13180","Beaver Dam, WI","0.7","0.4",".",".","0.07","0.068","2","1","0","19","7.2","23","10","."
"13340","Bellefontaine, OH",".",".",".",".",".",".",".",".",".",".",".",".",".","0"
"13380","Bellingham, WA",".",".",".",".","0.06","0.045",".",".",".",".",".",".",".","."
"13420","Bemidji, MN",".",".",".",".",".",".",".",".",".","15","4.9",".",".","."
"13540","Bennington, VT",".",".",".",".","0.08","0.067",".",".",".","12","5",".",".","."
"13620","Berlin, NH-VT",".",".",".",".","0.07","0.066",".",".",".",".",".",".",".","."
"13740","Billings, MT",".",".",".",".",".",".","18","5","1",".",".",".",".","."
"13820","Birmingham-Hoover, AL","2.6","1.5","53","14","0.09","0.073","11","3","2","22","10.8","66","24","."
"13860","Bishop, CA","0.2","0.2",".",".","0.09","0.072",".",".","0","25","6.6","326","23","."
"13900","Bismarck, ND",".","0.4","15","5","0.06","0.054","11","3","1","18","4.8","49","12","."
"13980","Blacksburg-Christiansburg-Radford, VA",".",".",".",".","0.07","0.062",".",".",".",".",".",".",".","."
"14010","Bloomington, IL",".",".",".",".","0.07","0.065",".",".",".",".",".",".",".","."
"14020","Bloomington, IN",".",".",".",".","0.08","0.069",".",".",".","20","7.8",".",".","."
"14260","Boise City, ID","6","2.5","41","10","0.09","0.072","4","2","1","21","8.4","72","21","0"
"14460","Boston-Cambridge-Newton, MA-NH","2.4","1.2","49","15","0.09","0.07","13","5","1","17","7.7","30","14","0"
"14500","Boulder, CO",".",".",".",".",".",".",".",".",".","26","6.9","44","22","."
"14540","Bowling Green, KY",".","0.3",".",".","0.08","0.065",".",".",".","17","8.3",".",".","."
"14580","Bozeman, MT","9.4","4",".","2",".",".",".",".",".","43","5",".",".","."
"14660","Brainerd, MN",".",".",".",".","0.07","0.06",".",".",".","15","5.9",".",".","."
"14700","Branson, MO",".",".",".",".","0.06","0.056",".",".",".",".",".",".",".","."
"14740","Bremerton-Silverdale, WA",".",".",".",".",".",".",".",".",".","10","4.2",".",".","."
"14860","Bridgeport-Stamford-Norwalk, CT","2.5","1.5",".",".","0.12","0.087","3","2","0","23","9.4","30","14","."
"15100","Brookings, SD",".",".",".",".","0.07","0.061",".",".",".","12","4.5","53","15","."
"15180","Brownsville-Harlingen, TX","1.2","0.7",".",".","0.07","0.055",".",".",".","26","9.6",".",".","0"
"15260","Brunswick, GA",".",".",".",".","0.07","0.057",".",".",".","34","7.9",".",".","."
"15380","Buffalo-Cheektowaga-Niagara Falls, NY","1.4","0.9","48","11","0.08","0.074","18","8","1","15","6.8",".",".","."
"15540","Burlington-South Burlington, VT","0.9","0.7",".","6","0.07","0.06","2","1","0","13","5.5",".",".","."
"15580","Butte-Silver Bow, MT",".",".",".",".",".",".",".",".",".","28","7.6","51","17","."
"15620","Cadillac, MI",".",".","9","2","0.08","0.074",".",".",".","12","4.9",".",".","."
"15700","Cambridge, MD","0.5","0.4",".",".","0.09","0.068","4","1","1","16","7.9",".",".","."
"15940","Canton-Massillon, OH","1.8","1.4",".",".","0.08","0.072",".",".",".","20","9.5",".",".","."
"15980","Cape Coral-Fort Myers, FL",".",".",".",".","0.07","0.06",".",".",".","12","6","35","14","."
"16100","Carlsbad-Artesia, NM",".",".","16","2","0.07","0.063",".",".",".",".",".",".",".","."
"16180","Carson City, NV",".",".",".",".","0.07","0.066",".",".",".","13","4.5",".",".","."
"16220","Casper, WY",".",".","39","5","0.07","0.061","21","7","1","10","4.3","39","14","."
"16300","Cedar Rapids, IA","1.3","0.9",".",".","0.07","0.064","54","17","1","19","7.8","48","20","."
"16540","Chambersburg-Waynesboro, PA",".",".",".",".","0.07","0.059",".",".",".",".",".",".",".","0.01"
"16580","Champaign-Urbana, IL","0.3","0.3",".",".","0.07","0.066","4","1","0","17","7.6",".",".","."
"16620","Charleston, WV","1.5","0.8",".",".","0.08","0.069","7","3",".","16","8",".",".","."
"16700","Charleston-North Charleston, SC",".",".",".",".","0.06","0.058","10","4","0",".",".","66","16","."
"16740","Charlotte-Concord-Gastonia, NC-SC","1.4","1","40","11","0.09","0.074","4","1","0","21","9.1","44","18","."
"16820","Charlottesville, VA",".",".",".",".","0.08","0.062",".",".",".","15","6.5",".",".","."
"16860","Chattanooga, TN-GA",".",".",".",".","0.08","0.069",".",".",".","17","9.2",".",".","."
"16940","Cheyenne, WY","0.3","0.2","33","4","0.07","0.061","3","1","0","13","4.5","26","12","."
"16980","Chicago-Naperville-Elgin, IL-IN-WI","2.3","1.1","61","17","0.1","0.08","31","11","2","21","9.9","131","27","0.05"
"17020","Chico, CA","1.7","1.3","29","6","0.09","0.077",".",".",".","21","7.7","56","20","."
"17140","Cincinnati, OH-KY-IN","1.7","1.3","56","21","0.09","0.076","43","7","2","26","11.6","85","36","."
"17200","Claremont-Lebanon, NH-VT",".",".",".",".","0.07","0.055",".",".",".","14","5.1",".",".","."
"17220","Clarksburg, WV",".",".",".",".",".",".",".",".",".","17","7.5",".",".","."
"17300","Clarksville, TN-KY",".",".",".",".","0.07","0.063",".",".",".","17","8.3",".",".","."
"17340","Clearlake, CA",".",".",".",".","0.07","0.057",".",".",".","9","3","20","8","."
"17380","Cleveland, MS",".",".",".",".","0.07","0.064",".",".",".",".",".",".",".","."
"17460","Cleveland-Elyria, OH","5.8","3.9","50","11","0.09","0.077","370","145","2","22","10.7","86","37","0.03"
"17540","Clinton, IA",".",".",".",".","0.07","0.063","31","20","1","19","8.3",".",".","."
"17820","Colorado Springs, CO","2.6","1.3",".",".","0.08","0.069","45","14","3",".",".","35","19","."
"17860","Columbia, MO",".",".",".",".","0.09","0.065",".",".",".",".",".",".",".","."
"17900","Columbia, SC","1.1","0.9",".",".","0.08","0.07","3","1","0","20","8.1","72","15","0"
"17980","Columbus, GA-AL",".",".",".",".","0.08","0.066",".",".",".","34","9.6",".",".","0.36"
"18020","Columbus, IN",".",".",".","4","0.08","0.071","5","2","1","18","8.2",".",".","."
"18140","Columbus, OH","2.5","1.8","42","12","0.09","0.072","4","2","0","18","8.7","52","20","0.01"
"18180","Concord, NH",".",".",".",".","0.07","0.062","16","5","1",".",".",".",".","."
"18260","Cookeville, TN",".",".",".",".",".",".",".",".",".","18","7.6",".",".","."
"18500","Corning, NY","0.2","0.3",".",".","0.09","0.062","5","2","0","11","5",".",".","."
"18580","Corpus Christi, TX",".",".",".",".","0.07","0.062","3","2","1","27","9.1","45","20","."
"18620","Corsicana, TX",".",".","22","2","0.07","0.06","20","4","1",".",".",".",".","."
"18780","Craig, CO",".",".",".",".","0.07","0.059",".",".",".",".",".",".",".","."
"18880","Crestview-Fort Walton Beach-Destin, FL",".",".",".",".","0.07","0.06",".",".",".",".",".","35","14","."
"19000","Cullowhee, NC",".",".",".",".","0.09","0.069",".",".",".","44","9.1",".",".","."
"19100","Dallas-Fort Worth-Arlington, TX","1.6","1.1","45","12","0.09","0.076","8","2","0","19","8.5","45","16","0.01"
"19140","Dalton, GA",".",".",".",".","0.07","0.067",".",".",".",".",".",".",".","."
"19300","Daphne-Fairhope-Foley, AL",".",".",".",".","0.07","0.062",".",".",".","14","7.2",".",".","."
"19340","Davenport-Moline-Rock Island, IA-IL","0.8","0.5","30","6","0.08","0.066","4","1","0","22","8.3","121","40","."
"19380","Dayton, OH","1.2","0.9",".",".","0.08","0.072","16","3","0","23","9.1","39","19","0"
"19460","Decatur, AL",".",".",".",".","0.08","0.067",".",".",".","13","7.4",".",".","."
"19500","Decatur, IL",".",".",".",".","0.07","0.066","54","25","3","15","7.8",".",".","0.04"
"19660","Deltona-Daytona Beach-Ormond Beach, FL",".",".",".",".","0.07","0.06",".",".",".","11","5.6","39","14","."
"19700","Deming, NM",".",".",".",".",".",".",".",".",".",".",".","266","24","."
"19740","Denver-Aurora-Lakewood, CO","3.2","2.1","77","29","0.1","0.083","20","6","1","26","9.5","89","35","."
"19780","Des Moines-West Des Moines, IA","1.4","0.8","33","8","0.07","0.061","1","1","0","18","7.2","37","19","."
"19820","Detroit-Warren-Dearborn, MI","2.5","1.5","50","16","0.09","0.075","59","17","3","26","11.3","181","28","0.07"
"19860","Dickinson, ND",".",".",".",".","0.06","0.056","4","2","1","9","2.9",".",".","."
"19980","Dodge City, KS",".",".",".",".",".",".",".",".",".",".",".","70","20","."
"20020","Dothan, AL",".",".",".",".","0.07","0.059",".",".",".","13","7.1",".",".","."
"20100","Dover, DE",".",".",".",".","0.08","0.068",".",".",".",".",".",".",".","."
"20180","DuBois, PA",".",".",".",".","0.08","0.066",".",".",".",".",".",".",".","."
"20260","Duluth, MN-WI",".",".",".",".","0.07","0.059",".",".",".","16","5.1","62","21","0"
"20420","Durango, CO","4.7","1.2","23","5","0.08","0.072",".",".",".",".",".",".",".","."
"20500","Durham-Chapel Hill, NC",".",".",".",".","0.07","0.063","4","1","0","20","9.4","29","7","."
"20700","East Stroudsburg, PA",".",".",".",".","0.08","0.07",".",".",".","17","6.3",".",".","."
"20740","Eau Claire, WI",".",".",".",".","0.07","0.064",".",".",".","16","6.1",".",".","."
"20820","Effingham, IL",".",".",".",".","0.07","0.066",".",".",".",".",".",".",".","."
"20940","El Centro, CA","4.7","3.1","60","11","0.1","0.074","7","3","1","34","12.5","465","59","."
"20980","El Dorado, AR",".",".",".",".",".",".","26","5","1","18","9",".",".","."
"21060","Elizabethtown-Fort Knox, KY",".",".",".",".","0.08","0.068",".",".",".","17","8.3",".",".","."
"21140","Elkhart-Goshen, IN",".",".",".",".","0.08","0.072",".",".",".","23","9.2",".",".","."
"21340","El Paso, TX","4.1","2.4","60","15","0.11","0.071","8","2","1","25","9.6","58","27","0.01"
"21500","Erie, PA","1.1","0.6",".","5","0.08","0.067",".",".",".","17","7.7","29","10","."
"21580","Espa¤ola, NM",".",".",".",".","0.07","0.063",".",".",".",".",".",".",".","."
"21660","Eugene, OR",".",".",".",".","0.07","0.057",".",".",".","38","6.7","41","15","."
"21700","Eureka-Arcata-Fortuna, CA","1.2","0.9","20","3","0.05","0.049","1","1","0","16","6.1","42","15","."
"21740","Evanston, WY",".",".","12","2","0.07","0.06",".",".",".",".",".","41","9","."
"21780","Evansville, IN-KY","1.4","0.9",".","8","0.09","0.072","71","12","2","19","9.1","30","15","."
"21820","Fairbanks, AK","3.2","2",".","13","0.05","0.036","35","22","6","67","13.7","69","20","."
"21980","Fallon, NV",".",".",".",".","0.08","0.069",".",".",".",".",".",".",".","."
"22020","Fargo, ND-MN",".","0.3","27","4","0.06","0.054","2","1","0","19","5.1","63","14","."
"22140","Farmington, NM",".",".","35","10","0.08","0.067","7","3","0",".",".",".",".","."
"22180","Fayetteville, NC",".",".",".",".","0.07","0.064",".",".",".","20","8.5","30","11","."
"22220","Fayetteville-Springdale-Rogers, AR-MO",".",".",".",".","0.07","0.058",".",".",".","18","8.1",".",".","."
"22280","Fernley, NV",".",".",".",".","0.08","0.069",".",".",".",".",".",".",".","."
"22380","Flagstaff, AZ",".",".",".",".","0.07","0.064",".",".",".",".",".",".",".","."
"22420","Flint, MI",".",".",".",".","0.08","0.073",".",".",".","19","7.2",".",".","."
"22500","Florence, SC",".",".",".",".","0.07","0.063",".",".",".","19","8.2",".",".","."
"22520","Florence-Muscle Shoals, AL",".",".",".",".","0.07","0.061",".",".",".","16","7.5",".",".","."
"22540","Fond du Lac, WI",".",".",".",".","0.08","0.066",".",".",".",".",".",".",".","."
"22660","Fort Collins, CO","2.1","1.3",".",".","0.09","0.076",".",".",".","18","6.8","50","22","."
"22800","Fort Madison-Keokuk, IA-IL-MO",".",".",".",".",".",".",".",".",".","18","8.4",".",".","."
"22840","Fort Payne, AL",".",".",".",".","0.07","0.064",".",".",".","13","7.7",".",".","."
"22900","Fort Smith, AR-OK",".",".","27","5","0.07","0.058",".",".",".","19","8.3",".",".","."
"23060","Fort Wayne, IN",".",".","20","4","0.08","0.069",".",".",".","20","8.8",".",".","."
"23340","Fremont, NE",".",".",".",".",".",".",".",".",".",".",".",".",".","0.06"
"23420","Fresno, CA","2","1.7","48","21","0.12","0.093","6","2","0","48","13.6","90","38","0.01"
"23460","Gadsden, AL",".",".",".",".","0.07","0.064",".",".",".","14","8.2",".",".","."
"23500","Gaffney, SC",".",".",".",".","0.07",".",".",".",".",".",".",".",".","."
"23540","Gainesville, FL",".",".",".",".","0.07","0.06",".",".",".","15","6",".",".","."
"23580","Gainesville, GA",".",".",".",".",".",".",".",".",".","23","8.5",".",".","."
"23820","Gardnerville Ranchos, NV",".",".",".",".",".",".",".",".",".","19","6.9",".",".","."
"23900","Gettysburg, PA","0.5","0.4","14","1","0.08","0.073","7","2","0",".",".",".",".","."
"23940","Gillette, WY",".",".","29","4","0.07","0.06","14","3","0","14","4.3","154","29","."
"24060","Glenwood Springs, CO",".",".",".","4","0.07","0.067",".",".",".",".",".","38","16","."
"24260","Grand Island, NE",".",".",".",".",".",".",".",".",".","12","5.4",".",".","."
"24300","Grand Junction, CO","1.8","1",".",".","0.07","0.064",".",".",".","21","6.4","35","15","."
"24340","Grand Rapids-Wyoming, MI","1.4","0.9",".",".","0.09","0.075","20","6","0","23","8.8","56","16","0"
"24420","Grants Pass, OR",".",".",".",".",".",".",".",".",".","15","5.8",".",".","."
"24540","Greeley, CO","1.2","0.9",".",".","0.09","0.067",".",".",".","33","7.3","51","22","."
"24580","Green Bay, WI",".",".",".",".","0.09","0.072","13","4","1","19","6.9",".",".","."
"24640","Greenfield Town, MA",".",".",".",".","0.08","0.068",".",".",".","17","5.9",".",".","."
"24660","Greensboro-High Point, NC",".",".",".",".","0.08","0.068",".",".",".","18","8.4","35","11","."
"24780","Greenville, NC",".",".",".",".","0.07","0.065",".",".",".","15","6.9",".",".","."
"24860","Greenville-Anderson-Mauldin, SC",".",".",".","8","0.08","0.067","2","1","0","31","9.6","116","15","."
"24940","Greenwood, SC",".",".",".",".","0.07","0.062",".",".",".",".",".",".",".","."
"25060","Gulfport-Biloxi-Pascagoula, MS",".",".",".","4","0.07","0.063","6","1","0","16","8.1",".",".","."
"25180","Hagerstown-Martinsburg, MD-WV",".",".",".",".","0.09","0.07",".",".",".","22","8.6",".",".","."
"25220","Hammond, LA",".",".",".",".",".",".",".",".",".","16","6.6",".",".","."
"25260","Hanford-Corcoran, CA",".",".","41","9","0.1","0.083",".",".",".","46","15.5","151","51","."
"25420","Harrisburg-Carlisle, PA",".",".",".",".","0.08","0.07",".",".",".","25","8.9","41","15","."
"25460","Harrison, AR",".",".",".",".","0.07","0.056",".",".",".",".",".",".",".","."
"25500","Harrisonburg, VA",".",".","35","8","0.08","0.062","2","1","0","18","7.4",".",".","."
"25540","Hartford-West Hartford-East Hartford, CT","2.2","1.5","54","16","0.11","0.08","2","2","0","20","7.5","46","16","."
"25620","Hattiesburg, MS",".",".",".",".",".",".",".",".",".","16","9.1",".",".","."
"25740","Helena, MT","0.8","0.5",".",".","0.06","0.055",".",".",".","33","7.3",".",".","."
"25840","Hermiston-Pendleton, OR",".",".",".",".","0.07","0.063",".",".",".",".",".",".",".","."
"25860","Hickory-Lenoir-Morganton, NC",".",".",".",".","0.08","0.066",".",".",".","22","9.1",".",".","."
"25900","Hilo, HI",".",".",".",".",".",".","1397","350","35","31","14.6",".",".","."
"26020","Hobbs, NM",".",".","33","4","0.07","0.065",".",".",".","12","5.9",".",".","."
"26090","Holland, MI",".",".",".",".","0.09","0.076",".",".",".","17","7",".",".","."
"26140","Homosassa Springs, FL",".",".",".",".",".",".","47","8","1","12","5.7",".",".","."
"26300","Hot Springs, AR",".",".",".",".",".",".",".",".",".","20","9.9",".",".","."
"26380","Houma-Thibodaux, LA",".",".",".",".","0.08","0.065",".",".",".","14","6.9",".",".","."
"26420","Houston-The Woodlands-Sugar Land, TX","2.2","1.6","54","14","0.11","0.079","23","4","1","23","9.7","81","30","0"
"26540","Huntington, IN",".",".",".",".","0.08","0.066",".",".",".",".",".",".",".","."
"26580","Huntington-Ashland, WV-KY-OH",".",".","29","5","0.08","0.07","8","3","1","24","9.6","50","23","0.01"
"26620","Huntsville, AL",".",".",".",".","0.07","0.066",".",".",".","13","7.8","68","20","."
"26820","Idaho Falls, ID",".",".",".",".","0.07","0.058",".",".",".",".",".",".",".","."
"26860","Indiana, PA",".",".",".",".","0.08","0.071","39","8","1",".",".",".",".","0.01"
"26900","Indianapolis-Carmel-Anderson, IN","5.7","2.5",".","13","0.08","0.073","23","8","2","23","10.4","85","27","0.01"
"26960","Ionia, MI",".",".",".",".",".",".",".",".",".",".",".",".",".","0.02"
"26980","Iowa City, IA",".",".",".",".",".",".",".",".",".","17","7.4","38","17","."
"27060","Ithaca, NY",".",".",".",".","0.08","0.066",".",".",".",".",".",".",".","."
"27140","Jackson, MS","1.8","1.2",".","6","0.08","0.063","13","2","0","17","8.4","39","17","."
"27220","Jackson, WY-ID","0.6","0.4",".",".","0.07","0.06",".",".",".",".",".","39","13","."
"27260","Jacksonville, FL","2.7","1.9",".",".","0.08","0.064","18","4","0","17","7.9",".",".","."
"27420","Jamestown, ND",".",".",".",".",".",".","30","3","0",".",".","91","13","."
"27460","Jamestown-Dunkirk-Fredonia, NY",".",".",".",".","0.08","0.069","5","3","0","13","5.8",".",".","."
"27500","Janesville-Beloit, WI",".",".",".",".","0.09","0.072",".",".",".",".",".",".",".","."
"27540","Jasper, IN",".",".",".",".",".",".","26","7","2","19","8.7","35","15","."
"27620","Jefferson City, MO",".",".",".",".","0.07","0.064",".",".",".",".",".",".",".","."
"27780","Johnstown, PA","1","0.7","36","7","0.07","0.064","21","7","1","23","8.9","47","14","."
"27900","Joplin, MO",".",".",".",".","0.06","0.059",".",".",".",".",".","116","25","."
"27940","Juneau, AK",".",".",".",".",".",".",".",".",".","19","5.8","32","9","."
"27980","Kahului-Wailuku-Lahaina, HI",".",".",".",".",".",".",".",".",".","12","4.5",".",".","."
"28020","Kalamazoo-Portage, MI",".",".",".",".","0.08","0.074",".",".",".","20","8.2",".",".","."
"28060","Kalispell, MT",".",".",".",".","0.06","0.05",".",".",".","17","5.5","98","23","."
"28140","Kansas City, MO-KS","1.5","1","46","13","0.09","0.069","10","4","2","20","9","84","27","."
"28180","Kapaa, HI",".",".",".",".",".",".",".",".",".","9","3.5",".",".","."
"28300","Keene, NH",".",".",".",".","0.08","0.066",".",".",".","20","6.7",".",".","."
"28420","Kennewick-Richland, WA",".",".",".",".","0.08","0.068",".",".",".",".",".","71","15","."
"28660","Killeen-Temple, TX",".",".",".",".","0.08","0.066",".",".",".",".",".",".",".","."
"28700","Kingsport-Bristol-Bristol, TN-VA","1.3","0.9",".",".","0.08","0.068",".",".",".","25","8",".",".","0"
"28820","Kinston, NC",".",".",".",".","0.07","0.063",".",".",".",".",".",".",".","."
"28900","Klamath Falls, OR",".",".",".",".",".",".",".",".",".","23","6.8",".",".","."
"28940","Knoxville, TN","2.2","1.2","5","1","0.08","0.073","5","3","1","64","11.5",".",".","0.13"
"29020","Kokomo, IN",".",".",".",".",".",".",".",".",".","20","9.4",".",".","."
"29060","Laconia, NH",".",".",".",".","0.07","0.06",".",".",".","9","4.3",".",".","."
"29100","La Crosse-Onalaska, WI-MN",".",".",".",".","0.07","0.063",".",".",".","16","6.2",".",".","."
"29180","Lafayette, LA",".",".",".",".","0.07","0.066",".",".",".",".",".","41","16","."
"29200","Lafayette-West Lafayette, IN",".",".",".",".","0.07","0.066",".",".",".","18","7.7",".",".","."
"29340","Lake Charles, LA",".",".","40","6","0.08","0.065","34","9","1","18","7.6",".",".","."
"29380","Lake City, FL",".",".",".",".","0.07","0.061",".",".",".",".",".",".",".","."
"29420","Lake Havasu City-Kingman, AZ",".",".",".",".",".",".",".",".",".",".",".","110","22","."
"29460","Lakeland-Winter Haven, FL",".",".",".",".","0.08","0.064","21","4","0","14","6","32","14","."
"29540","Lancaster, PA",".",".",".",".","0.09","0.071",".",".",".","27","11","44","14","0.07"
"29620","Lansing-East Lansing, MI",".",".",".","7","0.08","0.073","10","4","1","18","7.3",".",".","."
"29660","Laramie, WY",".",".",".",".","0.07","0.064",".",".",".","11","4.1","114","29","."
"29700","Laredo, TX","2.6","1.6",".",".","0.06","0.05",".",".",".",".",".","54","20","0.01"
"29740","Las Cruces, NM",".",".","46","7","0.09","0.07",".",".",".","28","9.7","268","43","."
"29820","Las Vegas-Henderson-Paradise, NV","2.9","2.2","58","25","0.1","0.079","6","3","1","23","10.7","143","28","."
"29980","Lawrenceburg, TN",".",".",".",".",".",".",".",".",".","13","6.7",".",".","."
"30020","Lawton, OK",".",".",".",".","0.07","0.062",".",".",".","15","6.8",".",".","."
"30140","Lebanon, PA",".",".",".",".","0.08","0.072",".",".",".",".",".",".",".","."
"30340","Lewiston-Auburn, ME",".",".",".",".","0.07","0.057",".",".",".","17","6",".",".","."
"30460","Lexington-Fayette, KY",".",".","43","7","0.08","0.066","5","2","1","17","8.2",".",".","."
"30620","Lima, OH",".",".",".",".","0.08","0.068","4","2","0","20","7.8",".",".","."
"30700","Lincoln, NE",".",".",".",".","0.07","0.058",".",".",".","19","7.4",".",".","."
"30780","Little Rock-North Little Rock-Conway, AR","1.1","0.8","41","8","0.08","0.065","7","2","1","21","10.7","44","20","0"
"30860","Logan, UT-ID",".",".",".",".","0.07","0.062",".",".",".",".",".",".",".","."
"30980","Longview, TX",".",".","23","4","0.08","0.065","33","6","1",".",".",".",".","."
"31080","Los Angeles-Long Beach-Anaheim, CA","4.3","3.6","77","24","0.14","0.1","12","4","1","39","14.7","127","34","0.03"
"31140","Louisville/Jefferson County, KY-IN","1.6","1.3","49","15","0.1","0.076","26","5","2","20","9.3","39","17","0.01"
"31220","Ludington, MI",".",".",".",".","0.09","0.074",".",".",".",".",".",".",".","."
"31340","Lynchburg, VA",".",".",".",".",".",".",".",".",".","13","6.8",".",".","0.03"
"31420","Macon, GA",".",".",".",".","0.09","0.07","6","2","1","24","10.3",".",".","."
"31460","Madera, CA","4.6","1.4","27","6","0.1","0.084",".",".",".","36","12","100","30","."
"31540","Madison, WI",".",".",".",".","0.08","0.07","1","0","0","19","8.1","34","14","."
"31660","Malone, NY",".",".","24","4","0.06","0.05","8","4","1",".",".",".",".","."
"31700","Manchester-Nashua, NH","0.3","0.3",".",".","0.08","0.069","2","1","0","10","4.2",".",".","."
"31820","Manitowoc, WI",".",".",".",".","0.1","0.074",".",".",".",".",".",".",".","."
"31930","Marietta, OH",".",".",".",".","0.07","0.064",".",".",".",".",".",".",".","0"
"32020","Marion, OH",".",".",".",".",".",".",".",".",".",".",".",".",".","0.02"
"32140","Marshall, MN",".",".",".",".","0.06","0.057",".",".",".","14","4.4",".",".","."
"32220","Marshall, TX",".",".","16","2","0.07","0.059",".",".",".","16","8.7","33","16","."
"32380","Mason City, IA",".",".",".",".",".",".",".",".",".",".",".","58","18","."
"32540","McAlester, OK",".",".",".",".","0.08","0.059",".",".",".","17","8",".",".","."
"32580","McAllen-Edinburg-Mission, TX",".",".",".",".","0.07","0.052",".",".",".","30","10.4","63","27","."
"32780","Medford, OR",".",".",".",".","0.06","0.049",".",".",".","21","7.2",".",".","."
"32820","Memphis, TN-MS-AR","1.4","1.2","38","10","0.09","0.071",".",".",".","17","8.4",".",".","."
"32900","Merced, CA",".",".","32","7","0.1","0.082",".",".",".","35","11.9","62","28","."
"32940","Meridian, MS",".",".",".",".","0.06","0.058",".",".",".",".",".",".",".","."
"33060","Miami, OK",".",".",".",".","0.07","0.053",".",".",".",".",".",".",".","0.02"
