"CBSA Code","CBSA","CO 2nd Max 1-hr","CO 2nd Max 8-hr","NO2 98th Percentile 1-hr","NO2 Mean 1-hr","Ozone 2nd Max 1-hr","Ozone 4th Max 8-hr","SO2 99th Percentile 1-hr","SO2 2nd Max 24-hr","SO2 Mean 1-hr","PM2.5 98th Percentile 24-hr","PM2.5 Weighted Mean 24-hr","PM10 2nd Max 24-hr","PM10 Mean 24-hr","Lead Max 3-Mo Avg"
"12300","Augusta-Waterville, ME",".",".",".",".","0.08","0.066",".",".",".",".",".","35","13","."
"12420","Austin-Round Rock, TX","0.7","0.4","20","3","0.08","0.076",".",".",".","27","10.1","41","18","."
"12540","Bakersfield, CA","2.2","1.5","59","18","0.13","0.102",".",".",".","70","22.5","115","56","."
"12580","Baltimore-Columbia-Towson, MD","5.8","1.9","59","18","0.12","0.083","54","16","3","31","12.1","24","15","."
"12620","Bangor, ME",".",".",".",".","0.07","0.057",".",".",".",".",".","39","15","."
"12660","Baraboo, WI",".",".",".",".","0.07","0.062",".",".",".","38","9.9",".",".","."
"12700","Barnstable Town, MA",".",".",".",".","0.09","0.071",".",".",".",".",".",".",".","."
"12940","Baton Rouge, LA","1.9","1.1","60","13","0.11","0.084","140","34","4","20","10.2",".",".","."
"13020","Bay City, MI",".",".",".",".",".",".",".",".",".","23","8.1",".",".","."
"13140","Beaumont-Port Arthur, TX","0.9","0.5","37","8","0.1","0.073","90","25","2","21","10.3",".",".","."
"13180","Beaver Dam, WI","0.9","0.3",".",".","0.08","0.066",".",".",".","32","9.7",".",".","."
"13220","Beckley, WV",".",".",".",".",".",".",".",".",".","18","9.2",".",".","."
"13340","Bellefontaine, OH",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"13380","Bellingham, WA",".",".",".",".","0.06","0.046",".",".",".",".",".",".",".","."
"13460","Bend-Redmond, OR",".",".",".",".","0.07","0.06",".",".",".","19","5.6",".",".","."
"13540","Bennington, VT",".",".",".",".","0.08","0.068",".",".",".","16","6.5",".",".","."
"13620","Berlin, NH-VT",".",".",".",".","0.08","0.067",".",".",".",".",".",".",".","."
"13740","Billings, MT","4.3","1.8",".",".",".",".","72","27","4",".",".",".",".","."
"13820","Birmingham-Hoover, AL","12.1","6.7",".",".","0.09","0.07","41","7","1","25","11.7","126","31","."
"13860","Bishop, CA",".",".",".",".","0.08","0.07",".",".",".","24","6.2","469","30","."
"13900","Bismarck, ND",".",".","39","6","0.07","0.057","42","8","1","17","6.4","37","12","."
"13980","Blacksburg-Christiansburg-Radford, VA",".",".",".",".","0.07","0.066",".",".",".",".",".",".",".","."
"14010","Bloomington, IL",".",".",".",".","0.08","0.071",".",".",".","22","10.1",".",".","."
"14020","Bloomington, IN",".",".",".",".","0.08","0.068",".",".",".",".",".",".",".","."
"14260","Boise City, ID","9.5","3.3",".",".","0.1","0.073",".",".",".","18","7.5",".",".","."
"14380","Boone, NC",".",".",".",".",".",".",".",".",".","17","7.9",".",".","."
"14460","Boston-Cambridge-Newton, MA-NH","2.3","1.6","58","20","0.09","0.075","42","12","3","24","10.3","42","18","."
"14500","Boulder, CO","3.2","1.6",".",".","0.09","0.073",".",".",".","19","7.3","38","20","."
"14540","Bowling Green, KY",".","0.2",".",".","0.07","0.065",".",".",".","21","10.6",".",".","."
"14580","Bozeman, MT","6.2","2.3",".",".",".",".",".",".",".","26","7.7",".",".","."
"14660","Brainerd, MN",".",".",".",".","0.07","0.059",".",".",".",".",".",".",".","."
"14720","Breckenridge, CO",".",".",".",".",".",".",".",".",".",".",".","79","18","."
"14860","Bridgeport-Stamford-Norwalk, CT","2.7","1.8","48","10","0.1","0.074","24","15","2","29","9.5","42","18","."
"15100","Brookings, SD",".",".",".",".","0.06","0.057",".",".",".","26","8.6","58","20","."
"15180","Brownsville-Harlingen, TX","1.7","0.8",".",".","0.07","0.06",".",".",".","23","11.1","71","23","0.01"
"15260","Brunswick, GA",".",".",".",".","0.08","0.057","10","3","1","26","9.7",".",".","."
"15340","Bucyrus, OH",".",".",".",".","0.08","0.068",".",".",".",".",".",".",".","."
"15380","Buffalo-Cheektowaga-Niagara Falls, NY","1.5","1.1","76","14","0.08","0.067","37","12","2","24","9.6",".",".","."
"15500","Burlington, NC",".",".",".",".",".",".",".",".",".","20","9.6",".",".","."
"15540","Burlington-South Burlington, VT","2.2","1.6",".","9","0.07","0.06",".",".",".","17","7.1","32","13","."
"15580","Butte-Silver Bow, MT",".",".",".",".",".",".",".",".",".","39","9.8","110","30","."
"15620","Cadillac, MI",".",".",".",".","0.08","0.065",".",".",".","18","5.9",".",".","."
"15700","Cambridge, MD",".",".",".",".","0.09","0.071",".",".",".",".",".",".",".","."
"15860","Ca¤on City, CO",".",".",".",".",".",".",".",".",".",".",".","33","16","."
"15940","Canton-Massillon, OH","1.8","1.4",".",".","0.08","0.066",".",".",".","28","11.9",".",".","."
"15980","Cape Coral-Fort Myers, FL",".",".",".",".","0.07","0.062",".",".",".","13","6.8","40","16","."
"16060","Carbondale-Marion, IL",".",".",".",".",".",".",".",".",".",".",".","37","16","."
"16100","Carlsbad-Artesia, NM",".",".",".","3","0.07","0.066",".",".",".",".",".",".",".","."
"16300","Cedar Rapids, IA","1.8","1.2",".",".","0.07","0.061","32","12","1","32","10.4","42","18","."
"16540","Chambersburg-Waynesboro, PA",".",".",".",".","0.07","0.059",".",".",".",".",".",".",".","."
"16580","Champaign-Urbana, IL",".",".",".",".","0.07","0.068",".",".",".","20","10.5",".",".","."
"16620","Charleston, WV",".",".",".",".","0.07","0.062","63","22","6","26","12.5","48","18","."
"16700","Charleston-North Charleston, SC","0.6","0.3","38","8","0.07","0.063","26","6","1","22","9.5","43","17","."
"16740","Charlotte-Concord-Gastonia, NC-SC","2.1","1.7","44","10","0.09","0.073","26","6","1","21","10.7","40","22","."
"16820","Charlottesville, VA",".",".",".",".","0.07","0.065",".",".",".","18","8.4",".",".","."
"16860","Chattanooga, TN-GA",".",".",".",".","0.09","0.07",".",".",".","24","10.7","23","14","."
"16940","Cheyenne, WY",".",".",".",".",".",".",".",".",".","9","3.9","32","14","."
"16980","Chicago-Naperville-Elgin, IL-IN-WI","7.5","2.3","79","25","0.09","0.075","114","35","4","35","13.4","77","27","0.06"
"17020","Chico, CA","2.8","2","34","8","0.09","0.079",".",".",".","30","10","43","19","."
"17140","Cincinnati, OH-KY-IN","1.9","1.1","50","14","0.09","0.077","60","18","2","31","13.9","42","20","."
"17200","Claremont-Lebanon, NH-VT",".",".",".",".","0.07","0.059",".",".",".","20","6.6",".",".","."
"17220","Clarksburg, WV",".",".",".",".",".",".",".",".",".","20","10.8",".",".","."
"17300","Clarksville, TN-KY",".",".",".",".","0.08","0.066","24","10","2",".",".","28","17","."
"17340","Clearlake, CA",".",".",".",".","0.07","0.061",".",".",".","8","3.4",".",".","."
"17380","Cleveland, MS",".",".",".",".","0.07","0.066",".",".",".","21","9.7",".",".","."
"17420","Cleveland, TN",".",".",".","6",".",".",".",".",".",".",".","27","15","."
"17460","Cleveland-Elyria, OH","17.3","6.6",".","17","0.09","0.072","186","70","10","30","12.9","74","34","."
"17540","Clinton, IA",".",".",".",".","0.07","0.064","44","29","2","28","11.4",".",".","."
"17640","Coco, PR",".",".",".",".",".",".","26","7","2",".",".",".",".","."
"17660","Coeur d'Alene, ID",".",".",".",".","0.07","0.056",".",".",".",".",".",".",".","."
"17700","Coffeyville, KS",".",".",".",".",".",".",".",".","4",".",".","48","19","."
"17820","Colorado Springs, CO","3.6","1.9",".",".","0.07","0.064",".",".",".","11","5.6","32","17","."
"17860","Columbia, MO",".",".",".",".","0.07","0.06",".",".",".",".",".",".",".","."
"17900","Columbia, SC",".",".","40","5","0.08","0.066","59","16","2","23","10.7","62","23","."
"17980","Columbus, GA-AL",".",".",".",".","0.08","0.065","14","7","1","26","11.8","43","23","."
"18060","Columbus, MS",".",".",".",".",".",".",".",".",".","20","9.7",".",".","."
"18140","Columbus, OH","2.2","1.5",".",".","0.08","0.073",".",".",".","26","11.5","56","26","."
"18180","Concord, NH",".",".",".",".","0.08","0.064","219","83","8","25","8.3",".",".","."
"18500","Corning, NY","0.2","0.3","14","2","0.09","0.062","19","12","1","18","6.9",".",".","."
"18580","Corpus Christi, TX",".",".",".",".","0.08","0.068","20","5","1","23","9.7","55","24","."
"18860","Crescent City, CA",".",".",".",".",".",".",".",".",".",".",".","40","17","."
"18880","Crestview-Fort Walton Beach-Destin, FL",".",".",".",".","0.07","0.064",".",".",".",".",".",".",".","."
"19000","Cullowhee, NC",".",".",".",".","0.07","0.063",".",".",".","16","8.5",".",".","."
"19100","Dallas-Fort Worth-Arlington, TX","2.3","1.5","52","12","0.11","0.091","18","4","1","21","10.2","43","18","0.35"
"19140","Dalton, GA",".",".",".",".","0.09","0.069",".",".",".",".",".",".",".","."
"19300","Daphne-Fairhope-Foley, AL",".",".",".",".","0.09","0.069",".",".",".",".",".",".",".","."
"19340","Davenport-Moline-Rock Island, IA-IL","1.2","0.9","33","7","0.07","0.064",".",".",".","30","12.4","116","39","."
"19380","Dayton, OH","2.3","1.6",".",".","0.08","0.073",".",".",".","27","12.4","44","20","."
"19460","Decatur, AL",".",".",".",".","0.07","0.062",".",".",".","19","9.9",".",".","."
"19500","Decatur, IL",".",".",".",".","0.07","0.067","36","15","2","22","11",".",".","."
"19660","Deltona-Daytona Beach-Ormond Beach, FL",".",".",".",".","0.07","0.06",".",".",".",".",".","34","15","."
"19700","Deming, NM",".",".","32","4","0.06","0.055",".",".",".",".",".","108","22","."
"19740","Denver-Aurora-Lakewood, CO","6.8","2.2",".","14","0.1","0.079","33","5","1","22","8.1","93","28","."
"19780","Des Moines-West Des Moines, IA","1.5","0.9","45","9","0.07","0.061","4","1","0","27","9.2","43","19","."
"19820","Detroit-Warren-Dearborn, MI","1.9","1.2","50","13","0.09","0.073","79","29","3","36","12.1","73","21","."
"19860","Dickinson, ND",".",".",".",".","0.06","0.056","9","6","1","10","4.1",".",".","."
"19980","Dodge City, KS",".",".",".",".",".",".",".",".",".",".",".","80","18","."
"20020","Dothan, AL",".",".",".",".","0.07","0.058",".",".",".","21","9.5",".",".","."
"20100","Dover, DE",".",".",".",".","0.08","0.066",".",".",".","21","9.5",".",".","."
"20180","DuBois, PA",".",".",".",".","0.07","0.066",".",".",".",".",".",".",".","."
"20260","Duluth, MN-WI","2.4","1.5",".",".","0.07","0.062",".",".",".","26","7.2","49","20","."
"20420","Durango, CO","1.4","0.9","37","7","0.08","0.071",".",".",".",".",".","198","23","."
"20500","Durham-Chapel Hill, NC",".","0.6",".",".","0.08","0.066",".",".",".","19","9.8",".",".","."
"20700","East Stroudsburg, PA",".",".",".",".","0.06","0.057",".",".",".",".",".",".",".","."
"20820","Effingham, IL",".",".",".",".","0.08","0.067",".",".",".",".",".",".",".","."
"20940","El Centro, CA","10.5","5.5","72","14","0.14","0.081","8","3","0","18","8","186","65","."
"20980","El Dorado, AR",".",".",".",".",".",".","25","4","2","22","10",".",".","."
"21060","Elizabethtown-Fort Knox, KY",".",".",".",".","0.08","0.066",".",".",".","22","10.9",".",".","."
"21140","Elkhart-Goshen, IN",".",".",".",".","0.07","0.061",".",".",".","32","11.9",".",".","."
"21300","Elmira, NY",".",".",".",".","0.07","0.066","16","9","2",".",".",".",".","."
"21340","El Paso, TX","6.2","4","62","16","0.1","0.072","11","4","1","41","15.4","90","31","0.04"
"21500","Erie, PA","1.8","1.1","38","8","0.08","0.069","36","20","8",".",".",".",".","."
"21660","Eugene, OR","2.1","1.6",".",".","0.08","0.066",".",".",".","41","11","45","14","."
"21700","Eureka-Arcata-Fortuna, CA","1.8","1.1","25","3","0.05","0.047","6","3","0","23","7","48","19","."
"21740","Evanston, WY",".",".","13","2","0.07","0.06",".",".",".",".",".","73","11","."
"21780","Evansville, IN-KY",".","1.8",".",".","0.08","0.071","65","23","5","26","12.5",".",".","."
"21820","Fairbanks, AK","4.5","3.1",".",".",".",".",".",".",".","160","17.5",".",".","."
"21900","Fairmont, WV",".",".",".",".",".",".",".",".",".","23","11.7",".",".","."
"21980","Fallon, NV",".",".",".",".","0.07","0.06",".",".",".",".",".",".",".","."
"22020","Fargo, ND-MN","1","0.5","42","5","0.06","0.057","6","3","0",".",".","25","9","."
"22140","Farmington, NM",".",".","40","9","0.07","0.059","25","4","1","10","4.4","44","12","."
"22180","Fayetteville, NC",".",".",".",".","0.08","0.068","10","4","1","20","9.6","24","14","."
"22220","Fayetteville-Springdale-Rogers, AR-MO",".",".",".",".","0.09","0.063",".",".",".","23","10.3",".",".","."
"22280","Fernley, NV",".",".",".",".","0.07","0.058",".",".",".",".",".",".",".","."
"22300","Findlay, OH",".",".",".",".",".",".",".",".",".",".",".","36","18","."
"22380","Flagstaff, AZ",".",".",".",".","0.08","0.066",".",".",".","17","7.4","43","20","."
"22420","Flint, MI",".",".",".",".","0.08","0.069",".",".",".","26","8.7",".",".","."
"22500","Florence, SC",".",".",".",".","0.08","0.065",".",".",".","22","10.2",".",".","."
"22520","Florence-Muscle Shoals, AL",".",".",".",".","0.07","0.061",".",".",".",".",".",".",".","."
"22540","Fond du Lac, WI",".",".",".",".","0.07","0.066",".",".",".",".",".",".",".","."
"22660","Fort Collins, CO","3","1.8",".",".","0.09","0.073",".",".",".","17","6.8","43","18","."
"22800","Fort Madison-Keokuk, IA-IL-MO",".",".",".",".",".",".",".",".",".","25","10.1",".",".","."
"22840","Fort Payne, AL",".",".",".",".","0.08","0.065",".",".",".","21","9.7",".",".","."
"22900","Fort Smith, AR-OK",".",".",".",".","0.08","0.065",".",".",".","23","10.8",".",".","."
"23060","Fort Wayne, IN","3","2.5",".",".","0.07","0.065",".",".",".","24","10.8","72","26","."
"23180","Frankfort, KY",".",".",".",".",".",".",".",".",".","20","10.4",".",".","."
"23380","Fremont, OH",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"23420","Fresno, CA","2.9","2","57","14","0.12","0.1","8","4","2","56","15.1","71","35","."
"23460","Gadsden, AL",".",".",".",".","0.07","0.061",".",".",".","21","10.2",".",".","."
"23500","Gaffney, SC",".",".",".",".","0.07","0.057",".",".",".",".",".",".",".","."
"23540","Gainesville, FL",".",".",".",".","0.07","0.056",".",".",".","19","7.2",".",".","."
"23580","Gainesville, GA",".",".",".",".",".",".",".",".",".","20","10.2",".",".","."
"23820","Gardnerville Ranchos, NV","7.6","2.6",".",".",".",".",".",".",".",".",".",".",".","."
"23860","Georgetown, SC",".",".",".",".",".",".",".",".",".",".",".","76","26","."
"23900","Gettysburg, PA","1","0.3",".",".","0.08","0.066",".",".",".",".",".",".",".","."
"23940","Gillette, WY",".",".","29","3","0.07","0.062","60","24","2","12","5.6","107","30","."
"24060","Glenwood Springs, CO",".",".",".",".","0.07","0.062",".",".",".",".",".","71","25","."
"24260","Grand Island, NE",".",".",".",".",".",".",".",".",".","19","7",".",".","."
"24300","Grand Junction, CO","2.3","2.2",".",".","0.07","0.064",".",".",".","41","9.7","122","32","."
"24340","Grand Rapids-Wyoming, MI","2.1","1.6",".",".","0.09","0.071","13","5","1","31","9.9",".",".","."
"24420","Grants Pass, OR",".",".",".",".",".",".",".",".",".","35","8.5",".",".","."
"24500","Great Falls, MT","2.9","1.6",".",".",".",".",".",".",".","14","5.1",".",".","."
"24540","Greeley, CO","3.6","2.1",".",".","0.09","0.067",".",".",".","26","7.8","61","21","."
"24580","Green Bay, WI",".",".",".",".","0.09","0.071","67","13","2","45","11.5",".",".","."
"24660","Greensboro-High Point, NC",".",".",".",".","0.08","0.072",".",".",".","22","9.6","23","13","."
"24780","Greenville, NC",".",".",".",".","0.07","0.066",".",".",".","18","8.7",".",".","."
"24860","Greenville-Anderson-Mauldin, SC","1.6","1.3",".","10","0.08","0.067","13","3","1","22","10.8",".",".","."
"24940","Greenwood, SC",".",".",".",".","0.07","0.061",".",".",".",".",".",".",".","."
"24980","Grenada, MS",".",".",".",".",".",".",".",".",".","19","9.2",".",".","."
"25020","Guayama, PR",".",".",".",".",".",".","10","4","2",".",".",".",".","."
"25060","Gulfport-Biloxi-Pascagoula, MS",".",".",".","4","0.09","0.079",".",".",".","27","10.1",".",".","."
"25180","Hagerstown-Martinsburg, MD-WV",".",".",".",".","0.08","0.066",".",".",".","26","12.1",".",".","."
"25220","Hammond, LA",".",".",".",".",".",".",".",".",".","22","8.8",".",".","."
"25260","Hanford-Corcoran, CA",".",".",".",".","0.1","0.085",".",".",".","54","18.3","109","41","."
"25420","Harrisburg-Carlisle, PA","1.1","0.9","44","11","0.08","0.066","27","11","2","35","13.7","47","16","."
"25460","Harrison, AR",".",".",".",".","0.07","0.065",".",".",".",".",".",".",".","."
"25500","Harrisonburg, VA",".",".","40","9","0.07","0.063","13","7","1","22","9.8",".",".","."
"25540","Hartford-West Hartford-East Hartford, CT","4.5","2.5","46","10","0.09","0.074","19","12","2","26","9","28","12","."
"25620","Hattiesburg, MS",".",".",".",".",".",".",".",".",".","21","11.1",".",".","."
"25760","Helena-West Helena, AR",".",".",".",".",".",".",".",".",".","18","9.7",".",".","."
"25840","Hermiston-Pendleton, OR",".",".",".",".","0.07","0.061",".",".",".","22","7.8","40","18","."
"25860","Hickory-Lenoir-Morganton, NC",".",".",".",".","0.07","0.064",".",".",".","21","10.3","33","17","."
"25900","Hilo, HI",".",".",".",".",".",".","3564","538","65","39","16.1",".",".","."
"26020","Hobbs, NM",".",".","40","6","0.07","0.058",".",".",".",".",".",".",".","."
"26090","Holland, MI",".",".",".",".","0.1","0.076",".",".",".","25","8.6",".",".","."
"26140","Homosassa Springs, FL",".",".",".",".",".",".",".",".",".","15","6.9",".",".","."
"26300","Hot Springs, AR",".",".",".",".",".",".",".",".",".","23","10.1",".",".","."
"26380","Houma-Thibodaux, LA",".",".",".",".","0.08","0.067",".",".",".","17","8.3",".",".","."
"26420","Houston-The Woodlands-Sugar Land, TX","3.1","2","59","14","0.14","0.091","59","30","4","26","12.6","102","36","0.01"
"26540","Huntington, IN",".",".",".",".","0.07","0.062",".",".",".",".",".",".",".","."
"26580","Huntington-Ashland, WV-KY-OH",".",".","36","9","0.08","0.066","80","20","4","29","12","49","24","."
"26620","Huntsville, AL",".",".",".",".","0.08","0.066",".",".",".","21","10","31","15","."
"26820","Idaho Falls, ID",".",".",".",".","0.06","0.058",".",".",".",".",".",".",".","."
"26860","Indiana, PA",".",".",".",".","0.08","0.066","82","22","5",".",".",".",".","."
"26900","Indianapolis-Carmel-Anderson, IN","4","2.5","39","11","0.09","0.075","98","24","3","28","13.7","54","24","0.03"
"26980","Iowa City, IA",".",".",".",".",".",".",".",".",".","26","10.6","40","19","."
"27020","Iron Mountain, MI-WI",".",".",".",".","0.07","0.059",".",".",".",".",".",".",".","."
"27060","Ithaca, NY",".",".",".",".","0.07","0.062",".",".",".",".",".",".",".","."
"27140","Jackson, MS",".",".",".",".","0.08","0.061",".",".",".","23","10.7",".",".","."
"27180","Jackson, TN",".",".",".",".",".",".",".",".",".",".",".","28","14","."
"27220","Jackson, WY-ID","1.8","0.8",".",".","0.08","0.063",".",".",".","13","4.7","44","16","."
"27260","Jacksonville, FL","2","1.6","38","8","0.09","0.065","73","22","2","33","8.3","61","23","."
"27460","Jamestown-Dunkirk-Fredonia, NY",".",".",".",".","0.08","0.069","46","18","3","17","7.3",".",".","."
"27500","Janesville-Beloit, WI",".",".",".",".","0.07","0.066",".",".",".",".",".",".",".","."
"27540","Jasper, IN",".",".",".",".",".",".","194","32","7",".",".","36","18","."
"27620","Jefferson City, MO",".",".",".",".","0.07","0.06",".",".",".",".",".",".",".","."
"27780","Johnstown, PA","2.3","1.4","38","9","0.07","0.064","68","18","4","29","11.9","49","17","0.07"
"27900","Joplin, MO",".",".",".",".","0.08","0.074",".",".",".",".",".","102","21","."
"27980","Kahului-Wailuku-Lahaina, HI",".",".",".",".",".",".",".",".",".","16","3.8",".",".","."
"28020","Kalamazoo-Portage, MI",".",".",".",".","0.08","0.071",".",".",".","29","10.1",".",".","."
"28060","Kalispell, MT","12.8","2.6",".",".","0.06","0.055",".",".",".","28","9.7","55","22","."
"28140","Kansas City, MO-KS","2.3","1.6","50","15","0.1","0.075","175","69","6","25","10.6","48","27","."
"28300","Keene, NH",".",".",".",".","0.07","0.062",".",".",".","31","10.5",".",".","."
"28420","Kennewick-Richland, WA",".",".",".",".",".",".",".",".",".",".",".","116","19","."
"28700","Kingsport-Bristol-Bristol, TN-VA","1.6","1","43","9","0.08","0.067","159","28","6","20","9.2",".",".","0.04"
"28740","Kingston, NY",".",".",".",".","0.08","0.067","10","6","1",".",".",".",".","."
"28820","Kinston, NC",".",".",".",".","0.07","0.064",".",".",".","19","8.5",".",".","."
"28900","Klamath Falls, OR",".",".",".",".",".",".",".",".",".","48","11.8","75","21","."
"28940","Knoxville, TN","0.3","0.3","8","1","0.09","0.068","8","3","1",".",".","60","23","0.03"
"29020","Kokomo, IN",".",".",".",".",".",".",".",".",".","22","11",".",".","."
"29060","Laconia, NH",".",".",".",".","0.07","0.062",".",".",".","18","6",".",".","."
"29100","La Crosse-Onalaska, WI-MN",".",".",".",".","0.06","0.059",".",".",".","35","10.5",".",".","."
"29180","Lafayette, LA",".",".",".",".","0.09","0.07",".",".",".","17","8.6",".",".","."
"29200","Lafayette-West Lafayette, IN",".",".",".",".","0.07","0.063",".",".",".","21","10.7",".",".","."
"29260","La Grande, OR",".",".",".",".",".",".",".",".",".","23","7.8",".",".","."
"29340","Lake Charles, LA",".",".","34","6","0.11","0.077","46","12","3","20","8.9",".",".","."
"29380","Lake City, FL",".",".",".",".","0.07","0.057",".",".",".",".",".",".",".","."
"29420","Lake Havasu City-Kingman, AZ",".",".",".",".",".",".",".",".",".",".",".","51","23","."
"29460","Lakeland-Winter Haven, FL",".",".",".",".","0.08","0.066",".",".",".","14","7.2","41","18","."
"29540","Lancaster, PA",".",".","38","10","0.09","0.069",".",".",".","29","12.2","41","16","."
"29620","Lansing-East Lansing, MI",".",".",".",".","0.07","0.069",".",".",".","27","9.1",".",".","."
"29660","Laramie, WY",".",".",".",".","0.07","0.066",".",".",".",".",".","148","27","."
"29700","Laredo, TX","2.7","1.6",".",".","0.06","0.052",".",".",".",".",".","68","25","."
"29740","Las Cruces, NM",".",".","50","8","0.09","0.067",".",".",".","27","10.4","213","47","."
"29820","Las Vegas-Henderson-Paradise, NV","4.7","3.1","54","15","0.09","0.074",".",".",".","18","9.1","121","28","."
"29860","Laurel, MS",".",".",".",".",".",".",".",".",".","22","11.3",".",".","."
"30020","Lawton, OK",".",".",".",".","0.08","0.07",".",".",".",".",".",".",".","."
"30340","Lewiston-Auburn, ME",".",".",".",".","0.08","0.067",".",".",".",".",".","34","13","."
"30420","Lexington, NE",".",".",".",".",".",".",".",".",".",".",".","65","22","."
"30460","Lexington-Fayette, KY",".",".","44","8","0.07","0.065","47","11","3","21","11.1","30","17","."
"30700","Lincoln, NE","3.9","2.8",".",".","0.18","0.053",".",".",".","19","8.1",".",".","."
"30780","Little Rock-North Little Rock-Conway, AR","1.9","1.5","40","9","0.1","0.074","20","7","2","26","11.4","30","16","."
"30860","Logan, UT-ID",".",".",".","13","0.07","0.061",".",".",".","43","10.4","62","23","."
"30980","Longview, TX",".",".","33","5","0.09","0.073","56","7","1",".",".",".",".","."
"31080","Los Angeles-Long Beach-Anaheim, CA","5.5","4.5","78","28","0.15","0.108","7","3","1","47","19.9","88","45","0.5"
"31140","Louisville/Jefferson County, KY-IN","2.8","2.1","51","14","0.1","0.078","125","31","4","26","13","47","20","."
"31180","Lubbock, TX",".",".",".",".",".",".",".",".",".","16","7.6",".",".","."
"31220","Ludington, MI",".",".",".",".","0.08","0.068",".",".",".",".",".",".",".","."
"31300","Lumberton, NC",".",".",".",".",".",".",".",".",".","20","9.4",".",".","."
"31340","Lynchburg, VA",".",".",".",".",".",".",".",".",".","19","8.4",".",".","."
"31420","Macon, GA",".",".",".",".","0.09","0.07","28","6","1","25","12.3","51","24","."
"31460","Madera, CA",".",".","36","9","0.11","0.085",".",".",".",".",".",".",".","."
"31540","Madison, WI",".",".",".",".","0.07","0.063",".",".",".","32","11.5","58","19","."
"31660","Malone, NY",".",".",".",".","0.07","0.06","7","4","1",".",".",".",".","."
"31700","Manchester-Nashua, NH","3.2","2","47","10","0.08","0.072","60","15","2","23","8","32","13","."
"31740","Manhattan, KS",".",".",".",".","0.08","0.065",".",".",".",".",".",".",".","."
"31820","Manitowoc, WI",".",".",".",".","0.09","0.078",".",".",".","34","9.4",".",".","."
"31930","Marietta, OH",".",".",".",".","0.07","0.067",".",".",".",".",".",".",".","."
"32000","Marion, NC",".",".",".",".",".",".",".",".",".","17","9.3",".",".","."
"32140","Marshall, MN",".",".",".",".","0.07",".",".",".",".",".",".",".",".","."
"32220","Marshall, TX",".",".","19","3","0.08","0.068",".",".",".","18","9.4","25","14","."
"32380","Mason City, IA",".",".",".",".",".",".",".",".",".",".",".","97","27","."
