"CBSA Code","CBSA","CO 2nd Max 1-hr","CO 2nd Max 8-hr","NO2 98th Percentile 1-hr","NO2 Mean 1-hr","Ozone 2nd Max 1-hr","Ozone 4th Max 8-hr","SO2 99th Percentile 1-hr","SO2 2nd Max 24-hr","SO2 Mean 1-hr","PM2.5 98th Percentile 24-hr","PM2.5 Weighted Mean 24-hr","PM10 2nd Max 24-hr","PM10 Mean 24-hr","Lead Max 3-Mo Avg"
"14020","Bloomington, IN",".",".",".",".","0.1","0.09",".",".",".",".",".",".",".","."
"14140","Bluefield, WV-VA",".",".",".",".",".",".",".",".",".","34","14.5","48","21","."
"14260","Boise City, ID","11.1","5.1",".",".",".",".",".",".",".","37","9.7","95","34","."
"14460","Boston-Cambridge-Newton, MA-NH","5.3","3.2","67","29","0.09","0.075","66","30","6","32","11","59","29","."
"14500","Boulder, CO","9.6","4.3",".",".","0.09","0.072",".",".",".","21","9.5","74","23","."
"14540","Bowling Green, KY",".",".","53","10","0.1","0.088",".",".",".","34","15.4","37","19","."
"14580","Bozeman, MT","17.4","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"14720","Breckenridge, CO",".",".",".",".",".",".",".",".",".",".",".","71","22","."
"14860","Bridgeport-Stamford-Norwalk, CT","6","3","62","18","0.12","0.09","45","26","5","43","15.5","67","31","."
"15100","Brookings, SD",".",".",".",".",".",".",".",".",".",".",".","70","22","."
"15140","Brownsville, TN",".",".",".",".","0.12","0.093",".",".",".",".",".",".",".","."
"15180","Brownsville-Harlingen, TX","3.3","1.6",".",".","0.08","0.064","3","1","0",".",".","58","25","."
"15260","Brunswick, GA",".",".",".",".","0.09","0.073",".",".",".","31","14.4",".",".","."
"15340","Bucyrus, OH",".",".",".",".","0.09","0.082",".",".",".",".",".",".",".","."
"15380","Buffalo-Cheektowaga-Niagara Falls, NY","4.7","2",".","22","0.11","0.085","256","51","10","32","16.1",".",".","."
"15420","Burley, ID",".",".",".",".",".",".",".",".",".",".",".","58","25","."
"15500","Burlington, NC",".",".",".",".",".",".",".",".",".","34","15.6",".",".","."
"15540","Burlington-South Burlington, VT","3.3","2",".",".","0.08","0.069",".",".",".","23","8.3","28","13","."
"15580","Butte-Silver Bow, MT","5.9","4.5",".",".",".",".",".",".",".",".",".","153","22","."
"15620","Cadillac, MI",".",".","27","2","0.08","0.073",".",".",".",".",".",".",".","."
"15700","Cambridge, MD",".",".",".",".","0.12","0.096",".",".",".",".",".",".",".","."
"15860","Ca¤on City, CO",".",".",".",".",".",".",".",".",".",".",".","36","17","."
"15940","Canton-Massillon, OH","3.3","2.6",".",".","0.1","0.087","126","28","8","40","18.6","49","24","."
"15980","Cape Coral-Fort Myers, FL",".",".",".",".","0.09","0.077",".",".",".","25","9.5","42","18","."
"16060","Carbondale-Marion, IL",".",".",".",".",".",".",".",".",".",".",".","55","23","."
"16100","Carlsbad-Artesia, NM",".",".","36","6","0.08","0.069","48","6","1",".",".",".",".","."
"16180","Carson City, NV","7.4","3.6",".",".","0.08","0.067",".",".",".",".",".",".",".","."
"16220","Casper, WY",".",".",".",".",".",".",".",".",".",".",".","38","16","."
"16300","Cedar Rapids, IA","3.7","1.8",".",".","0.08","0.075","90","37","2","28","10.8",".",".","."
"16500","Centralia, WA",".",".",".",".","0.06","0.053",".",".",".",".",".",".",".","."
"16540","Chambersburg-Waynesboro, PA",".",".",".",".","0.1","0.085",".",".",".",".",".",".",".","."
"16580","Champaign-Urbana, IL",".",".",".",".","0.1","0.085","52","16","2","28","14.8",".",".","."
"16620","Charleston, WV",".",".",".",".","0.09","0.085",".",".",".","37","18.2","50","26","."
"16700","Charleston-North Charleston, SC","4.4","2.7","54","11","0.11","0.082","39","13","2","31","14.8","45","24","."
"16740","Charlotte-Concord-Gastonia, NC-SC","10.8","4.7","65","18","0.14","0.101","64","18","4","35","17.2","62","31","."
"16820","Charlottesville, VA",".",".",".",".",".",".",".",".",".",".",".","70","23","."
"16860","Chattanooga, TN-GA",".",".",".",".","0.12","0.098",".",".",".","53","19","67","30","."
"16940","Cheyenne, WY",".",".",".",".",".",".",".",".",".","13","5.6","30","16","."
"16980","Chicago-Naperville-Elgin, IL-IN-WI","6.2","4.3","92","32","0.1","0.086","127","75","11","43","20.2","123","35","."
"17020","Chico, CA","5.2","3.5","52","12","0.09","0.078",".",".",".","70","15.8","77","28","."
"17140","Cincinnati, OH-KY-IN","4.9","2.4","61","22","0.11","0.093","179","53","9","44","19.3","70","32","."
"17200","Claremont-Lebanon, NH-VT",".",".",".",".","0.08","0.067","30","15","3",".",".","24","13","."
"17220","Clarksburg, WV",".",".",".",".",".",".",".",".",".","31","14.9","43","20","."
"17300","Clarksville, TN-KY",".",".",".",".","0.11","0.088","45","18","6",".",".","51","23","."
"17340","Clearlake, CA",".",".",".",".","0.08","0.062",".",".",".","9","4.4","21","11","."
"17380","Cleveland, MS",".",".",".",".","0.09","0.082",".",".",".","36","15.1",".",".","."
"17420","Cleveland, TN",".",".","53","14",".",".","126","26","8",".",".","105","33","."
"17460","Cleveland-Elyria, OH","11.1","7.9","61","23","0.11","0.085","149","40","9","46","19.7","122","43","."
"17540","Clinton, IA",".",".",".",".","0.09","0.077","82","28","4","29","12","69","23","."
"17660","Coeur d'Alene, ID",".",".",".",".",".",".",".",".",".","30","10","69","21","."
"17700","Coffeyville, KS",".",".",".",".",".",".","163","45","6",".",".","74","24","."
"17820","Colorado Springs, CO","9.5","4.2","180","35","0.09","0.072","60","14","3","15","7.6","113","28","."
"17900","Columbia, SC","4.6","3.6","59","13","0.12","0.097","67","13","3","36","16.4","147","46","."
"17980","Columbus, GA-AL",".",".",".",".","0.11","0.094",".",".",".","51","19.4","52","26","."
"18060","Columbus, MS",".",".",".",".",".",".",".",".",".","33","15.5",".",".","."
"18140","Columbus, OH","4.9","2.8",".",".","0.12","0.091",".",".",".","41","17.1","73","34","."
"18180","Concord, NH",".",".",".",".","0.08","0.065","165","44","4",".",".","27","13","."
"18260","Cookeville, TN",".",".",".",".","0.1","0.093",".",".",".","40","15.6",".",".","."
"18580","Corpus Christi, TX",".",".",".",".","0.1","0.083","62","17","2",".",".","71","35","."
"18700","Corvallis, OR",".",".",".",".",".",".",".",".",".","30","7.9",".",".","."
"19000","Cullowhee, NC",".",".",".",".","0.1","0.083",".",".",".",".",".",".",".","."
"19100","Dallas-Fort Worth-Arlington, TX","4.3","2.2","67","15","0.13","0.102","166","47","5","32","13.2","58","29","."
"19140","Dalton, GA",".",".",".",".","0.11","0.09",".",".",".",".",".",".",".","."
"19300","Daphne-Fairhope-Foley, AL",".",".",".",".","0.12","0.097",".",".",".",".",".",".",".","."
"19340","Davenport-Moline-Rock Island, IA-IL",".",".",".",".","0.09","0.077","46","14","3","30","13.6","140","40","."
"19380","Dayton, OH","5","3.1",".",".","0.11","0.084","37","16","4","43","18.3","64","32","."
"19460","Decatur, AL",".",".",".",".","0.1","0.083",".",".",".",".",".","53","22","."
"19500","Decatur, IL",".",".",".",".","0.09","0.077","58","26","5","31","15",".",".","."
"19660","Deltona-Daytona Beach-Ormond Beach, FL",".",".",".",".","0.09","0.076",".",".",".","26","10.5","53","20","."
"19740","Denver-Aurora-Lakewood, CO","12.8","5.4","78","15","0.11","0.083","56","9","2","28","11.6","134","43","."
"19760","DeRidder, LA",".",".",".",".","0.13","0.081",".",".",".",".",".",".",".","."
"19780","Des Moines-West Des Moines, IA","16.5","4.9",".",".","0.08","0.071",".",".",".","28","10.8","133","30","."
"19820","Detroit-Warren-Dearborn, MI","7.7","4.5","74","24","0.1","0.08","169","42","7","45","20.1","101","43","."
"19860","Dickinson, ND",".",".",".",".","0.07","0.059","10","3","0","10","5.4",".",".","."
"19980","Dodge City, KS",".",".",".",".",".",".",".",".",".",".",".","48","22","."
"20020","Dothan, AL",".",".",".",".",".",".",".",".",".",".",".","70","24","."
"20100","Dover, DE",".",".",".",".","0.13","0.093",".",".",".","34","13.2",".",".","."
"20180","DuBois, PA",".",".",".",".","0.11","0.079",".",".",".",".",".",".",".","."
"20260","Duluth, MN-WI","3.8","2.1",".",".","0.07","0.065",".",".",".","24","8","69","29","."
"20380","Dunn, NC",".",".",".",".",".",".",".",".",".",".",".","52","27","."
"20420","Durango, CO",".",".","38","9","0.08","0.063",".",".",".",".",".","121","35","."
"20500","Durham-Chapel Hill, NC","6.1","5",".",".","0.11","0.089",".",".",".","33","15.8","43","23","."
"20540","Dyersburg, TN",".",".",".",".",".",".",".",".",".","29","14.1",".",".","."
"20820","Effingham, IL",".",".",".",".","0.09","0.074",".",".",".",".",".",".",".","."
"20940","El Centro, CA","19.6","14.4",".","19","0.16","0.088",".",".",".","56","16.9","252","96","."
"20980","El Dorado, AR",".",".",".",".",".",".","122","31","5",".",".",".",".","."
"21020","Elizabeth City, NC",".",".",".",".","0.08","0.071",".",".",".",".",".","34","17","."
"21060","Elizabethtown-Fort Knox, KY",".",".",".",".","0.1","0.085",".",".",".",".",".",".",".","."
"21140","Elkhart-Goshen, IN",".",".",".",".","0.08","0.065",".",".",".",".",".",".",".","."
"21300","Elmira, NY",".",".",".",".","0.09","0.073","29","12","3",".",".",".",".","."
"21340","El Paso, TX","17","9.2","72","24","0.12","0.084","15","6","2","23","9.8","121","47","."
"21420","Enid, OK",".",".","47","7",".",".",".",".",".","25","10.2",".",".","."
"21500","Erie, PA","11.9","6","49","12","0.1","0.078","96","41","8",".",".",".",".","."
"21540","Escanaba, MI",".",".",".",".",".",".","30","10","1",".",".",".",".","."
"21660","Eugene, OR","6.6","4.3",".",".","0.08","0.047",".",".",".","52","13.1","69","22","."
"21700","Eureka-Arcata-Fortuna, CA",".",".",".",".",".",".",".",".",".",".",".","46","21","."
"21780","Evansville, IN-KY","4.3","3","62","16","0.1","0.085","226","67","11","38","16.1","66","28","."
"21820","Fairbanks, AK","18.9","8.9",".",".",".",".",".",".",".","64","14.9",".",".","."
"21900","Fairmont, WV",".",".",".",".",".",".",".",".",".",".",".","54","23","."
"22020","Fargo, ND-MN",".",".","40","7","0.07","0.062","6","3","0","30","8.2","39","16","."
"22140","Farmington, NM","5.1","1.7","44","11","0.09","0.08","37","8","2","13","6.1","27","15","."
"22180","Fayetteville, NC","6.3","3.9",".",".","0.11","0.086",".",".",".","33","16.2","63","23","."
"22380","Flagstaff, AZ",".",".",".",".","0.08","0.071",".",".",".","25","6.9","33","16","."
"22420","Flint, MI",".",".",".",".","0.09","0.074","28","15","3","32","12.9","36","19","."
"22500","Florence, SC",".",".",".",".","0.11","0.087",".",".",".","31","14.4",".",".","."
"22520","Florence-Muscle Shoals, AL",".",".",".",".",".",".","82","17","3",".",".",".",".","."
"22540","Fond du Lac, WI",".",".",".",".","0.08","0.069",".",".",".",".",".",".",".","."
"22660","Fort Collins, CO","7.5","3.8",".",".","0.1","0.078",".",".",".","20","8.3","66","20","."
"22800","Fort Madison-Keokuk, IA-IL-MO",".",".",".",".",".",".","43","11","1",".",".",".",".","."
"22840","Fort Payne, AL",".",".",".",".","0.1","0.087",".",".",".",".",".","44","23","."
"22900","Fort Smith, AR-OK",".",".",".",".",".",".",".",".",".","27","14.3",".",".","."
"23060","Fort Wayne, IN","5.8","3.9",".",".","0.1","0.091",".",".",".","34","15.8",".",".","."
"23180","Frankfort, KY",".",".",".",".",".",".",".",".",".","36","15.4",".",".","."
"23380","Fremont, OH",".",".",".",".",".",".",".",".",".",".",".","42","25","."
"23420","Fresno, CA","8.2","5.9","71","21","0.15","0.114",".",".",".","65","18.4","114","40","."
"23460","Gadsden, AL",".",".",".",".",".",".",".",".",".",".",".","64","26","."
"23500","Gaffney, SC",".",".",".",".","0.12","0.088",".",".",".",".",".",".",".","."
"23540","Gainesville, FL",".",".",".",".","0.1","0.08",".",".",".","27","11.8","36","20","."
"23580","Gainesville, GA",".",".",".",".",".",".",".",".",".","39","18.1",".",".","."
"23820","Gardnerville Ranchos, NV","12.1","4.2",".",".","0.09","0.071",".",".",".","9","3.8","19","9","."
"23860","Georgetown, SC",".",".",".",".",".",".",".",".",".","36","15.6","72","32","."
"23900","Gettysburg, PA","1.4","1.2",".",".","0.1","0.084",".",".",".",".",".",".",".","."
"23940","Gillette, WY",".",".",".",".",".",".",".",".",".","16","6.1","125","47","."
"24060","Glenwood Springs, CO",".",".",".",".",".",".",".",".",".",".",".","53","23","."
"24140","Goldsboro, NC",".",".",".",".",".",".",".",".",".","34","15.8","41","21","."
"24220","Grand Forks, ND-MN",".",".",".",".",".",".",".",".",".","25","8.2",".",".","."
"24260","Grand Island, NE",".",".",".",".",".",".",".",".",".","25","9.3",".",".","."
"24300","Grand Junction, CO","6.8","4.1",".",".",".",".",".",".",".","19","7.4","41","20","."
"24340","Grand Rapids-Wyoming, MI","4.2","2.6",".",".","0.11","0.077","20","10","1","35","13.8","49","21","."
"24420","Grants Pass, OR","6.6","4.3",".",".",".",".",".",".",".","28","8.9",".",".","."
"24500","Great Falls, MT","6.5","3.6",".",".",".",".",".",".",".","28","7.5",".",".","."
"24540","Greeley, CO","6.6","3.8",".",".","0.09","0.069",".",".",".","22","8.9","58","20","."
"24580","Green Bay, WI",".",".",".",".","0.1","0.084","87","16","4","32","11.6",".",".","."
"24660","Greensboro-High Point, NC","4.6","3.3",".",".","0.12","0.089",".",".",".","35","16.9","44","24","."
"24780","Greenville, NC",".",".",".",".","0.11","0.082","20","7","3","31","14.4","36","19","."
"24860","Greenville-Anderson-Mauldin, SC","5.3","3.7","62","16","0.1","0.084","29","11","3","37","16.3",".",".","."
"24940","Greenwood, SC",".",".",".",".","0.1","0.085",".",".",".","31","15.5",".",".","."
"25020","Guayama, PR",".",".",".",".",".",".",".",".",".",".",".","77","26","."
"25060","Gulfport-Biloxi-Pascagoula, MS",".",".","33","4","0.14","0.091","107","33","2","31","13.4","35","17","."
"25180","Hagerstown-Martinsburg, MD-WV",".",".",".",".","0.1","0.079",".",".",".","40","15.6","68","24","."
"25220","Hammond, LA",".",".",".",".",".",".",".",".",".","35","14",".",".","."
"25260","Hanford-Corcoran, CA",".",".","55","14","0.12","0.105",".",".",".",".",".","129","50","."
"25420","Harrisburg-Carlisle, PA","3.5","2.1","58","17","0.11","0.088","62","24","4","30","12.3",".",".","."
"25460","Harrison, AR",".",".",".",".","0.08","0.074",".",".",".",".",".",".",".","."
"25500","Harrisonburg, VA",".",".",".",".",".",".","22","9","3",".",".","59","26","."
"25540","Hartford-West Hartford-East Hartford, CT","15.2","7.3","60","17","0.12","0.089","35","21","4","29","11.8","39","18","."
"25620","Hattiesburg, MS",".",".",".",".",".",".",".",".",".","30","14.9",".",".","."
"25740","Helena, MT",".",".",".",".",".",".","247","57","9","41","10.5","104","27","."
"25760","Helena-West Helena, AR",".",".",".",".",".",".",".",".",".","30","14.7",".",".","."
"25840","Hermiston-Pendleton, OR",".",".",".",".",".",".",".",".",".","34","8.9",".",".","."
"25860","Hickory-Lenoir-Morganton, NC",".",".",".",".","0.11","0.091",".",".",".","38","17.9","47","23","."
"25900","Hilo, HI",".",".",".",".","0.05","0.043","783","188","9",".",".",".",".","."
"25940","Hilton Head Island-Bluffton-Beaufort, SC",".",".",".",".",".",".",".",".",".","29","12.5",".",".","."
"26020","Hobbs, NM",".",".",".",".",".",".",".",".",".","14","6.8","40","21","."
"26090","Holland, MI",".",".",".",".","0.12","0.08",".",".",".","32","11.7",".",".","."
"26140","Homosassa Springs, FL",".",".",".",".",".",".",".",".",".","31","10.4",".",".","."
"26380","Houma-Thibodaux, LA",".",".",".",".","0.12","0.085",".",".",".","29","12.4",".",".","."
"26420","Houston-The Woodlands-Sugar Land, TX","5.7","4.2","73","21","0.19","0.117","111","37","6",".",".","102","46","."
"26540","Huntington, IN",".",".",".",".","0.09","0.087",".",".",".",".",".",".",".","."
"26580","Huntington-Ashland, WV-KY-OH","2.3","1.3","56","15","0.09","0.083","154","46","12","40","17.6","84","34","."
"26620","Huntsville, AL","3.2","2.3",".",".","0.11","0.088",".",".",".","42","16.3","80","24","."
"26820","Idaho Falls, ID",".",".",".",".","0.07","0.068",".",".",".","22","8.2","54","21","."
"26900","Indianapolis-Carmel-Anderson, IN","5.7","3.8","58","17","0.1","0.09","110","25","7","37","18.5","57","27","."
"26980","Iowa City, IA",".",".",".",".",".",".",".",".",".","28","10.9",".",".","."
"27020","Iron Mountain, MI-WI",".",".",".",".","0.08","0.065",".",".",".",".",".",".",".","."
"27060","Ithaca, NY",".",".",".",".","0.08","0.074",".",".",".",".",".",".",".","."
"27140","Jackson, MS","4.4","3.2",".",".","0.1","0.08","29","6","2","39","15.6","63","23","."
"27180","Jackson, TN",".",".",".",".",".",".",".",".",".",".",".","44","23","."
"27220","Jackson, WY-ID",".",".",".",".","0.07","0.065",".",".",".",".",".",".",".","."
"27260","Jacksonville, FL","6","3.8","63","15","0.11","0.077","165","55","6",".",".","46","26","."
"27340","Jacksonville, NC",".",".",".",".",".",".",".",".",".","28","12.3","32","17","."
"27460","Jamestown-Dunkirk-Fredonia, NY",".",".",".",".","0.11","0.087","313","65","8",".",".","32","14","."
"27500","Janesville-Beloit, WI",".",".",".",".","0.1","0.083",".",".",".","29","13.3",".",".","."
"27540","Jasper, IN",".",".",".",".",".",".","107","29","8","40","17.2","62","26","."
"27780","Johnstown, PA","2.8","2","48","15","0.1","0.086","88","26","7",".",".",".",".","."
"27900","Joplin, MO",".",".",".",".",".",".",".",".",".","30","13.5",".",".","."
"27940","Juneau, AK",".",".",".",".",".",".",".",".",".","24","6.6",".",".","."
"27980","Kahului-Wailuku-Lahaina, HI",".",".",".",".",".",".",".",".",".","9","4.8","76","24","."
"28020","Kalamazoo-Portage, MI",".",".",".",".","0.09","0.07",".",".",".","37","15.1",".",".","."
"28060","Kalispell, MT","7","4.3",".",".","0.06","0.056",".",".",".",".",".","97","23","."
"28140","Kansas City, MO-KS","10.1","5.2","67","17","0.12","0.091","71","39","3","32","13.4","63","36","."
"28300","Keene, NH",".",".",".",".","0.08","0.063","48","22","6",".",".","41","19","."
"28420","Kennewick-Richland, WA",".",".",".",".",".",".",".",".",".",".",".","227","24","."
"28580","Key West, FL",".",".",".",".",".",".",".",".",".",".",".","35","17","."
"28700","Kingsport-Bristol-Bristol, TN-VA","4.3","2.2","61","15","0.13","0.097","295","44","10","44","17.4",".",".","."
"28740","Kingston, NY",".",".",".",".","0.09","0.077","15","9","2",".",".","29","10","."
"28820","Kinston, NC",".",".",".",".","0.1","0.081",".",".",".","24","12.7",".",".","."
"28900","Klamath Falls, OR","6.7","4.5",".",".",".",".",".",".",".","37","9.6","92","24","."
"28940","Knoxville, TN","4.4","3.1",".","13","0.13","0.1","151","60","10","57","20.9","141","34","."
"29020","Kokomo, IN",".",".",".",".",".",".",".",".",".","34","15.6",".",".","."
"29180","Lafayette, LA",".",".",".",".","0.12","0.092",".",".",".","33","13",".",".","."
"29200","Lafayette-West Lafayette, IN",".",".",".",".",".",".",".",".",".","34","15.6",".",".","."
"29260","La Grande, OR",".",".",".",".",".",".",".",".",".","24","6.4","70","23","."
"29340","Lake Charles, LA",".",".",".","5","0.13","0.09","62","14","4","34","13.1",".",".","."
"29420","Lake Havasu City-Kingman, AZ",".",".",".",".",".",".",".",".",".",".",".","72","28","."
"29460","Lakeland-Winter Haven, FL",".",".",".",".","0.1","0.079","79","18","5","28","12.2",".",".","."
"29540","Lancaster, PA","3","1.9","50","14","0.11","0.09","52","24","5",".",".",".",".","."
"29620","Lansing-East Lansing, MI",".",".",".",".","0.09","0.077",".",".",".","38","13.6",".",".","."
"29660","Laramie, WY",".",".",".",".","0.08","0.078",".",".",".",".",".","58","24","."
"29700","Laredo, TX","11","5.5",".",".","0.09","0.07",".",".",".","23","12.1","56","31","."
"29740","Las Cruces, NM","5.8","3.7","66","12","0.12","0.081","12","3","0","31","10.5","96","41","."
"29820","Las Vegas-Henderson-Paradise, NV","8.5","7.1","69","25","0.1","0.082","12","6","0","32","10.8","188","48","."
"29860","Laurel, MS",".",".",".",".",".",".",".",".",".","35","17",".",".","."
"29980","Lawrenceburg, TN",".",".",".",".","0.09","0.08",".",".",".","35","13.3",".",".","."
"30020","Lawton, OK","1.9","1.4",".",".","0.09","0.085",".",".",".","21","9.8",".",".","."
"30300","Lewiston, ID-WA","6","3.2",".",".",".",".",".",".",".","30","10.4","59","27","."
"30460","Lexington-Fayette, KY","2.8","1.7","53","13","0.09","0.077","48","20","5","39","16.6","56","21","."
"30620","Lima, OH",".",".",".",".","0.1","0.085","34","15","3",".",".",".",".","."
"30700","Lincoln, NE","6.5","2.9",".",".","0.07","0.057",".",".",".",".",".",".",".","."
"30780","Little Rock-North Little Rock-Conway, AR","4.5","2.9",".","10","0.11","0.092","19","7","2","34","15.5","49","29","."
"30860","Logan, UT-ID","5.4","3.2",".",".","0.09","0.075",".",".",".",".",".","79","25","."
"30940","London, KY",".",".",".",".",".",".",".",".",".",".",".","60","27","."
"30980","Longview, TX",".",".","33","6","0.13","0.099","70","11","2","29","13.4",".",".","."
"31020","Longview, WA",".",".",".",".",".",".",".",".",".",".",".","49","21","."
"31080","Los Angeles-Long Beach-Anaheim, CA","13.8","9.9","129","44","0.17","0.112","34","10","3","73","24","119","46","."
"31140","Louisville/Jefferson County, KY-IN","10.7","4.1","71","13","0.11","0.093","170","36","8","39","17.3","73","31","."
"31180","Lubbock, TX",".",".",".",".",".",".",".",".",".","19","7.4",".",".","."
"31220","Ludington, MI",".",".",".",".","0.12","0.081",".",".",".",".",".",".",".","."
"31420","Macon, GA",".",".",".",".","0.13","0.097","53","15","3","37","18.4",".",".","."
"31460","Madera, CA",".",".","47","13","0.1","0.088",".",".",".",".",".",".",".","."
"31500","Madison, IN",".",".",".",".",".",".","68","27","7",".",".",".",".","."
"31540","Madison, WI","3","1.9",".",".","0.09","0.072",".",".",".","34","12.8","57","22","."
"31700","Manchester-Nashua, NH","8","4.1","44","11","0.09","0.07","61","22","5",".",".","33","15","."
"31820","Manitowoc, WI",".",".",".",".","0.09","0.084",".",".",".","30","10.1",".",".","."
"31930","Marietta, OH",".",".",".",".","0.1","0.082",".",".",".",".",".",".",".","."
"32000","Marion, NC",".",".",".",".",".",".",".",".",".","39","17.2","69","25","."
"32380","Mason City, IA",".",".",".",".",".",".","164","52","2","28","10.4","137","34","."
"32460","Mayfield, KY",".",".",".",".","0.12","0.082",".",".",".",".",".",".",".","."
"32580","McAllen-Edinburg-Mission, TX",".",".",".",".","0.09","0.077",".",".",".","23","11",".",".","."
"32780","Medford, OR","18.8","4.7",".",".","0.08","0.067",".",".",".","44","11.4","68","30","."
"32820","Memphis, TN-MS-AR","5.8","4.4","72","25","0.12","0.093","82","38","6","36","16.3","71","28","."
"32900","Merced, CA",".",".",".",".","0.12","0.103",".",".",".",".",".","89","35","."
"32940","Meridian, MS",".",".",".",".","0.1","0.08",".",".",".","34","15",".",".","."
