"CBSA Code","CBSA","CO 2nd Max 1-hr","CO 2nd Max 8-hr","NO2 98th Percentile 1-hr","NO2 Mean 1-hr","Ozone 2nd Max 1-hr","Ozone 4th Max 8-hr","SO2 99th Percentile 1-hr","SO2 2nd Max 24-hr","SO2 Mean 1-hr","PM2.5 98th Percentile 24-hr","PM2.5 Weighted Mean 24-hr","PM10 2nd Max 24-hr","PM10 Mean 24-hr","Lead Max 3-Mo Avg"
"11940","Athens, TN",".",".","46","10",".",".","145","56","6",".",".","44","27","."
"12020","Athens-Clarke County, GA",".",".",".",".","0.09","0.077",".",".",".",".",".",".",".","."
"12060","Atlanta-Sandy Springs-Roswell, GA","2.1","1.8","63","15","0.12","0.089","55","15","3","32","14.3","46","22","."
"12100","Atlantic City-Hammonton, NJ",".",".",".",".","0.08","0.072","17","8","1",".",".",".",".","."
"12260","Augusta-Richmond County, GA-SC",".",".",".",".","0.09","0.076",".",".",".","28","13.9","61","26","."
"12300","Augusta-Waterville, ME",".",".",".",".","0.08","0.068",".",".",".",".",".","35","13","."
"12420","Austin-Round Rock, TX","0.6","0.4","26","3","0.09","0.074",".",".",".","22","10","36","18","."
"12540","Bakersfield, CA","2.7","2.1","65","19","0.14","0.112",".",".",".","67","21.7","127","54","."
"12580","Baltimore-Columbia-Towson, MD","2.6","2","52","19","0.12","0.089","56","13","3","34","12.8","44","19","."
"12620","Bangor, ME",".",".",".",".","0.08","0.062",".",".",".",".",".","44","18","."
"12660","Baraboo, WI",".",".",".",".","0.07","0.061",".",".",".","41","10.5",".",".","."
"12700","Barnstable Town, MA",".",".",".",".","0.09","0.075",".",".",".",".",".",".",".","."
"12940","Baton Rouge, LA","2.5","1.8","55","13","0.1","0.077","133","25","4","28","13.6","65","31","."
"13020","Bay City, MI",".",".",".",".",".",".",".",".",".","24","8.9",".",".","."
"13140","Beaumont-Port Arthur, TX","1.7","1","45","9","0.1","0.078","83","24","3",".",".",".",".","."
"13180","Beaver Dam, WI","0.4","0.4",".",".","0.07","0.064","14","5","1","25","10.7","34","12","."
"13220","Beckley, WV",".",".",".",".",".",".",".",".",".","23","10.7",".",".","."
"13340","Bellefontaine, OH",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"13540","Bennington, VT",".",".",".",".","0.09","0.069",".",".",".","23","7.3",".",".","."
"13620","Berlin, NH-VT",".",".",".",".","0.09","0.065",".",".",".",".",".",".",".","."
"13740","Billings, MT","3.7","2",".",".",".",".","89","21","3","18","7",".",".","."
"13820","Birmingham-Hoover, AL","15.9","8.1",".",".","0.1","0.082","69","15","3","34","15.5","142","41","."
"13860","Bishop, CA",".",".",".",".","0.09","0.077",".",".",".","44","7.1","693","27","."
"13900","Bismarck, ND",".",".","36","6","0.07","0.06","55","9","1","15","6.9","85","14","."
"13980","Blacksburg-Christiansburg-Radford, VA",".",".",".",".","0.08","0.073",".",".",".",".",".",".",".","."
"14010","Bloomington, IL",".",".",".",".","0.08","0.067",".",".",".","24","10.7",".",".","."
"14020","Bloomington, IN",".",".",".",".","0.08","0.072",".",".",".",".",".",".",".","."
"14260","Boise City, ID","7.3","2.9",".",".","0.09","0.071",".",".",".","29","7.6",".",".","."
"14380","Boone, NC",".",".",".",".",".",".",".",".",".","18","9.2",".",".","."
"14460","Boston-Cambridge-Newton, MA-NH","3.2","2.1","60","22","0.1","0.078","62","14","5","28","11.2","39","23","."
"14500","Boulder, CO","3.5","2.7",".",".","0.09","0.076",".",".",".","23","7.7","46","20","."
"14540","Bowling Green, KY",".",".",".",".","0.08","0.07",".",".",".","29","12.6",".",".","."
"14580","Bozeman, MT","5.7","2.2",".",".",".",".",".",".",".","22","7.4",".",".","."
"14660","Brainerd, MN",".",".",".",".","0.07","0.062",".",".",".",".",".",".",".","."
"14720","Breckenridge, CO",".",".",".",".",".",".",".",".",".",".",".","100","15","."
"14860","Bridgeport-Stamford-Norwalk, CT","3.2","2","52","12","0.12","0.09","25","16","3","32","11.9","55","20","."
"15100","Brookings, SD",".",".",".",".","0.06","0.058",".",".",".","19","8","120","24","."
"15140","Brownsville, TN",".",".",".",".","0.08","0.065",".",".",".",".",".",".",".","."
"15180","Brownsville-Harlingen, TX","1.6","0.8",".",".","0.08","0.069",".",".",".","28","12.3","48","22","."
"15260","Brunswick, GA",".",".",".",".","0.08","0.067","7","2","1",".",".",".",".","."
"15340","Bucyrus, OH",".",".",".",".","0.08","0.069",".",".",".",".",".",".",".","."
"15380","Buffalo-Cheektowaga-Niagara Falls, NY","1.6","1","77","15","0.09","0.076","41","12","3","27","10.7",".",".","."
"15500","Burlington, NC",".",".",".",".",".",".",".",".",".","25","12",".",".","."
"15540","Burlington-South Burlington, VT","1.8","1.1",".","10","0.08","0.072",".",".",".","23","7.8","26","13","."
"15580","Butte-Silver Bow, MT",".",".",".",".",".",".",".",".",".","32","10.1",".",".","."
"15620","Cadillac, MI",".",".",".",".","0.08","0.072",".",".",".","21","6.5",".",".","."
"15700","Cambridge, MD",".",".",".",".","0.09","0.08",".",".",".",".",".",".",".","."
"15860","Ca¤on City, CO",".",".",".",".",".",".",".",".",".",".",".","38","16","."
"15940","Canton-Massillon, OH","2.9","2.5",".",".","0.09","0.077",".",".",".",".",".",".",".","."
"15980","Cape Coral-Fort Myers, FL",".",".",".",".","0.08","0.068",".",".",".",".",".","48","17","."
"16100","Carlsbad-Artesia, NM",".",".","26","4","0.08","0.067",".",".",".",".",".",".",".","."
"16180","Carson City, NV","2.7","1.7",".",".","0.09","0.074",".",".",".",".",".",".",".","."
"16220","Casper, WY",".",".",".",".",".",".",".",".",".",".",".","45","17","."
"16300","Cedar Rapids, IA",".","1.2",".",".","0.07","0.063","74","25","2","28","10.8","49","19","."
"16540","Chambersburg-Waynesboro, PA",".",".",".",".","0.08","0.073",".",".",".",".",".",".",".","."
"16580","Champaign-Urbana, IL",".",".",".",".","0.07","0.066",".",".",".","27","10.9",".",".","."
"16620","Charleston, WV",".",".",".",".","0.1","0.076","76","28","8","34","14.2","50","20","."
"16700","Charleston-North Charleston, SC","0.8","0.5","44","9","0.1","0.071","44","11","2","23","10.8","34","17","."
"16740","Charlotte-Concord-Gastonia, NC-SC","2.1","1.6","50","11","0.12","0.093","73","13","2","25","13.3","44","24","."
"16820","Charlottesville, VA",".",".",".",".","0.08","0.073",".",".",".",".",".",".",".","."
"16860","Chattanooga, TN-GA",".",".",".",".","0.1","0.079",".",".",".","30","12.8","36","18","."
"16940","Cheyenne, WY",".",".",".",".",".",".",".",".",".","10","4.4","52","16","."
"16980","Chicago-Naperville-Elgin, IL-IN-WI","7.1","3","132","31","0.09","0.072","97","22","6","34","13.8","117","29","."
"17020","Chico, CA","3.3","2.4","40","9","0.12","0.083",".",".",".","94","16.4","112","27","."
"17140","Cincinnati, OH-KY-IN","5.1","2.7","58","16","0.11","0.086","83","19","4","35","15.3","47","23","."
"17200","Claremont-Lebanon, NH-VT",".",".",".",".","0.07","0.068",".",".",".","20","8.5",".",".","."
"17220","Clarksburg, WV",".",".",".",".",".",".",".",".",".","27","12.6",".",".","."
"17300","Clarksville, TN-KY",".",".",".",".","0.08","0.071","31","6","2","27","11.9","38","19","."
"17340","Clearlake, CA",".",".",".",".","0.08","0.068",".",".",".","59","7.4",".",".","."
"17380","Cleveland, MS",".",".",".",".","0.08","0.065",".",".",".",".",".",".",".","."
"17420","Cleveland, TN",".",".","32","8",".",".","161","37","8",".",".","38","20","."
"17460","Cleveland-Elyria, OH","7.5","4.8","58","17","0.1","0.083","164","39","7","40","14.6","95","36","."
"17540","Clinton, IA",".",".",".",".","0.07","0.063","29","11","2","31","12.3",".",".","."
"17660","Coeur d'Alene, ID",".",".",".",".","0.06","0.058",".",".",".",".",".",".",".","."
"17700","Coffeyville, KS",".",".",".",".",".",".","81","15","3",".",".","51","20","."
"17820","Colorado Springs, CO","3.5","2.3",".",".","0.09","0.072",".",".",".",".",".","46","21","."
"17900","Columbia, SC","1.6","1.4",".","5","0.1","0.078","95","16","2","23","12.4","80","27","."
"17980","Columbus, GA-AL",".",".",".",".","0.09","0.073",".",".",".","34","13.4","41","22","."
"18060","Columbus, MS",".",".",".",".",".",".",".",".",".","25","11.6",".",".","."
"18140","Columbus, OH","2.5","1.6",".",".","0.09","0.083","29","11","2","33","13","79","31","."
"18180","Concord, NH",".",".",".",".","0.07","0.067","197","47","5","21","8.8",".",".","."
"18500","Corning, NY",".","0.2",".",".","0.08","0.069","26","14","2",".",".",".",".","."
"18580","Corpus Christi, TX",".",".",".",".","0.09","0.073","36","16","1","22","9.8","60","25","."
"19100","Dallas-Fort Worth-Arlington, TX","2.3","1.6","57","14","0.11","0.085","58","12","1","30","11.9","43","22","."
"19140","Dalton, GA",".",".",".",".","0.09","0.076",".",".",".",".",".",".",".","."
"19300","Daphne-Fairhope-Foley, AL",".",".",".",".","0.08","0.072",".",".",".",".",".",".",".","."
"19340","Davenport-Moline-Rock Island, IA-IL","1.2","0.7","44","8","0.08","0.063","12","3","1","31","13.5","101","39","."
"19380","Dayton, OH","2.3","1.5",".",".","0.09","0.077",".",".",".","31","13.2","47","22","."
"19460","Decatur, AL",".",".",".",".","0.08","0.068",".",".",".","27","11.4",".",".","."
"19500","Decatur, IL",".",".",".",".","0.08","0.066","44","21","2","27","12",".",".","."
"19660","Deltona-Daytona Beach-Ormond Beach, FL",".",".",".",".","0.07","0.064",".",".",".",".",".","52","17","."
"19700","Deming, NM",".",".","31","5","0.07","0.06",".",".",".",".",".","869","48","."
"19740","Denver-Aurora-Lakewood, CO","7","3.1","71","17","0.1","0.08","28","6","2","25","9.5","107","31","."
"19780","Des Moines-West Des Moines, IA","1.5","1","40","9","0.07","0.059","4","2","0","24","9.8","40","21","."
"19820","Detroit-Warren-Dearborn, MI","1.9","1.1","49","13","0.1","0.076","101","45","5","34","13.3","72","26","."
"19860","Dickinson, ND",".",".",".",".","0.07","0.061","6","1","0","11","4.6",".",".","."
"20020","Dothan, AL",".",".",".",".","0.07","0.066",".",".",".","21","10.5",".",".","."
"20100","Dover, DE",".",".",".",".","0.09","0.081",".",".",".","29","11.3",".",".","."
"20180","DuBois, PA",".",".",".",".","0.09","0.077",".",".",".",".",".",".",".","."
"20260","Duluth, MN-WI","2.2","1.5",".",".","0.07","0.059",".",".",".","48","7.8","49","20","."
"20420","Durango, CO","1.1","1","30","6","0.08","0.069",".",".",".",".",".","59","20","."
"20500","Durham-Chapel Hill, NC",".","1.2",".",".","0.09","0.078","22","6","2","23","11.4",".",".","."
"20700","East Stroudsburg, PA",".",".",".",".","0.1","0.076",".",".",".",".",".",".",".","."
"20820","Effingham, IL",".",".",".",".","0.07","0.063",".",".",".",".",".",".",".","."
"20940","El Centro, CA","8.2","5.5","73","14","0.12","0.087","12","3","1","18","8.2","110","54","."
"20980","El Dorado, AR",".",".",".",".",".",".","29","5","2","22","10.9",".",".","."
"21060","Elizabethtown-Fort Knox, KY",".",".",".",".","0.09","0.074",".",".",".","25","12.2",".",".","."
"21140","Elkhart-Goshen, IN",".",".",".",".","0.08","0.068",".",".",".","31","12.3",".",".","."
"21300","Elmira, NY",".",".",".",".","0.08","0.07","20","12","3",".",".",".",".","."
"21340","El Paso, TX","8","4.8","67","17","0.12","0.078","13","5","1","42","15.9","223","36","."
"21500","Erie, PA","1.6","1","49","9","0.09","0.074","38","19","10","29","10.7",".",".","."
"21660","Eugene, OR","2.2","1.7",".",".","0.08","0.059",".",".",".","39","11.5","48","17","."
"21700","Eureka-Arcata-Fortuna, CA","1.9","1.4","22","3","0.05","0.047","6","2","0","26","7.8","49","20","."
"21740","Evanston, WY","0.9","0.7","22","2","0.07","0.064","3","3","1",".",".","100","12","."
"21780","Evansville, IN-KY","1.8","1.1","37","9","0.09","0.074","111","24","4","27","12.6","45","21","."
"21820","Fairbanks, AK","6.7","3.6",".",".",".",".",".",".",".","51","11.3",".",".","."
"21900","Fairmont, WV",".",".",".",".",".",".",".",".",".","28","13.7",".",".","."
"21980","Fallon, NV",".",".",".",".","0.08","0.068",".",".",".",".",".",".",".","."
"22020","Fargo, ND-MN","1.7","0.7","39","5","0.06","0.055","5","1","0","24","8.3","37","12","."
"22140","Farmington, NM",".",".","44","15","0.08","0.069","20","3","1",".",".",".",".","."
"22180","Fayetteville, NC","2.2","1.7",".",".","0.09","0.075",".",".",".","24","12.2","33","17","."
"22220","Fayetteville-Springdale-Rogers, AR-MO",".",".",".",".","0.07","0.062",".",".",".","20","10.6",".",".","."
"22280","Fernley, NV",".",".",".",".","0.08","0.069",".",".",".",".",".",".",".","."
"22300","Findlay, OH",".",".",".",".",".",".",".",".",".",".",".","30","20","."
"22380","Flagstaff, AZ",".",".",".",".","0.08","0.071",".",".",".",".",".","43","17","."
"22420","Flint, MI",".",".",".",".","0.08","0.069",".",".",".",".",".",".",".","."
"22500","Florence, SC",".",".",".",".","0.09","0.076",".",".",".","20","11.4",".",".","."
"22520","Florence-Muscle Shoals, AL",".",".",".",".","0.08","0.066",".",".",".","25","11.2",".",".","."
"22540","Fond du Lac, WI",".",".",".",".","0.07","0.062",".",".",".",".",".",".",".","."
"22660","Fort Collins, CO","5","3",".",".","0.09","0.076",".",".",".","18","6.7","54","19","."
"22800","Fort Madison-Keokuk, IA-IL-MO",".",".",".",".",".",".",".",".",".","24","11.4",".",".","."
"22840","Fort Payne, AL",".",".",".",".","0.08","0.074",".",".",".","26","11.5",".",".","."
"22900","Fort Smith, AR-OK",".",".",".",".","0.07","0.065",".",".",".","22","11.2","53","21","."
"23060","Fort Wayne, IN","3.8","2.3",".",".","0.08","0.069",".",".",".",".",".","123","43","."
"23180","Frankfort, KY",".",".",".",".",".",".",".",".",".","23","11.5",".",".","."
"23420","Fresno, CA","2.8","2.1","66","16","0.14","0.108","6","3","1","57","17.9","87","40","."
"23460","Gadsden, AL",".",".",".",".","0.08","0.064",".",".",".","28","12.4",".",".","."
"23500","Gaffney, SC",".",".",".",".","0.1","0.08",".",".",".",".",".",".",".","."
"23540","Gainesville, FL",".",".",".",".","0.08","0.069",".",".",".","17","7.9",".",".","."
"23820","Gardnerville Ranchos, NV","5.4","2.4",".",".",".",".",".",".",".",".",".",".",".","."
"23860","Georgetown, SC",".",".",".",".",".",".",".",".",".",".",".","81","28","."
"23900","Gettysburg, PA","0.8","0.5",".",".","0.09","0.078",".",".",".","31","11.4",".",".","."
"23940","Gillette, WY",".",".",".","3","0.08","0.066","69","26","3","15","5.8","136","38","."
"24060","Glenwood Springs, CO",".",".",".",".","0.08","0.074",".",".",".",".",".","88","32","."
"24140","Goldsboro, NC",".",".",".",".",".",".",".",".",".","28","12.6",".",".","."
"24260","Grand Island, NE",".",".",".",".",".",".",".",".",".","18","7.8",".",".","."
"24300","Grand Junction, CO","6.8","1.5",".",".","0.08","0.067",".",".",".","25","9.1","110","35","."
"24340","Grand Rapids-Wyoming, MI","1.8","1.1",".",".","0.09","0.069",".",".",".","27","11.2","36","13","."
"24420","Grants Pass, OR",".",".",".",".",".",".",".",".",".","28","9.4","43","14","."
"24500","Great Falls, MT","3","1.5",".",".",".",".",".",".",".","13","5.2",".",".","."
"24540","Greeley, CO","3.7","2.2",".",".","0.09","0.073",".",".",".","23","8.2","60","21","."
"24580","Green Bay, WI",".",".",".",".","0.08","0.065","78","15","3","35","11.8",".",".","."
"24660","Greensboro-High Point, NC","1.9","1.5",".",".","0.1","0.084",".",".",".","25","12.3","31","16","."
"24780","Greenville, NC",".",".",".",".","0.09","0.077",".",".",".","23","11.7",".",".","."
"24860","Greenville-Anderson-Mauldin, SC","2","1.3","48","10","0.09","0.08","25","6","1","26","12.9",".",".","."
"24940","Greenwood, SC",".",".",".",".","0.08","0.074",".",".",".",".",".",".",".","."
"24980","Grenada, MS",".",".",".",".",".",".",".",".",".","22","10.3",".",".","."
"25020","Guayama, PR",".",".",".",".",".",".","12","4","3",".",".",".",".","."
"25060","Gulfport-Biloxi-Pascagoula, MS",".",".",".","6","0.1","0.078",".",".",".","21","9.8",".",".","."
"25180","Hagerstown-Martinsburg, MD-WV",".",".",".",".","0.09","0.075",".",".",".","31","14.2",".",".","."
"25220","Hammond, LA",".",".",".",".",".",".",".",".",".","21","10",".",".","."
"25260","Hanford-Corcoran, CA",".",".",".",".","0.13","0.102",".",".",".","48","16.2","263","58","."
"25420","Harrisburg-Carlisle, PA","1.4","1.1","43","13","0.09","0.081","62","16","3","34","13.2","47","19","."
"25460","Harrison, AR",".",".",".",".","0.07","0.064",".",".",".",".",".",".",".","."
"25500","Harrisonburg, VA",".",".","40","11","0.08","0.069","11","4","1","25","11.5",".",".","."
"25540","Hartford-West Hartford-East Hartford, CT","5.9","3.1","44","11","0.11","0.084","17","13","2","26","10.6","35","14","."
"25620","Hattiesburg, MS",".",".",".",".",".",".",".",".",".","26","13",".",".","."
"25740","Helena, MT",".",".",".",".",".",".",".",".",".","30","7.2",".",".","."
"25760","Helena-West Helena, AR",".",".",".",".",".",".",".",".",".","29","11.1",".",".","."
"25840","Hermiston-Pendleton, OR",".",".",".",".","0.08","0.064",".",".",".","30","8.3","36","16","."
"25860","Hickory-Lenoir-Morganton, NC",".",".",".",".","0.09","0.076",".",".",".","25","12.8","34","19","."
"25900","Hilo, HI",".",".",".",".",".",".","2401","457","70",".",".",".",".","."
"26020","Hobbs, NM",".",".","43","6","0.07","0.067",".",".",".",".",".",".",".","."
"26090","Holland, MI",".",".",".",".","0.1","0.073",".",".",".","25","9.7",".",".","."
"26140","Homosassa Springs, FL",".",".",".",".",".",".",".",".",".","16","7.8",".",".","."
"26300","Hot Springs, AR",".",".",".",".",".",".",".",".",".","23","11",".",".","."
"26380","Houma-Thibodaux, LA",".",".",".",".","0.09","0.074",".",".",".",".",".",".",".","."
"26420","Houston-The Woodlands-Sugar Land, TX","8.1","5.2","66","16","0.13","0.083","62","15","2","31","11.8","59","32","."
"26540","Huntington, IN",".",".",".",".","0.07","0.06",".",".",".",".",".",".",".","."
"26580","Huntington-Ashland, WV-KY-OH",".",".","42","10","0.1","0.082","50","21","8","27","14.1","88","31","."
"26620","Huntsville, AL",".",".",".",".","0.09","0.073",".",".",".","28","12.2","37","18","."
"26820","Idaho Falls, ID",".",".",".",".","0.08","0.067",".",".",".",".",".",".",".","."
"26860","Indiana, PA",".",".","32","6","0.09","0.076","92","24","7",".",".",".",".","."
"26900","Indianapolis-Carmel-Anderson, IN","3.5","2.1","45","12","0.1","0.075","91","19","4","34","15.1","55","24","."
"26980","Iowa City, IA",".",".",".",".",".",".",".",".",".","28","10.7","44","19","."
"27020","Iron Mountain, MI-WI",".",".",".",".","0.07","0.061",".",".",".",".",".",".",".","."
"27060","Ithaca, NY",".",".",".",".","0.08","0.069",".",".",".",".",".",".",".","."
"27140","Jackson, MS",".",".",".",".","0.08","0.068",".",".",".","24","12",".",".","."
"27220","Jackson, WY-ID","0.8","0.4",".",".","0.07","0.065",".",".",".","11","5.1","79","17","."
"27260","Jacksonville, FL","2.2","1.6","42","9","0.08","0.071","32","12","1","22","9.2",".",".","."
"27460","Jamestown-Dunkirk-Fredonia, NY",".",".",".",".","0.1","0.084","28","10","3",".",".",".",".","."
"27500","Janesville-Beloit, WI",".",".",".",".","0.08","0.065",".",".",".",".",".",".",".","."
"27540","Jasper, IN",".",".",".",".",".",".","205","47","8","25","12.5",".",".","."
"27780","Johnstown, PA","2.2","1.6","45","12","0.08","0.067","75","26","6","32","13.9","52","20","."
"27900","Joplin, MO",".",".",".",".",".",".",".",".",".",".",".","97","23","."
"27940","Juneau, AK",".",".",".",".",".",".",".",".",".","30","7.1",".",".","."
"27980","Kahului-Wailuku-Lahaina, HI",".",".",".",".",".",".",".",".",".",".",".","60","20","."
"28020","Kalamazoo-Portage, MI",".",".",".",".","0.09","0.07",".",".",".","26","11.2",".",".","."
"28060","Kalispell, MT","3.4","1.9",".",".","0.06","0.057",".",".",".","23","9","37","17","."
"28140","Kansas City, MO-KS","2.2","1.4","62","17","0.1","0.07","177","62","6","28","13","103","41","."
"28300","Keene, NH",".",".",".",".","0.09","0.068",".",".",".","26","10.4",".",".","."
"28420","Kennewick-Richland, WA",".",".",".",".",".",".",".",".",".",".",".","86","20","."
"28700","Kingsport-Bristol-Bristol, TN-VA","1.5","1","44","10","0.1","0.074","183","32","6","26","10.6",".",".","."
"28740","Kingston, NY",".",".",".",".","0.08","0.068","12","8","1",".",".",".",".","."
"28820","Kinston, NC",".",".",".",".","0.09","0.074",".",".",".","21","10.4",".",".","."
"28900","Klamath Falls, OR",".",".",".",".",".",".",".",".",".","52","13","76","22","."
"28940","Knoxville, TN","0.9","0.9",".",".","0.11","0.086","213","79","10",".",".","104","32","."
"29060","Laconia, NH",".",".",".",".","0.08","0.07",".",".",".","12","6.1",".",".","."
"29100","La Crosse-Onalaska, WI-MN",".",".",".",".","0.07","0.062",".",".",".","29","11.8",".",".","."
"29180","Lafayette, LA",".",".",".",".","0.09","0.073",".",".",".","21","9.2",".",".","."
"29200","Lafayette-West Lafayette, IN",".",".",".",".","0.08","0.065",".",".",".","33","12.6",".",".","."
"29260","La Grande, OR",".",".",".",".",".",".",".",".",".","15","6.7",".",".","."
"29340","Lake Charles, LA",".",".","34","7","0.09","0.073","37","10","3","21","9.2",".",".","."
"29380","Lake City, FL",".",".",".",".","0.08","0.067",".",".",".",".",".",".",".","."
"29420","Lake Havasu City-Kingman, AZ",".",".",".",".",".",".",".",".",".",".",".","43","20","."
"29460","Lakeland-Winter Haven, FL",".",".",".",".","0.09","0.074",".",".",".","18","8.1","52","17","."
"29540","Lancaster, PA","2.1","1.5","39","11","0.1","0.08","69","16","5","35","13.9","48","18","."
"29620","Lansing-East Lansing, MI",".",".",".",".","0.08","0.07",".",".",".","24","9.8",".",".","."
"29660","Laramie, WY",".",".",".",".","0.08","0.069",".",".",".",".",".","140","34","."
"29700","Laredo, TX","5.7","2.8",".",".","0.07","0.056",".",".",".",".",".","201","28","."
"29740","Las Cruces, NM",".",".","59","9","0.1","0.074",".",".",".","37","12.4","375","55","."
"29820","Las Vegas-Henderson-Paradise, NV","4.7","3.7","58","17","0.1","0.08",".",".",".","22","9.3","168","32","."
"29860","Laurel, MS",".",".",".",".",".",".",".",".",".","25","13.1",".",".","."
"30020","Lawton, OK",".",".",".",".","0.09","0.071",".",".",".",".",".",".",".","."
"30340","Lewiston-Auburn, ME",".",".",".",".","0.08","0.07",".",".",".",".",".","37","16","."
"30420","Lexington, NE",".",".",".",".",".",".",".",".",".",".",".","56","25","."
"30460","Lexington-Fayette, KY",".",".","49","8","0.08","0.07","55","11","4","24","12.1","36","19","."
"30620","Lima, OH",".",".",".",".","0.08","0.067","20","8","2",".",".","28","19","."
"30700","Lincoln, NE","4.5","1.8",".",".","0.06","0.051",".",".",".","17","8.1",".",".","."
"30780","Little Rock-North Little Rock-Conway, AR","2","1.5","40","9","0.1","0.069","14","5","2","29","12.2","36","19","."
"30860","Logan, UT-ID",".",".","47","12","0.08","0.066",".",".",".","43","9.8","65","22","."
"30980","Longview, TX",".",".","32","7","0.1","0.071","65","12","1",".",".",".",".","."
"31080","Los Angeles-Long Beach-Anaheim, CA","5.7","4.1","88","30","0.15","0.112","30","8","2","41","16.2","125","44","."
"31140","Louisville/Jefferson County, KY-IN","6.9","2.2","56","15","0.1","0.077","192","36","6","33","14.5","54","22","."
"31220","Ludington, MI",".",".",".",".","0.08","0.068",".",".",".",".",".",".",".","."
"31300","Lumberton, NC",".",".",".",".",".",".",".",".",".","22","11.4",".",".","."
"31340","Lynchburg, VA",".",".",".",".",".",".",".",".",".","25","10",".",".","."
"31420","Macon, GA",".",".",".",".","0.1","0.078","26","7","2","24","12.8",".",".","."
"31460","Madera, CA",".",".","45","10","0.11","0.091",".",".",".",".",".",".",".","."
"31540","Madison, WI",".",".",".",".","0.07","0.064",".",".",".","31","12.6","43","20","."
"31660","Malone, NY",".",".",".",".","0.08","0.061","9","5","1",".",".","44","12","."
"31700","Manchester-Nashua, NH","6","3.5","47","11","0.1","0.076","53","16","3","24","9.2","24","14","."
"31740","Manhattan, KS",".",".",".",".","0.09","0.072",".",".",".",".",".",".",".","."
"31820","Manitowoc, WI",".",".",".",".","0.08","0.064",".",".",".","25","10.5",".",".","."
"31930","Marietta, OH",".",".",".",".","0.09","0.078",".",".",".",".",".",".",".","."
"32000","Marion, NC",".",".",".",".",".",".",".",".",".","25","11.5",".",".","."
"32140","Marshall, MN",".",".",".",".","0.07","0.06",".",".",".",".",".",".",".","."
"32220","Marshall, TX",".",".","20","4","0.08","0.068",".",".",".","21","10.2","28","14","."
"32380","Mason City, IA",".",".",".",".",".",".",".",".",".",".",".","104","33","."
"32540","McAlester, OK",".",".",".",".","0.08","0.067",".",".",".","22","11.2",".",".","."
"32580","McAllen-Edinburg-Mission, TX",".",".",".",".","0.08","0.068",".",".",".","22","10.8","64","21","."
"32780","Medford, OR","3.5","2.4",".",".","0.09","0.07",".",".",".","33","10","56","20","."
"32820","Memphis, TN-MS-AR","2.5","1.5","50","10","0.11","0.084","14","12","3","27","11.7","43","22","."
"32900","Merced, CA",".",".","48","9","0.13","0.105",".",".",".",".",".","74","33","."
"32940","Meridian, MS",".",".",".",".","0.08","0.064",".",".",".","26","12.4",".",".","."
"33060","Miami, OK",".",".",".",".","0.08","0.066",".",".",".","19","10.2","63","22","."
