"CBSA Code","CBSA","CO 2nd Max 1-hr","CO 2nd Max 8-hr","NO2 98th Percentile 1-hr","NO2 Mean 1-hr","Ozone 2nd Max 1-hr","Ozone 4th Max 8-hr","SO2 99th Percentile 1-hr","SO2 2nd Max 24-hr","SO2 Mean 1-hr","PM2.5 98th Percentile 24-hr","PM2.5 Weighted Mean 24-hr","PM10 2nd Max 24-hr","PM10 Mean 24-hr","Lead Max 3-Mo Avg"
"14700","Branson, MO",".",".",".",".","0.07","0.059",".",".",".",".",".",".",".","."
"14740","Bremerton-Silverdale, WA",".",".",".",".",".",".",".",".",".","14","4.9",".",".","."
"14860","Bridgeport-Stamford-Norwalk, CT","2.3","1.8",".",".","0.11","0.087","7","3","0","26","8.7","46","19","."
"15100","Brookings, SD",".",".",".",".","0.07","0.063",".",".",".","19","5.9","82","18","."
"15180","Brownsville-Harlingen, TX","1.9","1",".",".","0.07","0.06",".",".",".",".",".",".",".","0"
"15260","Brunswick, GA",".",".",".",".","0.07","0.055",".",".",".","16","7.3",".",".","."
"15380","Buffalo-Cheektowaga-Niagara Falls, NY","1.9","1.5","53","12","0.08","0.071","17","7","1","23","9.3",".",".","."
"15540","Burlington-South Burlington, VT","0.8","0.5","32","7","0.07","0.066","3","1","0","15","6.2",".",".","."
"15580","Butte-Silver Bow, MT",".",".",".",".",".",".",".",".",".","44","10.6","115","19","."
"15620","Cadillac, MI",".",".","7","1","0.08","0.064",".",".",".","18","5.6",".",".","."
"15700","Cambridge, MD","0.3","0.3",".",".","0.08","0.065","7","3","1","20","7.9",".",".","."
"15860","Ca¤on City, CO",".",".",".",".",".",".",".",".",".",".",".","33","14","."
"15940","Canton-Massillon, OH","1.8","1.4",".",".","0.08","0.072",".",".",".","26","12.4",".",".","."
"15980","Cape Coral-Fort Myers, FL",".",".",".",".","0.07","0.058",".",".",".","17","5.9","43","14","."
"16100","Carlsbad-Artesia, NM",".",".","20","2","0.08","0.067",".",".",".",".",".",".",".","."
"16180","Carson City, NV",".",".",".",".","0.08","0.068",".",".",".","16","5.2",".",".","."
"16220","Casper, WY",".",".","42","5","0.07","0.06","21","9","1","31","5.1","49","16","."
"16300","Cedar Rapids, IA","1.4","0.9",".",".","0.07","0.063","50","17","1","23","8.9","52","20","."
"16540","Chambersburg-Waynesboro, PA",".",".",".",".","0.07","0.059",".",".",".",".",".",".",".","0.01"
"16580","Champaign-Urbana, IL",".","0.3",".",".","0.07","0.065","12","3","1","19","8.7",".",".","."
"16620","Charleston, WV",".",".",".",".","0.08","0.067","34","10","1","20","9","34","11","."
"16700","Charleston-North Charleston, SC",".",".","31","6","0.07","0.054",".",".",".",".",".",".",".","."
"16740","Charlotte-Concord-Gastonia, NC-SC","1.5","1.2","37","12","0.09","0.073","6","1","0","16","8.9","50","18","0"
"16820","Charlottesville, VA",".",".",".",".","0.07","0.059",".",".",".","17","7.2",".",".","."
"16860","Chattanooga, TN-GA",".",".",".",".","0.09","0.068",".",".",".","18","9.2",".",".","."
"16940","Cheyenne, WY","0.4","0.5","38","4","0.07","0.063","19","3","0","27","4.7","48","12","."
"16980","Chicago-Naperville-Elgin, IL-IN-WI","4.5","2.1","62","18","0.09","0.075","39","11","2","106","13.1","126","23","0.42"
"17020","Chico, CA","1.5","1.2","33","7","0.08","0.075",".",".",".","30","9.1","67","21","."
"17140","Cincinnati, OH-KY-IN","2","1.3","57","22","0.09","0.072","54","12","2","23","12.5","82","38","0.01"
"17200","Claremont-Lebanon, NH-VT",".",".",".",".","0.07","0.054",".",".",".","18","6.6",".",".","."
"17220","Clarksburg, WV",".",".",".",".",".",".",".",".",".","20","8.9",".",".","."
"17300","Clarksville, TN-KY",".",".",".",".","0.07","0.062","27","6","1","22","9.1","31","18","."
"17340","Clearlake, CA",".",".",".",".","0.07","0.058",".",".",".","7","3.8","19","9","."
"17380","Cleveland, MS",".",".",".",".","0.07","0.063",".",".",".",".",".",".",".","."
"17460","Cleveland-Elyria, OH","5.8","2.9","50","13","0.08","0.074","89","31","3","27","13.3","86","42","0.03"
"17540","Clinton, IA",".",".",".",".","0.07","0.061","33","14","1","25","9.7",".",".","."
"17640","Coco, PR",".",".",".",".",".",".","44","8","0",".",".",".",".","."
"17820","Colorado Springs, CO","3.1","1.7",".",".","0.07","0.067","53","12","3","21","5.3","40","17","."
"17860","Columbia, MO",".",".",".",".","0.07","0.063",".",".",".",".",".",".",".","."
"17900","Columbia, SC","1.1","0.8",".",".","0.08","0.062",".",".",".",".",".","53","15","0"
"17980","Columbus, GA-AL",".",".",".",".","0.08","0.062",".",".",".","21","9.9",".",".","0.05"
"18020","Columbus, IN",".",".","20","3","0.08","0.066","15","4","1","21","9.6",".",".","."
"18140","Columbus, OH","2.1","1.5","48","12","0.08","0.071","6","2","0","24","10.9",".",".","0.01"
"18180","Concord, NH",".",".",".",".","0.07","0.062","17","7","1",".",".",".",".","."
"18260","Cookeville, TN",".",".",".",".",".",".",".",".",".","15","7.5",".",".","."
"18500","Corning, NY","0.2","0.2",".",".","0.06","0.059","9","4","0","15","6.2",".",".","."
"18580","Corpus Christi, TX",".",".",".",".","0.08","0.065","4","2","0","23","10.1","53","23","."
"18620","Corsicana, TX",".",".","22","2","0.08","0.064","46","8","1",".",".",".",".","."
"18880","Crestview-Fort Walton Beach-Destin, FL",".",".",".",".","0.07","0.059",".",".",".",".",".","62","15","."
"19000","Cullowhee, NC",".",".",".",".","0.07","0.065",".",".",".",".",".",".",".","."
"19100","Dallas-Fort Worth-Arlington, TX","1.7","1.5","46","10","0.11","0.088","8","3","0","19","9.3","43","17","0.01"
"19140","Dalton, GA",".",".",".",".","0.07","0.063",".",".",".",".",".",".",".","."
"19300","Daphne-Fairhope-Foley, AL",".",".",".",".","0.07","0.063",".",".",".","18","8.6",".",".","."
"19340","Davenport-Moline-Rock Island, IA-IL","1.2","0.8","41","6","0.07","0.063","7","3","1","27","9.9","114","42","."
"19380","Dayton, OH","1.6","1.1",".",".","0.08","0.071","25","5","1","22","10.3","41","19","."
"19460","Decatur, AL",".",".",".",".","0.07","0.063",".",".",".","17","8.8",".",".","."
"19500","Decatur, IL",".",".",".",".","0.07","0.066","39","15","2","16","8.7",".",".","0.04"
"19660","Deltona-Daytona Beach-Ormond Beach, FL",".",".",".",".","0.06","0.058",".",".",".","13","5.8","39","14","."
"19740","Denver-Aurora-Lakewood, CO","2.8","2","72","27","0.12","0.081","16","5","1","26","9.9","61","27","."
"19780","Des Moines-West Des Moines, IA","1.3","0.7","37","8","0.07","0.059","2","1","0","18","7.6","45","19","."
"19820","Detroit-Warren-Dearborn, MI","2.4","1.7","50","18","0.09","0.075","76","21","2","32","11.7","139","29","0.05"
"19860","Dickinson, ND",".",".",".",".","0.07","0.064","6","3","1","33","5.7",".",".","."
"20020","Dothan, AL",".",".",".",".","0.07","0.061",".",".",".","15","7.3",".",".","."
"20100","Dover, DE",".",".",".",".","0.08","0.066",".",".",".","22","8",".",".","."
"20180","DuBois, PA",".",".",".",".","0.08","0.068",".",".",".",".",".",".",".","."
"20260","Duluth, MN-WI",".",".",".",".","0.07","0.06",".",".",".","18","6.5","67","24","0"
"20420","Durango, CO","0.8","0.7","25","4","0.08","0.068",".",".",".","7","3.4",".",".","."
"20500","Durham-Chapel Hill, NC",".",".",".",".","0.08","0.061","10","3","0","14","7.8",".",".","."
"20540","Dyersburg, TN",".",".",".",".",".",".",".",".",".","14","7.5",".",".","."
"20700","East Stroudsburg, PA",".",".",".",".","0.08","0.067",".",".",".","20","7.7",".",".","."
"20740","Eau Claire, WI",".",".",".",".","0.07","0.059",".",".",".","17","6.9",".",".","."
"20820","Effingham, IL",".",".",".",".","0.07","0.064",".",".",".",".",".",".",".","."
"20940","El Centro, CA","4.9","3.9","60","11","0.1","0.077","8","3","1","37","13.1","225","47","."
"20980","El Dorado, AR",".",".",".",".",".",".","20","5","2","21","8.7",".",".","."
"21060","Elizabethtown-Fort Knox, KY",".",".",".",".","0.08","0.066",".",".",".","24","9.5",".",".","."
"21140","Elkhart-Goshen, IN",".",".",".",".","0.07","0.058",".",".",".","29","10.3",".",".","."
"21220","Elko, NV",".",".",".",".",".",".",".",".",".",".",".","86","25","."
"21340","El Paso, TX","4.3","2.8","59","14","0.1","0.072","10","3","1","21","8.6","63","25","0.01"
"21500","Erie, PA","1.4","0.8","43","6","0.08","0.066","17","8","1",".",".","32","12","."
"21580","Espa¤ola, NM",".",".",".",".","0.07","0.064",".",".",".",".",".",".",".","."
"21660","Eugene, OR",".",".",".",".","0.09","0.071",".",".",".","55","8.9","52","17","."
"21700","Eureka-Arcata-Fortuna, CA","1.5","0.9",".","3","0.05","0.047","1","1","0","17","5.9","49","18","."
"21740","Evanston, WY",".",".","12","2","0.08","0.066",".",".",".",".",".","55","9","."
"21780","Evansville, IN-KY","2.1","1.2","35","8","0.08","0.072","59","15","3","24","11.1","33","17","."
"21820","Fairbanks, AK","4.5","2.4","68","13","0.06","0.045","34","26","7","112","21.4","229","23","."
"21900","Fairmont, WV",".",".",".",".",".",".",".",".",".","19","9.5",".",".","."
"21980","Fallon, NV",".",".",".",".","0.08","0.068",".",".",".",".",".",".",".","."
"22020","Fargo, ND-MN","0.8","0.7","31","4","0.06","0.057","2","1","0","20","7.2","75","17","."
"22100","Farmington, MO",".",".",".",".",".",".",".",".",".",".",".",".",".","0.03"
"22140","Farmington, NM",".",".","37","11","0.08","0.068","2","2","0","13","3.4",".",".","."
"22180","Fayetteville, NC",".",".",".",".","0.07","0.062",".",".",".","14","7.8","24","11","."
"22220","Fayetteville-Springdale-Rogers, AR-MO",".",".",".",".","0.07","0.064",".",".",".","17","7.8",".",".","."
"22280","Fernley, NV",".",".",".",".","0.08","0.071",".",".",".",".",".",".",".","."
"22380","Flagstaff, AZ",".",".",".",".","0.08","0.07",".",".",".",".",".",".",".","."
"22420","Flint, MI",".",".",".",".","0.08","0.067",".",".",".","22","8.2",".",".","."
"22500","Florence, SC",".",".",".",".","0.07","0.061",".",".",".","17","8.2",".",".","."
"22520","Florence-Muscle Shoals, AL",".",".",".",".","0.07","0.057",".",".",".","16","8.7",".",".","."
"22540","Fond du Lac, WI",".",".",".",".","0.07","0.065",".",".",".",".",".",".",".","."
"22660","Fort Collins, CO","4.5","1.4",".",".","0.09","0.075",".",".",".","24","6.1","47","18","."
"22800","Fort Madison-Keokuk, IA-IL-MO",".",".",".",".",".",".",".",".",".","24","8.7",".",".","."
"22840","Fort Payne, AL",".",".",".",".","0.07","0.065",".",".",".","19","9",".",".","."
"22900","Fort Smith, AR-OK",".",".","31","5","0.07","0.062",".",".",".","16","7.8",".",".","."
"23060","Fort Wayne, IN",".",".","25","4","0.07","0.062","12","4","1","28","10.6",".",".","."
"23420","Fresno, CA","2.3","1.7","43","11","0.12","0.093","7","2","1","57","16","103","39","0.01"
"23460","Gadsden, AL",".",".",".",".","0.07","0.06",".",".",".","18","9.1",".",".","."
"23500","Gaffney, SC",".",".",".",".","0.08","0.065",".",".",".",".",".",".",".","."
"23540","Gainesville, FL",".",".",".",".","0.07","0.056",".",".",".","13","5.9",".",".","."
"23580","Gainesville, GA",".",".",".",".",".",".",".",".",".","18","7.9",".",".","."
"23900","Gettysburg, PA","0.7","0.5","18","2","0.07","0.067","11","4","0","24","9.9",".",".","."
"23940","Gillette, WY",".",".","41","7","0.07","0.062","16","5","1","21","5","130","31","."
"24060","Glenwood Springs, CO",".",".",".","5","0.08","0.07",".",".",".",".",".","36","17","."
"24260","Grand Island, NE",".",".",".",".",".",".",".",".",".","15","6.2",".",".","."
"24300","Grand Junction, CO","1.4","0.9",".",".","0.08","0.065",".",".",".","21","6.8","34","15","."
"24340","Grand Rapids-Wyoming, MI","1.6","1.2",".",".","0.08","0.067","33","11","1","26","10.4","29","17","0.01"
"24420","Grants Pass, OR",".",".",".",".",".",".",".",".",".","18","8.3",".",".","."
"24540","Greeley, CO",".","1.6",".",".","0.09","0.073",".",".",".",".",".",".",".","."
"24580","Green Bay, WI",".",".",".",".","0.08","0.07","69","10","1","22","8",".",".","."
"24640","Greenfield Town, MA",".",".",".",".","0.08","0.064",".",".",".","16","6.8",".",".","."
"24660","Greensboro-High Point, NC",".",".",".",".","0.09","0.066",".",".",".","15","8.2","21","12","."
"24780","Greenville, NC",".",".",".",".","0.07","0.06",".",".",".","15","7",".",".","."
"24860","Greenville-Anderson-Mauldin, SC",".",".",".","9","0.08","0.067",".",".",".",".",".",".",".","."
"24940","Greenwood, SC",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"24980","Grenada, MS",".",".",".",".",".",".",".",".",".","14","6.5",".",".","."
"25060","Gulfport-Biloxi-Pascagoula, MS",".",".","30","4","0.08","0.067","24","3","0","19","9",".",".","."
"25180","Hagerstown-Martinsburg, MD-WV",".",".",".",".","0.08","0.067",".",".",".","29","10.9",".",".","."
"25220","Hammond, LA",".",".",".",".",".",".",".",".",".","17","7.4",".",".","."
"25260","Hanford-Corcoran, CA",".",".","41","9","0.11","0.085",".",".",".","51","16.5","101","44","."
"25420","Harrisburg-Carlisle, PA",".",".",".",".","0.08","0.068",".",".",".","31","12.2",".",".","."
"25460","Harrison, AR",".",".",".",".","0.07","0.061",".",".",".",".",".",".",".","."
"25500","Harrisonburg, VA",".",".","42","8","0.07","0.06","3","2","0","23","8.3",".",".","."
"25540","Hartford-West Hartford-East Hartford, CT","1.8","1.3","51","15","0.1","0.078","5","3","0","24","9.9","62","19","."
"25620","Hattiesburg, MS",".",".",".",".",".",".",".",".",".","19","9.9",".",".","."
"25740","Helena, MT","1","0.9",".",".","0.06","0.058","2","1","0","51","9.9",".",".","."
"25840","Hermiston-Pendleton, OR",".",".",".",".","0.08","0.07",".",".",".",".",".",".",".","."
"25860","Hickory-Lenoir-Morganton, NC",".",".",".",".","0.07","0.065",".",".",".","21","9.6",".",".","."
"25900","Hilo, HI",".",".",".",".",".",".","1377","205","26","23","12.9",".",".","."
"26020","Hobbs, NM",".",".",".","5","0.08","0.067",".",".",".",".",".",".",".","."
"26090","Holland, MI",".",".",".",".","0.09","0.072",".",".",".","21","7.9",".",".","."
"26140","Homosassa Springs, FL",".",".",".",".",".",".","90","19","2","16","5.9",".",".","."
"26300","Hot Springs, AR",".",".",".",".",".",".",".",".",".","20","9.8",".",".","."
"26380","Houma-Thibodaux, LA",".",".",".",".","0.08","0.064",".",".",".","16","6.9",".",".","."
"26420","Houston-The Woodlands-Sugar Land, TX","1.6","1.7","54","13","0.14","0.095","29","13","1","25","11.8","114","41","0"
"26540","Huntington, IN",".",".",".",".","0.06","0.054",".",".",".",".",".",".",".","."
"26580","Huntington-Ashland, WV-KY-OH",".",".","35","6","0.08","0.069","16","5","1","27","10.9","57","25","0.01"
"26620","Huntsville, AL",".",".",".",".","0.07","0.063",".",".",".","19","8.6","52","22","."
"26820","Idaho Falls, ID",".",".",".",".","0.07","0.061",".",".",".",".",".",".",".","."
"26860","Indiana, PA",".",".",".",".","0.08","0.073","73","22","3",".",".",".",".","0.01"
"26900","Indianapolis-Carmel-Anderson, IN","3.6","2.5","48","15","0.08","0.069","56","18","2","24","12","60","28","0.02"
"26960","Ionia, MI",".",".",".",".",".",".",".",".",".",".",".",".",".","0.04"
"26980","Iowa City, IA",".",".",".",".",".",".",".",".",".","21","8.4","52","19","."
"27060","Ithaca, NY",".",".",".",".","0.07","0.064",".",".",".",".",".",".",".","."
"27140","Jackson, MS","1.8","1.5",".",".","0.07","0.063","12","3","1","18","9.4",".",".","."
"27180","Jackson, TN",".",".",".",".",".",".",".",".",".","15","7.7",".",".","."
"27220","Jackson, WY-ID","0.7","0.4",".",".","0.07","0.062",".",".",".","15","4.8","63","15","."
"27260","Jacksonville, FL","2","1.4","43","11","0.07","0.058","57","14","1","16","7.7",".",".","."
"27420","Jamestown, ND",".",".",".",".",".",".","20","5","0",".",".","108","18","."
"27460","Jamestown-Dunkirk-Fredonia, NY",".",".",".",".","0.09","0.071","21","7","1","18","7.9",".",".","."
"27500","Janesville-Beloit, WI",".",".",".",".","0.08","0.064",".",".",".",".",".",".",".","."
"27540","Jasper, IN",".",".",".",".",".",".","74","14","2","23","9.7","33","16","."
"27620","Jefferson City, MO",".",".",".",".","0.07","0.065",".",".",".",".",".",".",".","."
"27780","Johnstown, PA","1.5","1.1",".","9","0.08","0.065","34","12","2","27","11.7","43","17","."
"27900","Joplin, MO",".",".",".",".","0.07","0.061",".",".",".",".",".","121","28","."
"27940","Juneau, AK",".",".",".",".",".",".",".",".",".","21","6.6",".",".","."
"27980","Kahului-Wailuku-Lahaina, HI",".",".",".",".",".",".",".",".",".","15","5.4",".",".","."
"28020","Kalamazoo-Portage, MI",".",".",".",".","0.07","0.067",".",".",".","22","9.3",".",".","."
"28060","Kalispell, MT",".",".",".",".","0.06","0.057",".",".",".","86","11.2","139","31","."
"28140","Kansas City, MO-KS","1.8","1.2","52","13","0.09","0.068","142","49","5","22","9.1","127","33","0.01"
"28180","Kapaa, HI",".",".",".","2",".",".","14","5","0","10","3.2",".",".","."
"28300","Keene, NH",".",".",".",".","0.07","0.059",".",".",".","23","8.7",".",".","."
"28420","Kennewick-Richland, WA",".",".",".",".",".",".",".",".",".",".",".","332","22","."
"28660","Killeen-Temple, TX",".",".",".",".","0.08","0.072",".",".",".",".",".",".",".","."
"28700","Kingsport-Bristol-Bristol, TN-VA","1.4","1","39","8","0.08","0.066","98","22","5","14","7.7",".",".","."
"28820","Kinston, NC",".",".",".",".","0.07","0.062",".",".",".",".",".",".",".","."
"28900","Klamath Falls, OR",".",".",".",".",".",".",".",".",".","44","10.3",".",".","."
"28940","Knoxville, TN","0.3","0.3",".",".","0.08","0.069","7","4","3","20","10.2","105","34","0.06"
"29020","Kokomo, IN",".",".",".",".",".",".",".",".",".","26","12.5",".",".","."
"29060","Laconia, NH",".",".",".",".","0.07","0.055",".",".",".","12","5.1",".",".","."
"29100","La Crosse-Onalaska, WI-MN",".",".",".",".","0.07","0.061",".",".",".","21","7.6",".",".","."
"29180","Lafayette, LA",".",".",".",".","0.07","0.067",".",".",".","14","7.5","66","20","."
"29200","Lafayette-West Lafayette, IN",".",".",".",".","0.07","0.064",".",".",".","22","9.2",".",".","."
"29260","La Grande, OR",".",".",".",".",".",".",".",".",".",".",".","40","13","."
"29340","Lake Charles, LA",".",".","37","6","0.09","0.072","33","7","1","15","7.3",".",".","."
"29380","Lake City, FL",".",".",".",".","0.07","0.058",".",".",".",".",".",".",".","."
"29420","Lake Havasu City-Kingman, AZ",".",".",".",".",".",".",".",".",".",".",".","68","19","."
"29460","Lakeland-Winter Haven, FL",".",".",".",".","0.07","0.064",".",".",".","13","6.1","40","14","."
"29540","Lancaster, PA",".",".","46","9","0.08","0.071",".",".",".","34","12.4","39","15","0.23"
"29620","Lansing-East Lansing, MI",".",".",".","7","0.07","0.064","13","4","1","25","8.6",".",".","."
"29660","Laramie, WY",".",".",".",".","0.07","0.064",".",".",".","18","4.3","100","23","."
"29700","Laredo, TX","3.5","2.2",".",".","0.06","0.056",".",".",".",".",".","56","24","0.01"
"29740","Las Cruces, NM",".",".","45","7","0.09","0.074",".",".",".","21","9.8","191","34","."
"29820","Las Vegas-Henderson-Paradise, NV","3.2","2.6","53","15","0.09","0.076","7","4","1","26","9.8","87","25","0.01"
"29980","Lawrenceburg, TN",".",".",".",".",".",".",".",".",".","15","7.3",".",".","."
"30020","Lawton, OK",".",".",".",".","0.08","0.066",".",".",".","16","7.6",".",".","."
"30140","Lebanon, PA",".",".",".",".","0.09","0.074",".",".",".",".",".",".",".","."
"30260","Lewisburg, PA",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"30340","Lewiston-Auburn, ME",".",".",".",".","0.08","0.058",".",".",".","19","8.1","38","15","."
"30420","Lexington, NE",".",".",".",".",".",".",".",".",".",".",".","48","21","."
"30460","Lexington-Fayette, KY",".",".","41","7","0.09","0.071","10","3","0","19","8.6","57","16","."
"30620","Lima, OH",".",".",".",".","0.08","0.064","10","3","0",".",".",".",".","."
"30700","Lincoln, NE",".",".",".",".","0.07","0.061",".",".",".","22","7",".",".","."
"30780","Little Rock-North Little Rock-Conway, AR","1.2","1","45","9","0.09","0.065","23","8","1","22","10.9","47","21","."
"30860","Logan, UT-ID",".",".",".","11","0.08","0.067",".",".",".","29","7.4",".",".","."
"30980","Longview, TX",".",".","23","4","0.09","0.068","30","5","1",".",".",".",".","."
"31080","Los Angeles-Long Beach-Anaheim, CA","4.3","3","66","25","0.13","0.1","7","2","0","42","12.6","95","37","0.04"
"31140","Louisville/Jefferson County, KY-IN","1.7","1.4",".","16","0.1","0.076","54","13","3","31","11.2","51","21","0.01"
"31220","Ludington, MI",".",".",".",".","0.08","0.066",".",".",".",".",".",".",".","."
"31340","Lynchburg, VA",".",".",".",".",".",".",".",".",".","15","7.1",".",".","0.01"
"31420","Macon, GA",".",".",".",".","0.08","0.062","8","3","1","21","10.1",".",".","."
"31460","Madera, CA","5.4","1.7",".","6","0.1","0.083",".",".",".","44","13.9","111","32","."
"31540","Madison, WI",".",".",".",".","0.07","0.064","3","1","0","23","8.6","34","16","."
"31660","Malone, NY",".",".",".","3","0.08","0.071","3","23","0",".",".",".",".","."
"31700","Manchester-Nashua, NH","0.5","0.3",".",".","0.08","0.066",".",".",".","16","6.8",".",".","."
"31820","Manitowoc, WI",".",".",".",".","0.09","0.077",".",".",".",".",".",".",".","."
"31930","Marietta, OH",".",".",".",".","0.08","0.068",".",".",".",".",".",".",".","0"
"32000","Marion, NC",".",".",".",".",".",".",".",".",".","17","8.3",".",".","."
"32020","Marion, OH",".",".",".",".",".",".",".",".",".",".",".",".",".","0.03"
"32140","Marshall, MN",".",".",".",".",".",".",".",".",".","21","5.6",".",".","."
"32220","Marshall, TX",".",".","18","2","0.07","0.062",".",".",".","16","8.8","30","15","."
"32380","Mason City, IA",".",".",".",".",".",".",".",".",".",".",".","64","20","."
"32540","McAlester, OK",".",".",".",".","0.07","0.06",".",".",".",".",".",".",".","."
"32580","McAllen-Edinburg-Mission, TX",".",".",".",".","0.07","0.058",".",".",".","23","10.1","59","27","."
