"CBSA Code","CBSA","CO 2nd Max 1-hr","CO 2nd Max 8-hr","NO2 98th Percentile 1-hr","NO2 Mean 1-hr","Ozone 2nd Max 1-hr","Ozone 4th Max 8-hr","SO2 99th Percentile 1-hr","SO2 2nd Max 24-hr","SO2 Mean 1-hr","PM2.5 98th Percentile 24-hr","PM2.5 Weighted Mean 24-hr","PM10 2nd Max 24-hr","PM10 Mean 24-hr","Lead Max 3-Mo Avg"
"12260","Augusta-Richmond County, GA-SC",".",".",".",".","0.09","0.073",".",".",".","23","10.4","34","17","."
"12300","Augusta-Waterville, ME",".",".",".",".","0.08","0.063",".",".",".",".",".","37","11","."
"12420","Austin-Round Rock, TX","0.7","0.5","21","3","0.09","0.077",".",".",".","22","10.6","33","18","."
"12540","Bakersfield, CA",".",".","56","15","0.12","0.094",".",".",".","43","14.5","109","44","."
"12580","Baltimore-Columbia-Towson, MD","2.3","1.6","54","18","0.12","0.098",".",".",".","29","13.1","37","15","."
"12620","Bangor, ME",".",".",".",".","0.07","0.055",".",".",".",".",".","28","14","."
"12660","Baraboo, WI",".",".",".",".","0.07","0.065",".",".",".","31","11.9",".",".","."
"12700","Barnstable Town, MA",".",".",".",".","0.08","0.068",".",".",".",".",".",".",".","."
"12940","Baton Rouge, LA","1.7","1.4","56","12","0.12","0.084","48","11","3","26","12.5","73","33","."
"13020","Bay City, MI",".",".",".",".",".",".",".",".",".","21","7.7",".",".","."
"13140","Beaumont-Port Arthur, TX","0.6","0.4","38","7","0.13","0.084","62","21","2",".",".",".",".","."
"13180","Beaver Dam, WI","1.1","0.7",".",".","0.08","0.071","7","4","1","22","8.8","43","13","."
"13220","Beckley, WV",".",".",".",".",".",".",".",".",".","21","9.2",".",".","."
"13340","Bellefontaine, OH",".",".",".",".",".",".",".",".",".",".",".",".",".","0"
"13380","Bellingham, WA",".",".",".",".","0.05","0.043",".",".",".",".",".",".",".","."
"13460","Bend-Redmond, OR",".",".",".",".","0.06","0.057",".",".",".",".",".",".",".","."
"13540","Bennington, VT",".",".",".",".","0.07","0.059",".",".",".",".",".",".",".","."
"13620","Berlin, NH-VT",".",".",".",".","0.07","0.066",".",".",".",".",".",".",".","."
"13740","Billings, MT",".","1.3",".",".",".",".","60","14","2",".",".",".",".","."
"13820","Birmingham-Hoover, AL","6","5.5",".",".","0.11","0.081","42","10","2","28","14.4","65","28","."
"13860","Bishop, CA",".",".",".",".","0.08","0.075",".",".",".","61","8.5","780","65","."
"13900","Bismarck, ND",".",".","37","5","0.07","0.058","52","12","1","12","5.8","62","14","."
"13980","Blacksburg-Christiansburg-Radford, VA",".",".",".",".","0.07","0.064",".",".",".",".",".",".",".","."
"14010","Bloomington, IL",".",".",".",".","0.09","0.068",".",".",".",".",".",".",".","."
"14020","Bloomington, IN",".",".",".",".","0.1","0.08",".",".",".","25","10.7",".",".","."
"14260","Boise City, ID","8.7","1.6",".",".","0.08","0.064","8","4","1",".",".","156","21","."
"14380","Boone, NC",".",".",".",".",".",".",".",".",".","20","8.1",".",".","."
"14460","Boston-Cambridge-Newton, MA-NH","2.5","1.7","53","20","0.1","0.073","37","10","2","24","10.3","41","17","0"
"14500","Boulder, CO","4.3","2.1",".",".","0.1","0.076",".",".",".","19","6.4","33","19","."
"14540","Bowling Green, KY","0.4","0.3",".",".","0.08","0.071","12","6","1","24","11",".",".","."
"14580","Bozeman, MT","3.2","1.3",".",".",".",".",".",".",".",".",".",".",".","."
"14660","Brainerd, MN",".",".",".",".","0.08","0.064",".",".",".",".",".",".",".","."
"14700","Branson, MO",".",".",".",".","0.08","0.072",".",".",".",".",".",".",".","."
"14720","Breckenridge, CO",".",".",".",".",".",".",".",".",".",".",".","67","15","."
"14860","Bridgeport-Stamford-Norwalk, CT","2.8","2",".","11","0.13","0.087","21","12","2","29","10",".",".","."
"15100","Brookings, SD",".",".",".",".","0.08","0.064",".",".",".","18","7.9",".",".","."
"15180","Brownsville-Harlingen, TX","1.7","0.9",".",".","0.07","0.066",".",".",".",".",".",".",".","0.01"
"15260","Brunswick, GA",".",".",".",".","0.08","0.062","8","2","1",".",".",".",".","."
"15380","Buffalo-Cheektowaga-Niagara Falls, NY","1.9","1.9","50","8","0.09","0.073","29","10","3","25","9.6",".",".","."
"15420","Burley, ID",".",".",".",".","0.07","0.059",".",".",".",".",".",".",".","."
"15500","Burlington, NC",".",".",".",".",".",".",".",".",".","21","9.5",".",".","."
"15540","Burlington-South Burlington, VT","1.7","1.2",".",".","0.07","0.058",".",".",".",".",".",".",".","."
"15580","Butte-Silver Bow, MT",".",".",".",".",".",".",".",".",".","35","9.9","73","29","."
"15620","Cadillac, MI",".",".","8","1","0.08","0.067",".",".",".","18","6.2",".",".","."
"15700","Cambridge, MD",".",".",".",".","0.09","0.082",".",".",".",".",".",".",".","."
"15860","Ca¤on City, CO",".",".",".",".",".",".",".",".",".",".",".","61","19","."
"15940","Canton-Massillon, OH","2.1","1.6",".",".","0.09","0.081",".",".",".","28","12.8",".",".","0.02"
"15980","Cape Coral-Fort Myers, FL",".",".",".",".","0.07","0.062",".",".",".",".",".","35","15","."
"16100","Carlsbad-Artesia, NM",".",".",".","3","0.08","0.071",".",".",".",".",".",".",".","."
"16180","Carson City, NV",".",".",".",".","0.07","0.064",".",".",".",".",".",".",".","."
"16220","Casper, WY",".",".",".",".",".",".",".",".",".","13","4.5","48","15","."
"16300","Cedar Rapids, IA","1.3","0.7",".",".","0.07","0.065","24","6","1","25","10.2","43","19","."
"16540","Chambersburg-Waynesboro, PA",".",".",".",".","0.08","0.067",".",".",".",".",".",".",".","."
"16580","Champaign-Urbana, IL",".",".",".",".","0.09","0.076",".",".",".",".",".",".",".","."
"16620","Charleston, WV",".",".",".",".","0.1","0.08","45","14","4","26","12",".",".","."
"16700","Charleston-North Charleston, SC",".",".","35","7","0.08","0.066","16","4","1","26","10.2","52","18","."
"16740","Charlotte-Concord-Gastonia, NC-SC","2","1.5","42","10","0.11","0.088","15","3","1","26","11","43","20","."
"16820","Charlottesville, VA",".",".",".",".","0.08","0.067",".",".",".","19","8.5",".",".","."
"16860","Chattanooga, TN-GA",".",".",".",".","0.09","0.074",".",".",".","24","11.2","34","16","."
"16940","Cheyenne, WY","0.3","0.2","32","4","0.08","0.067","4","1","0","17","4.7","36","12","."
"16980","Chicago-Naperville-Elgin, IL-IN-WI","3.6","2.3","65","23","0.11","0.081","90","19","3","28","13.4","83","30","0.29"
"17020","Chico, CA","2.5","1.7","34","8","0.09","0.077",".",".",".","46","12.1","56","21","."
"17140","Cincinnati, OH-KY-IN","6.4","1.8","46","13","0.11","0.088","109","29","3","30","13.3","54","20","0.01"
"17200","Claremont-Lebanon, NH-VT",".",".",".",".","0.07","0.059",".",".",".","21","7.5",".",".","."
"17300","Clarksville, TN-KY",".",".",".",".","0.08","0.07","55","13","2","23","11.2","41","18","."
"17340","Clearlake, CA",".",".",".",".","0.06","0.055",".",".",".","8","3.5",".",".","."
"17380","Cleveland, MS",".",".",".",".","0.08","0.073",".",".",".",".",".",".",".","."
"17420","Cleveland, TN",".",".","24","6",".",".","50","13","2",".",".","40","19","."
"17460","Cleveland-Elyria, OH","5.5","3.1","50","15","0.1","0.081","145","55","7","28","12.6","122","37","0.41"
"17540","Clinton, IA",".",".",".",".","0.07","0.066","18","10","1","26","11.1",".",".","."
"17640","Coco, PR",".",".",".",".",".",".","15","13","1",".",".",".",".","."
"17660","Coeur d'Alene, ID",".",".",".",".","0.07","0.058",".",".",".",".",".",".",".","."
"17820","Colorado Springs, CO","2.7","1.5",".",".","0.09","0.075",".",".",".","18","5.9","45","19","."
"17860","Columbia, MO",".",".",".",".","0.08","0.069",".",".",".",".",".",".",".","."
"17900","Columbia, SC","1.2","0.8",".","6","0.09","0.081","47","9","2","26","11.6","69","26","0.02"
"17980","Columbus, GA-AL",".",".",".",".","0.09","0.068","10","3","1","30","12.4","38","18","0.07"
"18140","Columbus, OH","2.3","1.5",".",".","0.1","0.087",".",".",".","27","11.9","77","23","0.01"
"18180","Concord, NH",".",".",".",".","0.08","0.064","225","87","7","22","9",".",".","."
"18500","Corning, NY","0.3","0.3","14","2","0.07","0.067","15","7","1","20","7",".",".","."
"18580","Corpus Christi, TX",".",".",".",".","0.1","0.078","18","6","0",".",".","68","28","."
"18620","Corsicana, TX",".",".","31","4","0.09","0.074","51","8","1",".",".",".",".","."
"18860","Crescent City, CA",".",".",".",".",".",".",".",".",".",".",".","37","15","."
"18880","Crestview-Fort Walton Beach-Destin, FL",".",".",".",".","0.09","0.068",".",".",".",".",".",".",".","."
"19000","Cullowhee, NC",".",".",".",".","0.08","0.068",".",".",".",".",".",".",".","."
"19100","Dallas-Fort Worth-Arlington, TX","1.6","1.3","57","13","0.11","0.097","13","4","1","23","11.1","57","29","0.52"
"19140","Dalton, GA",".",".",".",".","0.08","0.073",".",".",".",".",".",".",".","."
"19300","Daphne-Fairhope-Foley, AL",".",".",".",".","0.09","0.073",".",".",".","20","10",".",".","."
"19340","Davenport-Moline-Rock Island, IA-IL","0.7","0.5","38","7","0.08","0.066","19","5","1","29","11.5","134","42","0.02"
"19380","Dayton, OH","9.2","2.8",".",".","0.09","0.08",".",".",".","29","12.2","44","20","."
"19460","Decatur, AL",".",".",".",".","0.09","0.07",".",".",".","24","10.5",".",".","."
"19500","Decatur, IL",".",".",".",".","0.09","0.075","33","11","2",".",".",".",".","0.2"
"19660","Deltona-Daytona Beach-Ormond Beach, FL",".",".",".",".","0.07","0.064",".",".",".",".",".","45","16","."
"19700","Deming, NM",".",".","32","4","0.07","0.063",".",".",".",".",".","499","34","."
"19740","Denver-Aurora-Lakewood, CO","3.1","1.8","64","24","0.1","0.083","34","7","2","20","7.6","92","33","0.02"
"19780","Des Moines-West Des Moines, IA","1.6","0.9","39","8","0.08","0.063","2","1","0","24","9.6","48","20","."
"19820","Detroit-Warren-Dearborn, MI","2","1.5","49","12","0.1","0.083","47","10","3","30","11.2","51","21","0.02"
"19860","Dickinson, ND",".",".",".",".","0.06","0.058","5","2","0","10","4.1",".",".","."
"19980","Dodge City, KS",".",".",".",".",".",".",".",".",".",".",".","72","19","."
"20020","Dothan, AL",".",".",".",".","0.07","0.065",".",".",".","22","10.2",".",".","."
"20100","Dover, DE",".",".",".",".","0.1","0.072",".",".",".","24","9.1",".",".","."
"20180","DuBois, PA",".",".",".",".","0.08","0.073",".",".",".",".",".",".",".","."
"20260","Duluth, MN-WI","2.1","1.5",".",".","0.06","0.059",".",".",".","18","5.5","66","27","."
"20420","Durango, CO","1.3","0.7","33","7","0.08","0.077",".",".",".",".",".","50","18","."
"20500","Durham-Chapel Hill, NC",".",".",".",".","0.09","0.072","13","4","1","20","9.2","32","15","."
"20700","East Stroudsburg, PA",".",".",".",".","0.07","0.063",".",".",".","20","6.4",".",".","."
"20740","Eau Claire, WI",".",".",".",".","0.08","0.06",".",".",".",".",".","26","9","."
"20820","Effingham, IL",".",".",".",".","0.08","0.066",".",".",".",".",".",".",".","."
"20940","El Centro, CA","7.5","5.5","63","14","0.1","0.083","8","3","0","29","12.7","81","40","0.02"
"20980","El Dorado, AR",".",".",".",".",".",".","25","6","2","24","11.7",".",".","."
"21060","Elizabethtown-Fort Knox, KY",".",".",".",".","0.09","0.069",".",".",".","25","10.8",".",".","."
"21140","Elkhart-Goshen, IN",".",".",".",".","0.09","0.072",".",".",".","31","12.6",".",".","."
"21220","Elko, NV",".",".",".",".",".",".",".",".",".",".",".","123","24","."
"21300","Elmira, NY",".",".",".",".","0.07","0.065","11","7","2",".",".",".",".","."
"21340","El Paso, TX","4.2","2.7","61","17","0.09","0.071","11","3","1","39","12.9","252","43","0.03"
"21500","Erie, PA","1.4","0.8","41","7","0.09","0.072","20","13","2","27","11.4",".",".","."
"21660","Eugene, OR",".",".",".",".","0.08","0.059",".",".",".","42","10","46","13","."
"21700","Eureka-Arcata-Fortuna, CA","1.3","1.6",".",".","0.05","0.047","2","2","1",".",".","48","19","."
"21740","Evanston, WY",".",".","13","2","0.07","0.065",".",".",".",".",".",".",".","."
"21780","Evansville, IN-KY","8.3","5.8","33","8","0.1","0.077","68","22","4","30","12.3","37","18","."
"21820","Fairbanks, AK","5.4","3.3",".",".",".",".",".",".",".","38","10.8",".",".","."
"21900","Fairmont, WV",".",".",".",".",".",".",".",".",".","28","11.2",".",".","."
"21980","Fallon, NV",".",".",".",".","0.06","0.054",".",".",".",".",".",".",".","."
"22020","Fargo, ND-MN","0.6","0.4","40","4","0.06","0.057","4","2","0","18","7.1","89","18","."
"22100","Farmington, MO",".",".",".",".",".",".",".",".",".",".",".",".",".","0.13"
"22140","Farmington, NM",".",".","44","13","0.08","0.074","20","4","1","12","4.1","61","21","."
"22180","Fayetteville, NC",".",".",".",".","0.09","0.076",".",".",".","22","9.7","30","13","."
"22220","Fayetteville-Springdale-Rogers, AR-MO",".",".",".",".","0.09","0.076",".",".",".","24","11.7",".",".","."
"22280","Fernley, NV",".",".",".",".","0.09","0.072",".",".",".",".",".",".",".","."
"22380","Flagstaff, AZ",".",".",".",".","0.08","0.074",".",".",".","14","5.2","37","15","."
"22420","Flint, MI",".",".",".",".","0.09","0.073",".",".",".","21","8.5",".",".","."
"22500","Florence, SC",".",".",".",".","0.08","0.07",".",".",".","23","11.1",".",".","."
"22520","Florence-Muscle Shoals, AL",".",".",".",".","0.08","0.064",".",".",".","21","10.3",".",".","."
"22540","Fond du Lac, WI",".",".",".",".","0.09","0.074",".",".",".",".",".",".",".","."
"22660","Fort Collins, CO","2.5","1.3",".",".","0.1","0.08",".",".",".","15","5.7","38","17","."
"22800","Fort Madison-Keokuk, IA-IL-MO",".",".",".",".",".",".",".",".",".","24","11.3",".",".","."
"22840","Fort Payne, AL",".",".",".",".","0.08","0.065",".",".",".","23","11.2",".",".","."
"22900","Fort Smith, AR-OK",".",".","38","8","0.09","0.073",".",".",".",".",".",".",".","."
"23060","Fort Wayne, IN","2.8","2.7",".",".","0.08","0.072",".",".",".","27","12.1",".",".","."
"23240","Fredericksburg, TX",".",".",".",".","0.08",".",".",".",".",".",".",".",".","."
"23420","Fresno, CA","3","2.2","50","13","0.13","0.102",".",".",".","76","17.9","84","31","."
"23460","Gadsden, AL",".",".",".",".","0.07","0.062",".",".",".","25","11.4",".",".","."
"23500","Gaffney, SC",".",".",".",".","0.09","0.07",".",".",".",".",".",".",".","."
"23540","Gainesville, FL",".",".",".",".","0.09","0.064",".",".",".",".",".",".",".","."
"23820","Gardnerville Ranchos, NV","6.8","2.7",".",".",".",".",".",".",".",".",".",".",".","."
"23860","Georgetown, SC",".",".",".",".",".",".",".",".",".",".",".","61","22","."
"23900","Gettysburg, PA","0.4","0.4",".",".","0.08","0.072",".",".",".","30","12.2",".",".","."
"23940","Gillette, WY",".",".","33","6","0.08","0.062","37","13","1",".",".","157","41","."
"24060","Glenwood Springs, CO",".",".",".",".","0.08","0.076",".",".",".",".",".","73","21","."
"24140","Goldsboro, NC",".",".",".",".",".",".",".",".",".","22","9.4",".",".","."
"24260","Grand Island, NE",".",".",".",".",".",".",".",".",".","18","7",".",".","."
"24300","Grand Junction, CO","1.8","1.1",".",".","0.08","0.068",".",".",".","22","7.1","54","20","."
"24340","Grand Rapids-Wyoming, MI","1.7","1.4",".",".","0.11","0.079","8","4","1","24","9.5","38","14","0.01"
"24420","Grants Pass, OR",".",".",".",".",".",".",".",".",".","30","7.6",".",".","."
"24500","Great Falls, MT","1.6","0.9",".",".",".",".",".",".",".",".",".",".",".","."
"24540","Greeley, CO","2.5","1.5",".",".","0.09","0.077",".",".",".","23","6.7","46","20","."
"24580","Green Bay, WI",".",".",".",".","0.1","0.07","72","14","2","27","11.3",".",".","."
"24660","Greensboro-High Point, NC",".",".",".",".","0.09","0.076","18","4","1","21","9.2","20","10","."
"24780","Greenville, NC",".",".",".",".","0.09","0.074",".",".",".","24","8.1",".",".","."
"24860","Greenville-Anderson-Mauldin, SC","1.5","1",".","9","0.09","0.076","14","4","0","23","10.9",".",".","0.01"
"24940","Greenwood, SC",".",".",".",".","0.07","0.058",".",".",".",".",".",".",".","."
"24980","Grenada, MS",".",".",".",".",".",".",".",".",".","21","9.2",".",".","."
"25020","Guayama, PR",".",".",".",".",".",".","6","2","1",".",".","55","23","."
"25060","Gulfport-Biloxi-Pascagoula, MS",".",".","35","5","0.09","0.074","21","5","1","20","10.1",".",".","."
"25180","Hagerstown-Martinsburg, MD-WV",".",".",".",".","0.09","0.074",".",".",".","28","11.5",".",".","."
"25220","Hammond, LA",".",".",".",".",".",".",".",".",".","29","9.3",".",".","."
"25260","Hanford-Corcoran, CA",".",".","43","9","0.11","0.086",".",".",".","65","18","80","34","."
"25420","Harrisburg-Carlisle, PA","1.4","1","49","12","0.09","0.077","10","3","0","34","14.6","43","17","."
"25460","Harrison, AR",".",".",".",".","0.08","0.069",".",".",".",".",".",".",".","."
"25500","Harrisonburg, VA",".",".","36","9","0.08","0.069","6","2","0","23","9.6",".",".","."
"25540","Hartford-West Hartford-East Hartford, CT","3.5","2.2","58","11","0.11","0.08","14","8","1","24","9.3",".",".","."
"25620","Hattiesburg, MS",".",".",".",".",".",".",".",".",".","22","11.6",".",".","."
"25740","Helena, MT","0.5","0.3",".",".","0.06","0.057",".",".",".","41","8",".",".","."
"25760","Helena-West Helena, AR",".",".",".",".",".",".",".",".",".","23","10.9",".",".","."
"25840","Hermiston-Pendleton, OR",".",".",".",".","0.07","0.058",".",".",".","26","7.5",".",".","."
"25860","Hickory-Lenoir-Morganton, NC",".",".",".",".","0.08","0.067",".",".",".","23","10.4","26","14","."
"25900","Hilo, HI",".",".",".",".",".",".","771","200","34","21","12.1",".",".","."
"26020","Hobbs, NM",".",".","44","6","0.08","0.072",".",".",".",".",".",".",".","."
"26090","Holland, MI",".",".",".",".","0.12","0.085",".",".",".","26","8.4",".",".","."
"26300","Hot Springs, AR",".",".",".",".",".",".",".",".",".","27","11.4",".",".","."
"26380","Houma-Thibodaux, LA",".",".",".",".","0.09","0.076",".",".",".","19","8.7",".",".","."
"26420","Houston-The Woodlands-Sugar Land, TX","3","2","60","14","0.13","0.09","41","12","2","24","13.2","92","41","0.01"
"26540","Huntington, IN",".",".",".",".","0.08","0.069",".",".",".",".",".",".",".","."
"26580","Huntington-Ashland, WV-KY-OH",".",".",".",".","0.09","0.074","49","14","2","26","11.2","99","28","0"
"26620","Huntsville, AL",".",".",".",".","0.08","0.072",".",".",".","25","11.3","35","17","."
"26820","Idaho Falls, ID",".",".",".",".","0.08","0.063",".",".",".",".",".",".",".","."
"26860","Indiana, PA",".",".",".",".","0.09","0.073","68","18","4",".",".",".",".","."
"26900","Indianapolis-Carmel-Anderson, IN","6.6","2.3","47","11","0.09","0.077","63","19","3","35","17.5","56","25","0.06"
"26960","Ionia, MI",".",".",".",".",".",".",".",".",".",".",".",".",".","0.11"
"26980","Iowa City, IA",".",".",".",".",".",".",".",".",".","26","10.3","49","20","."
"27140","Jackson, MS","1.3","1",".",".","0.09","0.073","13","3","1","27","11.2",".",".","."
"27180","Jackson, TN",".",".",".",".",".",".",".",".",".",".",".","35","16","."
"27220","Jackson, WY-ID",".","0.4",".",".","0.07","0.066",".",".",".","12","4.6","39","12","."
"27260","Jacksonville, FL","5.9","2.2","39","8","0.09","0.071","39","7","1",".",".","101","21","."
"27460","Jamestown-Dunkirk-Fredonia, NY",".",".",".",".","0.08","0.073","26","9","2","22","7.3",".",".","."
"27500","Janesville-Beloit, WI",".",".",".",".","0.08","0.07",".",".",".",".",".",".",".","."
"27540","Jasper, IN",".",".",".",".",".",".","119","31","6","28","12.6","45","18","."
"27620","Jefferson City, MO",".",".",".",".","0.08","0.068",".",".",".",".",".",".",".","."
"27780","Johnstown, PA","1.8","1.4","42","9","0.08","0.072","39","9","3","33","13.4","52","18","."
"27900","Joplin, MO",".",".",".",".","0.09","0.079",".",".",".",".",".","192","30","."
"27940","Juneau, AK",".",".",".",".",".",".",".",".",".","25","7.1","22","8","."
"28020","Kalamazoo-Portage, MI",".",".",".",".","0.08","0.075",".",".",".","20","9",".",".","."
"28060","Kalispell, MT",".",".",".",".","0.06","0.055",".",".",".",".",".",".",".","."
"28140","Kansas City, MO-KS","2.2","1.5","54","15","0.11","0.08","162","60","5","25","10.8","56","30","."
"28180","Kapaa, HI",".","0.7",".",".",".",".",".",".",".",".",".",".",".","."
"28300","Keene, NH",".",".",".",".","0.07","0.062",".",".",".","32","10.2",".",".","."
"28660","Killeen-Temple, TX",".",".",".",".","0.08","0.075",".",".",".",".",".",".",".","."
"28700","Kingsport-Bristol-Bristol, TN-VA","2.5","1","43","10","0.1","0.074","199","43","7","22","9.8",".",".","0.08"
"28740","Kingston, NY",".",".",".",".","0.08","0.071","7","4","1",".",".",".",".","."
"28820","Kinston, NC",".",".",".",".","0.08","0.069",".",".",".","28","10",".",".","."
"28900","Klamath Falls, OR",".",".",".",".",".",".",".",".",".","37","11",".",".","."
"28940","Knoxville, TN","0.6","0.5",".",".","0.1","0.081","12","4","1","28","14.3","87","28","0.17"
"29020","Kokomo, IN",".",".",".",".",".",".",".",".",".","27","11.3",".",".","."
"29060","Laconia, NH",".",".",".",".","0.08","0.061",".",".",".","16","6",".",".","."
"29100","La Crosse-Onalaska, WI-MN",".",".",".",".","0.07","0.064",".",".",".",".",".",".",".","."
"29180","Lafayette, LA",".",".",".",".","0.09","0.073",".",".",".","21","9","51","20","."
"29200","Lafayette-West Lafayette, IN",".",".",".",".","0.08","0.068",".",".",".","27","11",".",".","."
"29260","La Grande, OR",".",".",".",".",".",".",".",".",".",".",".","31","12","."
"29340","Lake Charles, LA",".",".","32","6","0.09","0.074","37","19","5","22","9",".",".","."
"29380","Lake City, FL",".",".",".",".","0.08","0.064",".",".",".",".",".",".",".","."
"29420","Lake Havasu City-Kingman, AZ",".",".",".",".",".",".",".",".",".",".",".","38","15","."
"29460","Lakeland-Winter Haven, FL",".",".",".",".","0.1","0.07",".",".",".",".",".","32","16","."
"29540","Lancaster, PA",".",".","48","12","0.1","0.085",".",".",".","34","14.4","42","16","."
"29620","Lansing-East Lansing, MI",".",".","38","7","0.09","0.07",".",".",".","21","8.7",".",".","."
"29660","Laramie, WY",".",".",".",".",".",".",".",".",".","10","4.6","90","26","."
"29740","Las Cruces, NM",".",".","41","8","0.09","0.072",".",".",".","13","5.7","466","58","."
"29820","Las Vegas-Henderson-Paradise, NV","3.5","3","48","13","0.09","0.078","8","4","1","21","8.2","102","26","."
"29860","Laurel, MS",".",".",".",".",".",".",".",".",".","22","11.8",".",".","."
"29980","Lawrenceburg, TN",".",".",".",".","0.08","0.069",".",".",".",".",".",".",".","."
"30020","Lawton, OK",".",".",".",".","0.09","0.083",".",".",".",".",".",".",".","."
"30140","Lebanon, PA",".",".",".",".","0.09","0.08",".",".",".",".",".",".",".","."
"30340","Lewiston-Auburn, ME",".",".",".",".","0.08","0.063",".",".",".",".",".","32","14","."
"30420","Lexington, NE",".",".",".",".",".",".",".",".",".",".",".","73","25","."
"30460","Lexington-Fayette, KY",".",".","47","8","0.09","0.075","23","8","2","24","10.3","34","17","."
"30620","Lima, OH",".",".",".",".","0.08","0.073","14","7","1",".",".",".",".","."
"30700","Lincoln, NE","2.9","1.5",".",".","0.09","0.053",".",".",".","22","8.5",".",".","."
"30780","Little Rock-North Little Rock-Conway, AR","1.6","1.4","47","10","0.1","0.08","12","4","2","26","12.5","47","23","."
"30860","Logan, UT-ID",".",".","48","12","0.07","0.063",".",".",".","42","8.9","52","16","."
"30980","Longview, TX",".",".","36","6","0.11","0.082","51","9","1",".",".",".",".","."
"31080","Los Angeles-Long Beach-Anaheim, CA","5.6","3.8","74","25","0.13","0.101","25","7","0","34","13.3","76","33","0.46"
"31140","Louisville/Jefferson County, KY-IN","2.5","1.9",".",".","0.12","0.09","114","17","4","29","12.9","75","21","."
"31220","Ludington, MI",".",".",".",".","0.1","0.072",".",".",".",".",".",".",".","."
"31300","Lumberton, NC",".",".",".",".",".",".",".",".",".","21","10.1",".",".","."
"31340","Lynchburg, VA",".",".",".",".",".",".",".",".",".","18","8.4",".",".","0.02"
"31420","Macon, GA",".",".",".",".","0.1","0.078","21","5","1",".",".","50","22","."
"31460","Madera, CA",".",".",".","8","0.1","0.081",".",".",".","59","20.4",".",".","."
"31540","Madison, WI",".",".",".",".","0.08","0.069",".",".",".","27","10.3","38","17","."
"31660","Malone, NY",".",".","44","4","0.04","0.029","12","5","1",".",".",".",".","."
"31700","Manchester-Nashua, NH","3.2","2.3",".",".","0.08","0.065","51","21","2","18","7.4","22","7","."
"31740","Manhattan, KS",".",".",".",".","0.09","0.074",".",".",".",".",".",".",".","."
"31820","Manitowoc, WI",".",".",".",".","0.11","0.076",".",".",".",".",".",".",".","."
"31930","Marietta, OH",".",".",".",".","0.1","0.071",".",".",".",".",".",".",".","0.01"
"32000","Marion, NC",".",".",".",".",".",".",".",".",".","21","9.9",".",".","."
