"CBSA Code","CBSA","CO 2nd Max 1-hr","CO 2nd Max 8-hr","NO2 98th Percentile 1-hr","NO2 Mean 1-hr","Ozone 2nd Max 1-hr","Ozone 4th Max 8-hr","SO2 99th Percentile 1-hr","SO2 2nd Max 24-hr","SO2 Mean 1-hr","PM2.5 98th Percentile 24-hr","PM2.5 Weighted Mean 24-hr","PM10 2nd Max 24-hr","PM10 Mean 24-hr","Lead Max 3-Mo Avg"
"12580","Baltimore-Columbia-Towson, MD","3.9","2.6","76","26","0.13","0.089",".",".",".","62","16.8","62","26","."
"12620","Bangor, ME",".",".",".",".","0.09","0.073",".",".",".",".",".","48","21","."
"12660","Baraboo, WI",".",".",".",".","0.08","0.074","26","6","2",".",".",".",".","."
"12700","Barnstable Town, MA",".",".",".",".","0.11","0.089",".",".",".",".",".",".",".","."
"12940","Baton Rouge, LA","4.3","3.1","65","16","0.14","0.1","114","30","5","28","13.7","53","31","."
"13020","Bay City, MI",".",".",".",".",".",".",".",".",".","27","10.9",".",".","."
"13140","Beaumont-Port Arthur, TX",".",".","43","9","0.12","0.092","106","34","4","26","12",".",".","."
"13180","Beaver Dam, WI",".",".",".",".","0.09","0.081",".",".",".","31","10.5",".",".","."
"13220","Beckley, WV",".",".",".",".",".",".",".",".",".","33","12.3",".",".","."
"13340","Bellefontaine, OH",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"13380","Bellingham, WA",".",".",".",".","0.07","0.056",".",".",".","18","7.1","24","12","."
"13460","Bend-Redmond, OR","5.2","2.9",".",".",".",".",".",".",".","26","7.6","53","19","."
"13540","Bennington, VT",".",".",".",".","0.09","0.073",".",".",".",".",".",".",".","."
"13620","Berlin, NH-VT",".",".",".",".","0.09","0.074",".",".",".","26","9.8",".",".","."
"13740","Billings, MT","7.5","4.4",".",".",".",".","114","32","5",".",".","45","17","."
"13820","Birmingham-Hoover, AL","9.1","4.5",".",".","0.1","0.083",".",".",".","39","17.4","178","57","."
"13860","Bishop, CA",".",".",".",".","0.09","0.08",".",".",".","8","5","6592","139","."
"13900","Bismarck, ND",".",".","22","2","0.07","0.062","126","42","6","16","7.2",".",".","."
"13980","Blacksburg-Christiansburg-Radford, VA",".",".",".",".","0.09","0.079",".",".",".",".",".",".",".","."
"14010","Bloomington, IL",".",".",".",".","0.08","0.074",".",".",".","34","13.1",".",".","."
"14020","Bloomington, IN",".",".",".",".","0.11","0.088",".",".",".",".",".",".",".","."
"14140","Bluefield, WV-VA",".",".",".",".",".",".",".",".",".","37","11.8",".",".","."
"14180","Blytheville, AR",".",".",".",".",".",".",".",".",".","27","11.6",".",".","."
"14260","Boise City, ID","6","3.5",".",".","0.1","0.073",".",".",".","22","8","42","22","."
"14380","Boone, NC",".",".",".",".",".",".",".",".",".","29","11.2",".",".","."
"14460","Boston-Cambridge-Newton, MA-NH","4","2.7","80","22","0.12","0.089","50","22","6","35","9.9",".",".","."
"14500","Boulder, CO","4.7","3.3",".",".","0.1","0.082",".",".",".","29","9.2","34","17","."
"14540","Bowling Green, KY",".",".","42","10","0.1","0.076","23","11","2","30","13.3","48","17","."
"14580","Bozeman, MT","8.4","2.2",".",".",".",".",".",".",".",".",".",".",".","."
"14720","Breckenridge, CO",".",".",".",".",".",".",".",".",".",".",".","75","17","."
"14860","Bridgeport-Stamford-Norwalk, CT","4","2.6","61","16","0.14","0.101","47","34","5","44","13.5","49","20","."
"15100","Brookings, SD",".",".",".",".",".",".",".",".",".","27","10.3","83","32","."
"15140","Brownsville, TN",".","1",".",".","0.09","0.078",".",".",".",".",".",".",".","."
"15180","Brownsville-Harlingen, TX","3.9","1.9",".",".","0.08","0.068",".",".",".","40","10.7","110","38","."
"15260","Brunswick, GA",".",".",".",".","0.08","0.069",".",".",".",".",".",".",".","."
"15340","Bucyrus, OH",".",".",".",".","0.11","0.089",".",".",".",".",".",".",".","."
"15380","Buffalo-Cheektowaga-Niagara Falls, NY","3","2.4","64","20","0.11","0.092","208","78","9","37","12.3","42","17","."
"15500","Burlington, NC",".",".",".",".",".",".",".",".",".","31","13.7",".",".","."
"15540","Burlington-South Burlington, VT","2.9","1.7",".","15","0.08","0.074",".",".",".","29","10.1","55","20","."
"15580","Butte-Silver Bow, MT","5.2","3.5",".",".",".",".",".",".",".",".",".","60","17","."
"15620","Cadillac, MI","0.6","0.5",".",".","0.09","0.083","13","7","1",".",".",".",".","."
"15700","Cambridge, MD",".",".",".",".","0.14","0.095",".",".",".",".",".",".",".","."
"15860","Ca¤on City, CO",".",".",".",".",".",".",".",".",".",".",".","29","15","."
"15940","Canton-Massillon, OH","5.4","2.2",".",".","0.12","0.089","61","32","7","35","15","58","22","."
"15980","Cape Coral-Fort Myers, FL",".",".",".",".","0.08","0.074",".",".",".","16","8","47","18","."
"16060","Carbondale-Marion, IL",".",".",".",".",".",".",".",".",".",".",".","48","21","."
"16100","Carlsbad-Artesia, NM",".",".","33","6",".",".","23","3","0",".",".",".",".","."
"16180","Carson City, NV","5.3","3.1",".",".","0.08","0.065",".",".",".",".",".",".",".","."
"16220","Casper, WY",".",".",".",".",".",".",".",".",".",".",".","68","23","."
"16300","Cedar Rapids, IA","2.8","1.6",".",".","0.08","0.068","119","42","4","35","11","49","22","."
"16500","Centralia, WA",".",".",".",".","0.09","0.079",".",".",".",".",".",".",".","."
"16540","Chambersburg-Waynesboro, PA",".",".",".",".","0.09","0.078",".",".",".",".",".",".",".","."
"16580","Champaign-Urbana, IL",".",".",".",".","0.09","0.081",".",".",".","33","13",".",".","."
"16620","Charleston, WV",".",".",".",".","0.11","0.088","85","40","10","38","16.2","59","25","."
"16700","Charleston-North Charleston, SC","4.6","2.7","43","10","0.09","0.074","36","11","2","22","10.8","32","19","."
"16740","Charlotte-Concord-Gastonia, NC-SC","4.6","3","56","16","0.13","0.098","69","13","3","33","14.6","48","25","."
"16820","Charlottesville, VA",".",".",".",".",".",".",".",".",".",".",".","30","17","."
"16860","Chattanooga, TN-GA",".",".",".",".","0.11","0.083",".",".",".","38","16.5","57","22","."
"16940","Cheyenne, WY",".",".",".",".",".",".",".",".",".","13","4.9","27","14","."
"16980","Chicago-Naperville-Elgin, IL-IN-WI","8.2","3.4","83","31","0.11","0.088","75","29","6","46","17.4","166","34","."
"17020","Chico, CA","3.6","2.1","45","11","0.1","0.086",".",".",".","32","10.5","41","21","."
"17140","Cincinnati, OH-KY-IN","3","1.9","61","22","0.12","0.095","181","40","9","38","17.3","63","29","."
"17200","Claremont-Lebanon, NH-VT",".",".",".",".","0.09","0.073",".",".",".","27","10.5",".",".","."
"17220","Clarksburg, WV",".",".",".",".",".",".",".",".",".","29","13.4",".",".","."
"17300","Clarksville, TN-KY",".",".",".",".","0.1","0.08","72","22","6",".",".","39","19","."
"17340","Clearlake, CA",".",".",".",".","0.07","0.061",".",".",".","15","4.4",".",".","."
"17380","Cleveland, MS",".",".",".",".","0.08","0.075",".",".",".",".",".",".",".","."
"17420","Cleveland, TN",".",".",".","11",".",".","92","20","4",".",".","45","24","."
"17460","Cleveland-Elyria, OH","5.5","3.4","68","22","0.12","0.097","149","52","9","46","17.2","89","36","."
"17540","Clinton, IA",".",".",".",".","0.09","0.075","30","11","2","34","12.4","62","22","."
"17660","Coeur d'Alene, ID",".",".",".",".",".",".",".",".",".",".",".","66","17","."
"17700","Coffeyville, KS",".",".",".",".",".",".","88","28","6",".",".","63","23","."
"17820","Colorado Springs, CO","6.7","3.9",".",".","0.09","0.077",".",".",".","19","8","61","22","."
"17860","Columbia, MO",".",".",".",".",".",".",".",".",".","31","12.4",".",".","."
"17900","Columbia, SC","2.9","2.2","17","3","0.1","0.083","112","25","4","30","13.9","48","24","."
"17980","Columbus, GA-AL",".",".",".",".","0.09","0.07",".",".",".","32","15.4","52","24","."
"18140","Columbus, OH","4.8","3",".",".","0.12","0.094","43","22","4","39","16.4","89","33","."
"18180","Concord, NH",".",".",".",".","0.08","0.068","116","44","5","29","9.2",".",".","."
"18260","Cookeville, TN",".",".",".",".","0.09","0.082",".",".",".","34","12.9",".",".","."
"18580","Corpus Christi, TX",".",".",".",".","0.09","0.081","72","19","1","27","10.6","48","25","."
"19000","Cullowhee, NC",".",".",".",".","0.1","0.079",".",".",".","28","11.7",".",".","."
"19100","Dallas-Fort Worth-Arlington, TX","3.5","2","63","18","0.13","0.097","66","28","1","37","14.2","64","32","."
"19140","Dalton, GA",".",".",".",".","0.1","0.085",".",".",".",".",".",".",".","."
"19300","Daphne-Fairhope-Foley, AL",".",".",".",".","0.09","0.078",".",".",".","29","12.2",".",".","."
"19340","Davenport-Moline-Rock Island, IA-IL",".",".","32","7","0.09","0.076","30","12","2","32","12.7","137","39","."
"19380","Dayton, OH","3.7","2.5",".",".","0.13","0.091","35","18","4","43","15.9","46","27","."
"19460","Decatur, AL",".",".",".",".","0.09","0.081",".",".",".","33","14.4",".",".","."
"19500","Decatur, IL",".",".",".",".","0.08","0.071","49","26","3","34","13.6",".",".","."
"19660","Deltona-Daytona Beach-Ormond Beach, FL",".",".",".",".","0.09","0.071",".",".",".","18","8.5","53","18","."
"19740","Denver-Aurora-Lakewood, CO","14.9","4.5",".","21","0.14","0.095","58","13","3","28","10.6","103","38","."
"19760","DeRidder, LA",".",".",".",".","0.1","0.077",".",".",".",".",".",".",".","."
"19780","Des Moines-West Des Moines, IA","3.7","2.3","43","12","0.08","0.061",".",".",".","31","10.7","83","30","."
"19820","Detroit-Warren-Dearborn, MI","4.5","3","78","22","0.13","0.102","188","54","6","46","19.1","203","45","."
"19860","Dickinson, ND",".",".",".",".",".",".",".",".",".","20","5.2",".",".","."
"20100","Dover, DE",".",".",".",".","0.12","0.084",".",".",".","35","12.7",".",".","."
"20180","DuBois, PA",".",".",".",".","0.1","0.087",".",".",".",".",".",".",".","."
"20260","Duluth, MN-WI","2.8","1.7",".","5","0.08","0.068",".",".",".","23","8.3","61","28","."
"20420","Durango, CO",".",".",".","9","0.07","0.062",".",".",".","14","6.3","72","21","."
"20500","Durham-Chapel Hill, NC","1.2","0.8",".",".","0.11","0.084",".",".",".","33","13.6",".",".","."
"20540","Dyersburg, TN",".",".",".",".",".",".",".",".",".","28","12.1",".",".","."
"20740","Eau Claire, WI",".",".",".",".",".",".",".",".",".",".",".","40","16","."
"20820","Effingham, IL",".",".",".",".","0.08","0.069",".",".",".",".",".",".",".","."
"20940","El Centro, CA","11.7","8.6","130","13","0.13","0.089","1","1","0","21","9.2","214","80","."
"20980","El Dorado, AR",".",".",".",".",".",".","32","7","2",".",".",".",".","."
"21020","Elizabeth City, NC",".",".",".",".","0.09","0.082",".",".",".",".",".",".",".","."
"21060","Elizabethtown-Fort Knox, KY",".",".",".",".","0.09","0.073",".",".",".","32","13.4","43","19","."
"21140","Elkhart-Goshen, IN",".",".",".",".","0.1","0.087",".",".",".","37","14.9",".",".","."
"21220","Elko, NV",".",".",".",".",".",".",".",".",".",".",".","111","19","."
"21300","Elmira, NY",".",".",".",".","0.09","0.078","33","14","4",".",".",".",".","."
"21340","El Paso, TX","11.7","6.4","81","20","0.11","0.079","14","7","2","43","19.5","719","63","."
"21420","Enid, OK",".",".",".",".",".",".",".",".",".","21","9.4",".",".","."
"21500","Erie, PA","7.6","3.4","51","12","0.11","0.091","85","38","11",".",".","54","16","."
"21540","Escanaba, MI",".",".",".",".",".",".","30","5","0",".",".",".",".","."
"21660","Eugene, OR","5.4","3.4",".",".","0.1","0.079",".",".",".","53","12.3","60","20","."
"21780","Evansville, IN-KY","3.7","2.5","41","12","0.1","0.082","266","124","12","36","15.3","48","25","."
"21820","Fairbanks, AK","8.9","5.2",".",".",".",".",".",".",".","33","9.8",".",".","."
"21900","Fairmont, WV",".",".",".",".",".",".",".",".",".","34","15",".",".","."
"22020","Fargo, ND-MN",".",".","39","6","0.07","0.065","5","2","0","18","7.9","60","20","."
"22140","Farmington, NM",".",".","55","13","0.09","0.075","96","13","3","13","6.7","40","19","."
"22180","Fayetteville, NC","4.5","3.3",".",".","0.1","0.086",".",".",".","28","13.4","35","19","."
"22220","Fayetteville-Springdale-Rogers, AR-MO",".",".",".",".",".",".",".",".",".","23","10.5",".",".","."
"22380","Flagstaff, AZ",".",".",".",".","0.08","0.073",".",".",".",".",".",".",".","."
"22420","Flint, MI",".","0.8",".",".","0.1","0.091","33","11","1","32","12","44","20","."
"22500","Florence, SC",".",".",".",".","0.09","0.075",".",".",".","25","12",".",".","."
"22520","Florence-Muscle Shoals, AL",".",".",".",".","0.09","0.075","74","16","2","29","12.9",".",".","."
"22540","Fond du Lac, WI",".",".",".",".","0.09","0.077",".",".",".",".",".",".",".","."
"22660","Fort Collins, CO","4.3","2.7",".",".","0.1","0.086",".",".",".","16","7.3","36","17","."
"22800","Fort Madison-Keokuk, IA-IL-MO",".",".",".",".",".",".",".",".",".",".",".","47","24","."
"22840","Fort Payne, AL",".",".",".",".","0.09","0.077",".",".",".","31","15",".",".","."
"22900","Fort Smith, AR-OK",".",".",".",".",".",".",".",".",".","23","11.5",".",".","."
"23060","Fort Wayne, IN","4.3","2.6",".",".","0.1","0.09",".",".",".","35","14.1","65","30","."
"23180","Frankfort, KY",".",".",".",".",".",".",".",".",".","30","13.1",".",".","."
"23420","Fresno, CA","4.4","3.6","77","20","0.14","0.111",".",".",".","56","17.8","89","43","."
"23460","Gadsden, AL",".",".",".",".","0.09","0.076",".",".",".","29","14.3",".",".","."
"23500","Gaffney, SC",".",".",".",".","0.1","0.079",".",".",".",".",".",".",".","."
"23540","Gainesville, FL",".",".",".",".","0.09","0.073",".",".",".","19","9.7","43","16","."
"23820","Gardnerville Ranchos, NV","11.2","6.5",".",".","0.08","0.066",".",".",".",".",".",".",".","."
"23860","Georgetown, SC",".",".",".",".",".",".","51","8","1","27","12.3","44","21","."
"23900","Gettysburg, PA","0.7","0.5",".",".","0.11","0.083",".",".",".","37","13.6",".",".","."
"23940","Gillette, WY",".",".","14","6","0.09","0.074","57","19","2","21","6.7","144","35","."
"24060","Glenwood Springs, CO",".",".",".",".",".",".",".",".",".",".",".","70","19","."
"24140","Goldsboro, NC",".",".",".",".",".",".",".",".",".","26","13","36","18","."
"24260","Grand Island, NE",".",".",".",".",".",".",".",".",".","22","9",".",".","."
"24300","Grand Junction, CO","5.6","3.3",".",".",".",".",".",".",".","27","8.8","59","24","."
"24340","Grand Rapids-Wyoming, MI","3.2","2","63","18","0.11","0.093","22","7","1","35","14","60","21","."
"24420","Grants Pass, OR","6.7","3.9",".",".",".",".",".",".",".","34","9.7","49","17","."
"24500","Great Falls, MT","4.6","2.7",".",".",".",".","73","25","3",".",".",".",".","."
"24540","Greeley, CO",".","3.3",".",".","0.11","0.083",".",".",".","21","9","41","21","."
"24580","Green Bay, WI",".",".",".",".","0.12","0.097",".",".",".","34","11.3",".",".","."
"24660","Greensboro-High Point, NC","2.9","2.5",".",".","0.11","0.083",".",".",".","34","13.4","42","18","."
"24780","Greenville, NC",".",".",".",".","0.1","0.08",".",".",".","27","12.2",".",".","."
"24860","Greenville-Anderson-Mauldin, SC","4","3.1","57","14","0.09","0.078","47","14","3","36","15.1",".",".","."
"24940","Greenwood, SC",".",".",".",".","0.09","0.077",".",".",".","31","12.6",".",".","."
"25020","Guayama, PR",".",".",".",".",".",".","12","4","1",".",".","85","26","."
"25060","Gulfport-Biloxi-Pascagoula, MS",".",".","21","3","0.11","0.088","35","10","1","27","12",".",".","."
"25180","Hagerstown-Martinsburg, MD-WV",".",".",".",".","0.1","0.082",".",".",".","36","16.2","55","23","."
"25220","Hammond, LA",".",".",".",".",".",".",".",".",".","24","11.7",".",".","."
"25260","Hanford-Corcoran, CA",".",".","53","13","0.11","0.092",".",".",".","42","16.2","146","51","."
"25420","Harrisburg-Carlisle, PA","3","2","50","16","0.1","0.084","72","17","5","42","16.2","66","21","."
"25460","Harrison, AR",".",".",".",".","0.09","0.075",".",".",".",".",".",".",".","."
"25500","Harrisonburg, VA",".",".",".",".",".",".","18","10","3",".",".","38","20","."
"25540","Hartford-West Hartford-East Hartford, CT","10.1","5.2","58","17","0.11","0.092","39","22","3","35","11.7",".",".","."
"25620","Hattiesburg, MS",".",".",".",".",".",".",".",".",".","27","13.6",".",".","."
"25740","Helena, MT",".",".",".",".",".",".",".",".",".",".",".","97","26","."
"25760","Helena-West Helena, AR",".",".",".",".",".",".",".",".",".","30","12.2",".",".","."
"25840","Hermiston-Pendleton, OR",".",".",".",".",".",".",".",".",".",".",".","53","19","."
"25860","Hickory-Lenoir-Morganton, NC",".",".",".",".","0.1","0.081","33","12","4","36","15","45","21","."
"25900","Hilo, HI",".",".",".",".","0.05","0.045","826","225","20",".",".",".",".","."
"25940","Hilton Head Island-Bluffton-Beaufort, SC",".",".",".",".",".",".",".",".",".","20","10.2",".",".","."
"26020","Hobbs, NM",".",".",".",".",".",".",".",".",".","17","7",".",".","."
"26090","Holland, MI",".",".",".",".","0.11","0.095",".",".",".","36","12.4",".",".","."
"26140","Homosassa Springs, FL",".",".",".",".",".",".",".",".",".","19","8.7",".",".","."
"26380","Houma-Thibodaux, LA",".",".",".",".","0.1","0.08",".",".",".","24","10.9",".",".","."
"26420","Houston-The Woodlands-Sugar Land, TX","5.4","4.2","67","19","0.19","0.113","89","33","6","29","14.7","95","39","."
"26540","Huntington, IN",".",".",".",".","0.1","0.083",".",".",".",".",".",".",".","."
"26580","Huntington-Ashland, WV-KY-OH","2.1","1.2","38","10","0.11","0.088","123","42","8","34","15.5","56","31","."
"26620","Huntsville, AL",".",".",".",".","0.09","0.081",".",".",".","27","13.8","49","20","."
"26820","Idaho Falls, ID",".",".",".",".","0.08","0.07",".",".",".",".",".",".",".","."
"26900","Indianapolis-Carmel-Anderson, IN","3.8","2.7",".","16","0.12","0.101","122","24","5","39","17.5","62","26","."
"26980","Iowa City, IA",".",".",".",".",".",".",".",".",".","27","11.8",".",".","."
"27020","Iron Mountain, MI-WI",".",".",".",".","0.08","0.069",".",".",".",".",".",".",".","."
"27060","Ithaca, NY",".",".",".",".","0.1","0.078",".",".",".",".",".",".",".","."
"27140","Jackson, MS","4.9","3.3",".",".","0.08","0.075","31","7","1",".",".",".",".","."
"27180","Jackson, TN",".",".",".",".",".",".",".",".",".",".",".","35","18","."
"27220","Jackson, WY-ID",".","1.2",".",".","0.07","0.065",".",".",".",".",".",".",".","."
"27260","Jacksonville, FL","3.8","2.4",".","14","0.09","0.079","115","30","3","21","9.8","184","31","."
"27340","Jacksonville, NC",".",".",".",".",".",".",".",".",".","21","10.7","30","14","."
"27460","Jamestown-Dunkirk-Fredonia, NY",".",".",".",".","0.12","0.094","324","63","7",".",".","28","12","."
"27500","Janesville-Beloit, WI",".",".",".",".","0.09","0.08",".",".",".",".",".",".",".","."
"27540","Jasper, IN",".",".",".",".",".",".","183","69","8","40","15.7","43","21","."
"27780","Johnstown, PA","3","2.2","42","13","0.1","0.083","90","28","8","37","15.5","67","22","."
"27860","Jonesboro, AR",".",".",".",".",".",".",".",".",".","29","12.1",".",".","."
"27900","Joplin, MO",".",".",".",".",".",".",".",".",".","31","13.4","156","33","."
"27980","Kahului-Wailuku-Lahaina, HI",".",".",".",".",".",".",".",".",".","13","5.5","72","23","."
"28020","Kalamazoo-Portage, MI",".",".",".",".","0.1","0.085",".",".",".","37","13.9",".",".","."
"28060","Kalispell, MT","4.8","3",".",".","0.07","0.061",".",".",".",".",".","163","30","."
"28140","Kansas City, MO-KS","5.5","3","59","17","0.11","0.09","20","8","1","35","14.4",".",".","."
"28180","Kapaa, HI",".",".",".",".",".",".",".",".",".",".",".","27","16","."
"28300","Keene, NH",".",".",".",".","0.09","0.071","45","24","4","34","12",".",".","."
"28420","Kennewick-Richland, WA",".",".",".",".",".",".",".",".",".",".",".","186","29","."
"28700","Kingsport-Bristol-Bristol, TN-VA","3.4","2.2","56","15","0.1","0.082","179","44","9","30","13.9",".",".","."
"28740","Kingston, NY",".",".",".",".","0.1","0.082","22","14","2",".",".","34","13","."
"28780","Kingsville, TX",".",".",".",".",".",".",".",".",".","25","9.2",".",".","."
"28820","Kinston, NC",".",".",".",".","0.09","0.082",".",".",".","25","10.9",".",".","."
"28900","Klamath Falls, OR","4.8","2.9",".",".",".",".",".",".",".","31","10","63","22","."
"28940","Knoxville, TN",".",".",".",".","0.11","0.09","168","77","12","43","16","148","40","."
"29020","Kokomo, IN",".",".",".",".",".",".",".",".",".","33","14.3",".",".","."
"29060","Laconia, NH",".",".",".",".","0.09","0.076",".",".",".","19","7.3",".",".","."
"29180","Lafayette, LA",".",".",".",".","0.1","0.084",".",".",".","25","11.2",".",".","."
"29200","Lafayette-West Lafayette, IN",".",".",".",".","0.09","0.079",".",".",".","35","14",".",".","."
"29260","La Grande, OR",".",".",".",".",".",".",".",".",".",".",".","54","22","."
"29340","Lake Charles, LA",".",".","29","6","0.1","0.084","70","17","5","23","11.2",".",".","."
"29380","Lake City, FL",".",".",".",".","0.09","0.073",".",".",".",".",".",".",".","."
"29420","Lake Havasu City-Kingman, AZ",".",".",".",".",".",".",".",".",".",".",".","44","20","."
"29460","Lakeland-Winter Haven, FL",".",".",".",".","0.09","0.077","62","15","5","16","9.2","49","20","."
"29540","Lancaster, PA","2.7","1.7","49","15","0.12","0.083","51","18","4","52","17.6","53","20","."
"29620","Lansing-East Lansing, MI",".",".",".",".","0.1","0.086",".",".",".","29","13",".",".","."
"29660","Laramie, WY",".",".",".",".","0.09","0.079",".",".",".",".",".","74","30","."
"29700","Laredo, TX","7.5","3.5",".",".","0.08","0.065",".",".",".",".",".","60","25","."
"29740","Las Cruces, NM","3.8","2.8","54","11","0.11","0.079","12","4","1","35","11.2","268","62","."
"29820","Las Vegas-Henderson-Paradise, NV","6.9","5.3","71","21","0.11","0.089","11","6","1","32","10.7","220","47","."
"29940","Lawrence, KS",".",".",".",".","0.1","0.082",".",".",".",".",".",".",".","."
"29980","Lawrenceburg, TN",".",".",".",".","0.09","0.078",".",".",".","28","11.7",".",".","."
"30020","Lawton, OK","2.8","1.8",".",".","0.09","0.078",".",".",".",".",".",".",".","."
"30300","Lewiston, ID-WA",".",".",".",".",".",".",".",".",".",".",".","81","27","."
"30340","Lewiston-Auburn, ME",".",".",".",".",".",".",".",".",".",".",".","63","21","."
"30420","Lexington, NE",".",".",".",".",".",".",".",".",".",".",".","113","40","."
"30460","Lexington-Fayette, KY","2.1","0.9","48","12","0.09","0.074","43","16","3","28","13.8","43","24","."
"30620","Lima, OH",".",".",".",".","0.1","0.088","27","15","3",".",".",".",".","."
"30700","Lincoln, NE","5.3","2.8",".",".","0.07","0.06",".",".",".","23","9.3",".",".","."
"30780","Little Rock-North Little Rock-Conway, AR","3.7","2.2","54","14","0.1","0.075","12","7","2","29","13.4","46","25","."
"30860","Logan, UT-ID","5.7","2.3","53","15","0.08","0.072","9","3","1","32","8.3","59","21","."
"30940","London, KY",".",".",".",".",".",".",".",".",".",".",".","41","18","."
"30980","Longview, TX",".",".","32","7","0.11","0.082","71","22","1","27","12.5",".",".","."
"31080","Los Angeles-Long Beach-Anaheim, CA","10.4","7.2","118","35","0.19","0.137","28","10","2","61","21.4","96","45","."
"31140","Louisville/Jefferson County, KY-IN","5.6","3.3","51","18","0.12","0.09","173","35","6","43","16","64","22","."
"31180","Lubbock, TX",".",".",".",".",".",".",".",".",".","21","8.2",".",".","."
"31220","Ludington, MI",".",".",".",".","0.11","0.087",".",".",".",".",".",".",".","."
"31300","Lumberton, NC",".",".",".",".",".",".",".",".",".","26","12.6",".",".","."
"31420","Macon, GA",".",".",".",".","0.09","0.081","35","9","2","30","14.8","75","30","."
"31460","Madera, CA",".",".","41","10","0.11","0.093",".",".",".",".",".",".",".","."
"31500","Madison, IN",".",".",".",".",".",".","62","39","6",".",".",".",".","."
"31540","Madison, WI",".",".",".",".","0.09","0.079",".",".",".","32","11.9",".",".","."
"31660","Malone, NY",".",".",".",".",".",".",".",".",".",".",".","47","13","."
"31700","Manchester-Nashua, NH","7.5","4","43","12","0.1","0.078","57","20","4","35","10.9","48","19","."
"31740","Manhattan, KS",".",".",".",".","0.09","0.081",".",".",".",".",".",".",".","."
"31820","Manitowoc, WI",".",".",".",".","0.12","0.092",".",".",".","24","9.5",".",".","."
"31930","Marietta, OH",".",".",".",".","0.12","0.08",".",".",".",".",".","75","27","."
"32000","Marion, NC",".",".",".",".",".",".",".",".",".","29","13",".",".","."
"32220","Marshall, TX",".",".","23","4","0.09","0.08",".",".",".","24","12",".",".","."
"32380","Mason City, IA",".",".",".",".",".",".","67","30","1","29","11.2","138","38","."
