"CBSA Code","CBSA","CO 2nd Max 1-hr","CO 2nd Max 8-hr","NO2 98th Percentile 1-hr","NO2 Mean 1-hr","Ozone 2nd Max 1-hr","Ozone 4th Max 8-hr","SO2 99th Percentile 1-hr","SO2 2nd Max 24-hr","SO2 Mean 1-hr","PM2.5 98th Percentile 24-hr","PM2.5 Weighted Mean 24-hr","PM10 2nd Max 24-hr","PM10 Mean 24-hr","Lead Max 3-Mo Avg"
"18780","Craig, CO",".",".",".",".","0.07","0.064",".",".",".",".",".",".",".","."
"18880","Crestview-Fort Walton Beach-Destin, FL",".",".",".",".","0.07","0.061",".",".",".",".",".","54","14","."
"19000","Cullowhee, NC",".",".",".",".",".",".",".",".",".","16","6.6",".",".","."
"19060","Cumberland, MD-WV",".",".",".",".",".",".","203","54","3",".",".",".",".","."
"19100","Dallas-Fort Worth-Arlington, TX","1.8","1.2","43","11","0.1","0.082","8","4","0","28","9.7",".",".","0.01"
"19140","Dalton, GA",".",".",".",".","0.07","0.064",".",".",".",".",".",".",".","."
"19300","Daphne-Fairhope-Foley, AL",".",".",".",".","0.08","0.064",".",".",".",".",".",".",".","."
"19340","Davenport-Moline-Rock Island, IA-IL","0.9","0.7","30","6","0.08","0.071","5","2","1","21","8.8","140","39","."
"19380","Dayton, OH","2.6","1",".",".","0.09","0.073","9","5","0","21","9.2","30","16","."
"19460","Decatur, AL",".",".",".",".","0.08","0.066",".",".",".","16","7.4",".",".","."
"19500","Decatur, IL",".",".",".",".","0.08","0.069","89","37","3","22","10.4",".",".","."
"19660","Deltona-Daytona Beach-Ormond Beach, FL",".",".",".",".","0.07","0.064",".",".",".","12","7.2","34","15","."
"19700","Deming, NM",".",".",".",".",".",".",".",".",".",".",".","186","21","."
"19740","Denver-Aurora-Lakewood, CO","4","2.9","70","27","0.1","0.083","8","4","1","37","10.2","146","36","."
"19780","Des Moines-West Des Moines, IA","1.4","0.8","34","7","0.08","0.065","1","0","0","19","8","43","18","."
"19820","Detroit-Warren-Dearborn, MI","3.1","2.4","43","16","0.09","0.077","82","26","2","29","11.9","123","29","0.08"
"19860","Dickinson, ND",".",".",".",".","0.07","0.061",".",".","1","19","4.3",".",".","."
"19980","Dodge City, KS",".",".",".",".",".",".",".",".",".",".",".","140","24","."
"20020","Dothan, AL",".",".",".",".","0.07","0.061",".",".",".","17","7.7",".",".","."
"20060","Douglas, GA",".",".",".",".",".",".",".",".",".","13","5.9",".",".","."
"20100","Dover, DE",".",".",".",".","0.08","0.067",".",".",".","16","6.6",".",".","."
"20180","DuBois, PA",".",".",".",".","0.07","0.064",".",".",".",".",".",".",".","."
"20260","Duluth, MN-WI",".",".",".",".","0.07","0.059",".",".",".","25","5.7","89","29","0.01"
"20420","Durango, CO","1.1","0.6","26","5","0.08","0.071",".",".",".",".",".",".",".","."
"20460","Durant, OK",".",".",".",".","0.08","0.067",".",".",".",".",".",".",".","."
"20500","Durham-Chapel Hill, NC",".",".",".",".","0.08","0.063","25","5","0","17","8.9","29","12","."
"20540","Dyersburg, TN",".",".",".",".",".",".",".",".",".","15","7.4",".",".","."
"20700","East Stroudsburg, PA",".",".",".",".","0.07","0.07",".",".",".",".",".",".",".","."
"20740","Eau Claire, WI",".",".",".",".","0.07","0.066",".",".",".","22","7.5",".",".","."
"20820","Effingham, IL",".",".",".",".","0.08","0.066",".",".",".",".",".",".",".","."
"20940","El Centro, CA","5.2","3.3","64","12","0.1","0.076",".",".",".","30","10.4","351","60","."
"20980","El Dorado, AR",".",".",".",".",".",".",".",".",".","25","8.8",".",".","."
"21060","Elizabethtown-Fort Knox, KY",".",".",".",".","0.08","0.067",".",".",".","17","8.1",".",".","."
"21140","Elkhart-Goshen, IN",".",".",".",".","0.08","0.07",".",".",".","20","7.9",".",".","."
"21260","Ellensburg, WA",".",".",".",".",".",".",".",".",".","47","7.1",".",".","."
"21340","El Paso, TX","4.9","2.3","61","11","0.1","0.078",".",".",".","25","8.5","114","34","0.01"
"21420","Enid, OK",".",".",".",".",".",".","44","9","0",".",".",".",".","."
"21500","Erie, PA","0.8","0.5",".",".","0.07","0.062",".",".",".",".",".","32","11","."
"21580","Espa¤ola, NM",".",".",".",".","0.08","0.07",".",".",".",".",".",".",".","."
"21660","Eugene, OR",".",".",".",".","0.07","0.06",".",".",".","39","9","83","20","."
"21700","Eureka-Arcata-Fortuna, CA","1","0.8","21","2","0.05","0.049","1","1","0","30","7.7","55","18","."
"21740","Evanston, WY",".",".","11","2","0.07","0.068",".",".",".",".",".","67","11","."
"21780","Evansville, IN-KY","1.5","0.9",".","8","0.08","0.07","102","36","3","21","9.3","30","16","."
"21820","Fairbanks, AK","3.4","2","54","12","0.05","0.041","37","25","6","52","11","59","15","."
"21900","Fairmont, WV",".",".",".",".",".",".",".",".",".","15","7.4",".",".","."
"21980","Fallon, NV",".",".",".",".","0.09","0.074",".",".",".",".",".",".",".","."
"22020","Fargo, ND-MN",".",".","32","4","0.07","0.063","3","2","1","22","7","74","15","."
"22100","Farmington, MO",".",".",".",".",".",".",".",".",".",".",".",".",".","0.02"
"22140","Farmington, NM",".",".","34","10","0.09","0.074","9","1","0",".",".","84","12","."
"22180","Fayetteville, NC",".",".",".",".","0.07","0.064",".",".",".","15","7.2",".",".","."
"22220","Fayetteville-Springdale-Rogers, AR-MO",".",".",".",".","0.07","0.065",".",".",".","25","8.4","40","17","."
"22280","Fernley, NV",".",".",".",".","0.08","0.073",".",".",".",".",".",".",".","."
"22380","Flagstaff, AZ",".",".",".",".","0.08","0.068",".",".",".",".",".",".",".","."
"22420","Flint, MI",".",".",".",".","0.08","0.069",".",".",".","17","7.3",".",".","."
"22500","Florence, SC",".",".",".",".","0.06","0.058",".",".",".",".",".",".",".","."
"22520","Florence-Muscle Shoals, AL",".",".",".",".","0.07","0.06",".",".",".","16","7.5",".",".","."
"22540","Fond du Lac, WI",".",".",".",".","0.07","0.066",".",".",".",".",".",".",".","."
"22660","Fort Collins, CO","2.3","1.6",".",".","0.1","0.081",".",".",".","20","7.7","51","20","."
"22800","Fort Madison-Keokuk, IA-IL-MO",".",".",".",".",".",".",".",".",".","20","9",".",".","."
"22840","Fort Payne, AL",".",".",".",".","0.07","0.064",".",".",".","16","7",".",".","."
"22900","Fort Smith, AR-OK",".",".",".","5","0.07","0.062",".",".",".","19","8.2",".",".","."
"23060","Fort Wayne, IN",".",".",".",".","0.08","0.072",".",".",".","21","8.8",".",".","."
"23420","Fresno, CA","2.1","1.8","63","21","0.11","0.088","6","2","1","66","17.1","120","45","."
"23460","Gadsden, AL",".",".",".",".","0.07","0.064",".",".",".","15","7.8",".",".","."
"23540","Gainesville, FL",".",".",".",".","0.07","0.062",".",".",".",".",".",".",".","."
"23820","Gardnerville Ranchos, NV",".",".",".",".",".",".",".",".",".","40","7.3",".",".","."
"23860","Georgetown, SC",".",".",".",".",".",".",".",".",".",".",".","47","17","."
"23900","Gettysburg, PA","0.5","0.4",".","1","0.08","0.068",".",".",".",".",".",".",".","."
"23940","Gillette, WY",".",".","30","5","0.07","0.064",".",".",".","21","4.7","113","27","."
"24060","Glenwood Springs, CO",".",".",".","5","0.09","0.074",".",".",".","16","4.8","62","18","."
"24260","Grand Island, NE",".",".",".",".",".",".",".",".",".","19","6.2",".",".","."
"24300","Grand Junction, CO","1.1","0.8",".",".","0.08","0.069",".",".",".","16","5.9","38","18","."
"24340","Grand Rapids-Wyoming, MI","1.4","0.9",".",".","0.09","0.073","13","3","0","19","8.2","30","14","0"
"24420","Grants Pass, OR",".",".",".",".",".",".",".",".",".","75","12.2",".",".","."
"24540","Greeley, CO","1.3","0.9",".",".","0.09","0.073",".",".",".","24","9.6","48","23","."
"24580","Green Bay, WI",".",".",".",".","0.09","0.072","12","3","0","19","6.4",".",".","."
"24640","Greenfield Town, MA",".",".",".",".","0.08","0.066",".",".",".","18","5.8",".",".","."
"24660","Greensboro-High Point, NC",".",".",".",".","0.08","0.067",".",".",".","15","7.3","32","16","."
"24780","Greenville, NC",".",".",".",".","0.07","0.066",".",".",".","12","6.1",".",".","."
"24860","Greenville-Anderson-Mauldin, SC",".",".","40","8","0.07","0.062","2","1","0","18","7.7",".",".","."
"24980","Grenada, MS",".",".",".",".",".",".",".",".",".","17","7.1",".",".","."
"25020","Guayama, PR",".",".",".",".",".",".","7","7","1",".",".",".",".","."
"25060","Gulfport-Biloxi-Pascagoula, MS",".",".","28","4","0.09","0.068","6","3","1","18","8.5",".",".","."
"25180","Hagerstown-Martinsburg, MD-WV",".",".",".",".","0.07","0.066",".",".",".","22","8.1",".",".","."
"25220","Hammond, LA",".",".",".",".",".",".",".",".",".","25","7.9",".",".","."
"25260","Hanford-Corcoran, CA",".",".","51","9","0.09","0.08",".",".",".","82","18.6","209","59","."
"25420","Harrisburg-Carlisle, PA",".",".",".",".","0.08","0.068",".",".",".","26","9.7","35","13","."
"25460","Harrison, AR",".",".",".",".","0.07","0.062",".",".",".",".",".",".",".","."
"25500","Harrisonburg, VA",".",".","36","8","0.07","0.059","2","1","0","18","6.8",".",".","."
"25540","Hartford-West Hartford-East Hartford, CT","1.4","1","41","13","0.1","0.077",".",".",".","18","7.2","24","10","."
"25620","Hattiesburg, MS",".",".",".",".",".",".",".",".",".","23","9.5",".",".","."
"25740","Helena, MT","0.6","0.6",".",".","0.1","0.062","8","2","0","40","8.8",".",".","."
"25860","Hickory-Lenoir-Morganton, NC",".",".",".",".","0.07","0.065",".",".",".","18","8.1",".",".","."
"25900","Hilo, HI",".",".",".",".",".",".","1108","303","24","38","11.5",".",".","."
"26020","Hobbs, NM",".",".","36","5","0.09","0.076",".",".",".","18","8",".",".","."
"26090","Holland, MI",".",".",".",".","0.09","0.074",".",".",".","21","7.6",".",".","."
"26140","Homosassa Springs, FL",".",".",".",".",".",".","37","7","1",".",".",".",".","."
"26300","Hot Springs, AR",".",".",".",".",".",".",".",".",".","29","9",".",".","."
"26380","Houma-Thibodaux, LA",".",".",".",".","0.08","0.063",".",".",".","17","7.2",".",".","."
"26420","Houston-The Woodlands-Sugar Land, TX","2.6","1.5","52","12","0.13","0.088","24","4","0","33","11","102","32","."
"26540","Huntington, IN",".",".",".",".","0.07","0.066",".",".",".",".",".",".",".","."
"26580","Huntington-Ashland, WV-KY-OH",".",".","27","5","0.08","0.066","11","4","1","18","7.8","47","21","."
"26620","Huntsville, AL",".",".",".",".","0.08","0.065",".",".",".","16","7.6","33","15","."
"26820","Idaho Falls, ID",".",".",".",".","0.08","0.069",".",".",".",".",".",".",".","."
"26860","Indiana, PA",".",".",".",".","0.08","0.068","28","6","1",".",".",".",".","."
"26900","Indianapolis-Carmel-Anderson, IN","3.3","2.2",".","14","0.09","0.076","55","13","1","27","10.9","55","26","."
"26960","Ionia, MI",".",".",".",".",".",".",".",".",".",".",".",".",".","0.05"
"26980","Iowa City, IA",".",".",".",".",".",".",".",".",".","19","8",".",".","."
"27060","Ithaca, NY",".",".",".",".","0.07","0.067","52","11","0",".",".",".",".","."
"27140","Jackson, MS","2","1.7","38","7","0.08","0.068","3","2","0","28","10.6","80","20","."
"27180","Jackson, TN",".",".",".",".",".",".",".",".",".","16","7",".",".","."
"27220","Jackson, WY-ID","0.4","0.4",".",".","0.07","0.064",".",".",".","20","3.7","41","13","."
"27260","Jacksonville, FL","1.7","1.2","41","11","0.08","0.061","40","8","2","17","8.7","46","18","."
"27460","Jamestown-Dunkirk-Fredonia, NY",".",".",".",".","0.08","0.071","3","1","0","17","6.6",".",".","."
"27500","Janesville-Beloit, WI",".",".",".",".","0.07","0.068",".",".",".",".",".",".",".","."
"27540","Jasper, IN",".",".",".",".",".",".","19","3","1","22","8.9","36","16","."
"27620","Jefferson City, MO",".",".",".",".","0.07","0.064",".",".",".",".",".",".",".","."
"27780","Johnstown, PA","1.2","1","34","5","0.07","0.059","17","4","1",".",".",".",".","."
"27900","Joplin, MO",".",".",".",".","0.07","0.067",".",".",".",".",".","91","23","."
"27940","Juneau, AK",".",".",".",".",".",".",".",".",".","22","6.9",".",".","."
"27980","Kahului-Wailuku-Lahaina, HI",".",".",".",".",".",".",".",".",".","11","4.5",".",".","."
"28020","Kalamazoo-Portage, MI",".",".",".",".","0.08","0.071",".",".",".","19","8.5",".",".","."
"28060","Kalispell, MT",".",".",".",".","0.07","0.055",".",".",".","49","10.1","135","26","."
"28140","Kansas City, MO-KS","1.9","1.1","48","12","0.1","0.074","6","3","1","18","9.6","60","25","."
"28180","Kapaa, HI",".",".","39","5",".",".","3","1","0","8","2.5",".",".","."
"28300","Keene, NH",".",".",".",".","0.07","0.061",".",".",".","17","6.1",".",".","."
"28420","Kennewick-Richland, WA",".",".",".",".","0.08","0.073",".",".",".",".",".","169","20","."
"28660","Killeen-Temple, TX",".",".",".",".","0.08","0.072",".",".",".",".",".",".",".","."
"28700","Kingsport-Bristol-Bristol, TN-VA",".",".",".",".","0.08","0.065","86","24","2","15","7.2",".",".","0"
"28820","Kinston, NC",".",".",".",".","0.07","0.064",".",".",".",".",".",".",".","."
"28900","Klamath Falls, OR",".",".",".",".",".",".",".",".",".","146","18.6",".",".","."
"28940","Knoxville, TN","0.3","0.3","5","1","0.08","0.067","6","2","1","19","9.4","39","17","0.06"
"29020","Kokomo, IN",".",".",".",".","0.08","0.072",".",".",".","17","7.8",".",".","."
"29060","Laconia, NH",".",".",".",".","0.07","0.056",".",".",".","12","4.5",".",".","."
"29100","La Crosse-Onalaska, WI-MN",".",".",".",".","0.07","0.062",".",".",".","21","7.7",".",".","."
"29180","Lafayette, LA",".",".",".",".","0.07","0.065",".",".",".","22","8.4","108","17","."
"29200","Lafayette-West Lafayette, IN",".",".",".",".","0.08","0.066",".",".",".","19","8.4",".",".","."
"29260","La Grande, OR",".",".",".",".",".",".",".",".",".",".",".","51","17","."
"29340","Lake Charles, LA",".",".","42","8","0.08","0.069","31","8","1","25","7.9",".",".","."
"29380","Lake City, FL",".",".",".",".","0.07","0.063",".",".",".",".",".",".",".","."
"29420","Lake Havasu City-Kingman, AZ",".",".",".",".",".",".",".",".",".",".",".","102","20","."
"29460","Lakeland-Winter Haven, FL",".",".",".",".","0.08","0.066","16","3","1","13","7.2",".",".","."
"29540","Lancaster, PA",".",".",".",".","0.09","0.069",".",".",".","24","9.5","38","14","0.06"
"29620","Lansing-East Lansing, MI",".",".",".",".","0.08","0.071",".",".",".",".",".",".",".","."
"29660","Laramie, WY",".",".",".",".","0.08","0.07",".",".",".","18","5","113","25","."
"29700","Laredo, TX","2.7","1.5",".",".","0.06","0.058",".",".",".",".",".",".",".","."
"29740","Las Cruces, NM",".",".","47","7","0.1","0.081",".",".",".","29","9.4","325","37","."
"29820","Las Vegas-Henderson-Paradise, NV","3.9","2.8","59","27","0.09","0.077",".",".",".","27","10","115","32","."
"29980","Lawrenceburg, TN",".",".",".",".",".",".",".",".",".","15","7",".",".","."
"30020","Lawton, OK",".",".",".",".","0.08","0.072",".",".",".","18","7.1",".",".","."
"30140","Lebanon, PA",".",".",".",".","0.08","0.07",".",".",".","23","8.7",".",".","."
"30340","Lewiston-Auburn, ME",".",".",".",".","0.07","0.059",".",".",".","15","5.2","27","12","."
"30460","Lexington-Fayette, KY",".",".","31","3","0.07","0.063","5","1","0",".",".","51","15","."
"30620","Lima, OH",".",".",".",".","0.08","0.075","4","1","0","18","8.6",".",".","."
"30700","Lincoln, NE",".",".",".",".","0.07","0.062","10","4","0","19","7.1",".",".","."
"30780","Little Rock-North Little Rock-Conway, AR","1.1","0.8","42","7","0.08","0.067","6","3","1","25","10.3","51","19","."
"30860","Logan, UT-ID",".",".","30","4","0.08","0.069",".",".",".","49","9","58","20","."
"30980","Longview, TX",".",".","19","4","0.09","0.068","109","27","2",".",".",".",".","."
"31080","Los Angeles-Long Beach-Anaheim, CA","4.4","3.1","79","22","0.13","0.102","9","2","1","42","13.4","90","33","0.06"
"31140","Louisville/Jefferson County, KY-IN","1.5","1","46","15","0.1","0.077","16","4","1","26","10.3","40","17","."
"31220","Ludington, MI",".",".",".",".","0.08","0.068",".",".",".",".",".",".",".","."
"31340","Lynchburg, VA",".",".",".",".",".",".",".",".",".","14","6.4",".",".","."
"31420","Macon, GA",".",".",".",".","0.08","0.064","3","2","1","19","8.5",".",".","."
"31460","Madera, CA","1.8","1","33","6","0.1","0.076",".",".",".","82","14","140","40","."
"31540","Madison, WI",".",".",".",".","0.08","0.066","3","1","0","23","8.6",".",".","."
"31660","Malone, NY",".",".",".",".",".",".","1","1","0",".",".",".",".","."
"31700","Manchester-Nashua, NH","0.3","0.3",".",".","0.08","0.066","3","2","1","12","3.2",".",".","."
"31820","Manitowoc, WI",".",".",".",".","0.1","0.076",".",".",".",".",".",".",".","."
"31930","Marietta, OH",".",".",".",".","0.08","0.066",".",".",".",".",".",".",".","0"
"32020","Marion, OH",".",".",".",".",".",".",".",".",".",".",".",".",".","0.02"
"32140","Marshall, MN",".",".",".",".","0.07","0.061",".",".",".","14","6.1",".",".","."
"32220","Marshall, TX",".",".","15","2","0.08","0.061","45","9","1","21","8.4",".",".","."
"32380","Mason City, IA",".",".",".",".",".",".",".",".",".",".",".","50","19","."
"32540","McAlester, OK",".",".",".",".","0.08","0.069",".",".",".","25","7.8",".",".","0"
"32580","McAllen-Edinburg-Mission, TX",".",".",".",".","0.07","0.059",".",".",".","26","9","77","25","."
