"CBSA Code","CBSA","CO 2nd Max 1-hr","CO 2nd Max 8-hr","NO2 98th Percentile 1-hr","NO2 Mean 1-hr","Ozone 2nd Max 1-hr","Ozone 4th Max 8-hr","SO2 99th Percentile 1-hr","SO2 2nd Max 24-hr","SO2 Mean 1-hr","PM2.5 98th Percentile 24-hr","PM2.5 Weighted Mean 24-hr","PM10 2nd Max 24-hr","PM10 Mean 24-hr","Lead Max 3-Mo Avg"
"34940","Naples-Immokalee-Marco Island, FL",".",".",".",".",".",".",".",".",".",".",".","29","17","."
"34980","Nashville-Davidson--Murfreesboro--Franklin, TN","7.6","5.4","97","18","0.12","0.101","182","35","5","51","18.8","74","32","."
"35020","Natchez, MS-LA",".",".",".",".","0.09","0.081",".",".",".","31","13.8",".",".","."
"35260","New Castle, PA","5.5","2.5",".","20","0.11","0.088","107","35","8",".",".",".",".","."
"35300","New Haven-Milford, CT","4.2","3.1","71","26","0.15","0.105","55","27","7","43","17.2","76","31","."
"35380","New Orleans-Metairie, LA","6.1","3.3","53","22","0.12","0.091","112","23","5","38","15.1","60","27","."
"35420","New Philadelphia-Dover, OH",".",".",".",".",".",".","119","28","6",".",".",".",".","."
"35620","New York-Newark-Jersey City, NY-NJ-PA","10","6.6","100","42","0.15","0.11","79","45","13","39","13.7","73","35","."
"35660","Niles-Benton Harbor, MI",".",".",".",".","0.11","0.096",".",".",".","35","12.3",".",".","."
"35700","Nogales, AZ",".",".",".",".",".",".",".",".",".","39","12.5",".",".","."
"35840","North Port-Sarasota-Bradenton, FL","4.5","3.3","36","7","0.11","0.085","99","17","3","23","10.6","41","24","."
"35980","Norwich-New London, CT",".",".",".",".","0.13","0.096",".",".",".",".",".","36","16","."
"36100","Ocala, FL",".",".",".",".","0.1","0.083",".",".",".",".",".",".",".","."
"36260","Ogden-Clearfield, UT","10","6.2","69","26","0.11","0.079","32","6","2","31","9.9","70","28","."
"36420","Oklahoma City, OK","6.5","4.3","63","14","0.1","0.084","12","9","3",".",".",".",".","."
"36500","Olympia-Tumwater, WA","7.3","4.8",".",".","0.08","0.059",".",".",".","29","9.2","35","14","."
"36540","Omaha-Council Bluffs, NE-IA","12.4","8.8",".",".","0.09","0.08",".",".",".",".",".","102","43","."
"36740","Orlando-Kissimmee-Sanford, FL","5.2","3.3","58","12","0.1","0.084","33","7","1","25","11.3","48","26","."
"36780","Oshkosh-Neenah, WI",".",".",".",".","0.1","0.087",".",".",".","37","11.6",".",".","."
"36860","Ottawa-Peru, IL",".",".",".",".",".",".",".",".",".",".",".","149","28","."
"36980","Owensboro, KY","2.1","0.8","42","11","0.12","0.103","98","31","6",".",".","63","25","."
"37080","Oxford, NC","1.3","0.8",".",".","0.09","0.08",".",".",".",".",".",".",".","."
"37100","Oxnard-Thousand Oaks-Ventura, CA","6","2.6","63","22","0.13","0.102","6","5","1","35","13.8","63","31","."
"37140","Paducah, KY-IL","4.1","1.8","61","11","0.12","0.101","53","24","5",".",".","38","15","."
"37260","Palatka, FL",".",".",".",".",".",".","82","15","3",".",".","44","24","."
"37340","Palm Bay-Melbourne-Titusville, FL",".",".",".",".","0.09","0.077",".",".",".",".",".","52","19","."
"37620","Parkersburg-Vienna, WV",".",".",".",".","0.12","0.095","329","58","13",".",".","63","25","."
"37740","Payson, AZ",".",".",".",".","0.09","0.08","209","36","9",".",".","79","37","."
"37860","Pensacola-Ferry Pass-Brent, FL",".",".",".",".","0.11","0.086","146","29","3","30","14.8","55","23","."
"37900","Peoria, IL","7.2","4.6",".",".","0.1","0.082","238","36","7",".",".","52","23","."
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","7.4","4.9","68","32","0.15","0.112","170","49","10","35","14.3","51","22","."
"38060","Phoenix-Mesa-Scottsdale, AZ","13.5","8.1","172","40","0.12","0.091",".",".",".","30","12.2","115","59","."
"38300","Pittsburgh, PA","6","3.9","79","29","0.13","0.101","310","90","14",".",".","108","33","."
"38340","Pittsfield, MA",".",".",".",".","0.09","0.074",".",".",".",".",".",".",".","."
"38420","Platteville, WI",".",".",".",".",".",".",".",".",".","38","12.7",".",".","."
"38540","Pocatello, ID",".",".",".",".",".",".","115","46","7","89","9.6","168","30","."
"38620","Ponca City, OK","2.5","0.6",".",".",".",".","52","19","4",".",".",".",".","."
"38660","Ponce, PR",".",".",".",".",".",".",".",".",".",".",".","86","39","."
"38820","Port Angeles, WA",".",".",".",".","0.05","0.043","34","7","1",".",".",".",".","."
"38840","Port Clinton, OH",".",".",".",".",".",".",".",".",".",".",".","62","25","."
"38860","Portland-South Portland, ME",".",".",".",".","0.12","0.089",".",".",".",".",".","43","21","."
"38900","Portland-Vancouver-Hillsboro, OR-WA","12.9","6.7",".",".","0.09","0.072",".",".",".","35","8.8","62","22","."
"38940","Port St. Lucie, FL",".",".","52","10","0.08","0.071",".",".",".","19","9.6","39","19","."
"39020","Portsmouth, OH",".",".",".",".",".",".","68","32","7",".",".","64","32","."
"39060","Pottsville, PA","2.9","1.6",".",".",".",".","60","38","6",".",".",".",".","."
"39140","Prescott, AZ",".",".",".",".",".",".",".",".",".",".",".","35","14","."
"39300","Providence-Warwick, RI-MA","7","3.9","80","24","0.13","0.098","88","26","7","36","12.1","61","29","."
"39340","Provo-Orem, UT","10","6","61","24","0.11","0.083",".",".",".","35","9.4","91","32","."
"39500","Quincy, IL-MO",".",".",".",".","0.09","0.075","146","33","5",".",".","45","21","."
"39540","Racine, WI","3.7","2.7",".",".","0.11","0.093",".",".",".",".",".",".",".","."
"39580","Raleigh, NC","6.6","4.9",".",".","0.13","0.108","19","9","5","37","15.7","48","21","."
"39660","Rapid City, SD",".",".",".",".",".",".",".",".",".","27","9.8","96","28","."
"39740","Reading, PA","4.6","2.8","63","21","0.13","0.102","99","27","8",".",".",".",".","."
"39780","Red Bluff, CA",".",".",".",".","0.11","0.098",".",".",".",".",".",".",".","."
"39820","Redding, CA",".",".",".",".","0.11","0.094",".",".",".","55","12.9",".",".","."
"39900","Reno, NV","9.5","7.1",".",".","0.1","0.076",".",".",".","33","9.9","116","55","."
"39940","Rexburg, ID",".",".",".",".",".",".",".",".",".",".",".","74","24","."
"39980","Richmond, IN",".",".",".",".",".",".","153","41","6",".",".",".",".","."
"40060","Richmond, VA","3.9","2","70","20","0.13","0.1","66","17","5",".",".","45","18","."
"40140","Riverside-San Bernardino-Ontario, CA","7.4","4.1","141","39","0.16","0.133","18","9","2","66","26.7","127","66","."
"40220","Roanoke, VA","5.6","3.7","49","13",".",".","21","10","3",".",".",".",".","."
"40260","Roanoke Rapids, NC",".",".",".",".","0.11","0.089",".",".",".",".",".",".",".","."
"40380","Rochester, NY","5.5","2.6",".",".","0.1","0.089","130","41","7",".",".",".",".","."
"40420","Rockford, IL","6.5","3.8",".",".","0.09","0.082",".",".",".",".",".",".",".","."
"40500","Rockland, ME",".",".",".",".","0.11","0.081",".",".",".",".",".","49","15","."
"40540","Rock Springs, WY",".",".",".",".",".",".",".",".",".",".",".","69","24","."
"40580","Rocky Mount, NC",".",".",".",".","0.1","0.092","18","7","5",".",".",".",".","."
"40660","Rome, GA",".",".",".",".",".",".","106","21","3",".",".",".",".","."
"40740","Roswell, NM",".",".",".",".",".",".",".",".",".",".",".","32","18","."
"40860","Rutland, VT","3.7","2.3","47","12",".",".","41","22","5","26","10.9","47","20","."
"40900","Sacramento--Roseville--Arden-Arcade, CA","7.3","6.2","81","21","0.14","0.106","18","12","4","40","13.4","144","34","."
"41060","St. Cloud, MN","5.1","3.3",".",".",".",".",".",".",".",".",".",".",".","."
"41140","St. Joseph, MO-KS",".",".",".",".",".",".","41","13","2","28","12.5",".",".","."
"41180","St. Louis, MO-IL","6.1","4.1","73","27","0.13","0.102","307","59","9","45","20.6","117","44","."
"41260","St. Marys, PA",".",".",".",".","0.09","0.082",".",".",".",".",".",".",".","."
"41420","Salem, OR","7.7","5.9",".",".","0.08","0.065",".",".",".","26","7.5",".",".","."
"41500","Salinas, CA","3.6","1.6",".","10","0.08","0.063",".",".",".",".",".","76","29","."
"41540","Salisbury, MD-DE",".",".",".",".","0.12","0.1",".",".",".","35","14.7","31","12","."
"41620","Salt Lake City, UT","9.7","5.7","73","28","0.11","0.08","39","10","4","51","12.5","113","45","."
"41700","San Antonio-New Braunfels, TX","6.3","4.2",".","25","0.11","0.091",".",".",".",".",".",".",".","."
"41740","San Diego-Carlsbad, CA","9.2","4.9","100","26","0.11","0.092","63","16","3","38","16.4","112","52","."
"41760","Sandpoint, ID",".",".",".",".",".",".",".",".",".","31","9.6","62","21","."
"41860","San Francisco-Oakland-Hayward, CA","7.8","4.5","72","22","0.14","0.093","56","20","3",".",".","94","26","."
"41940","San Jose-Sunnyvale-Santa Clara, CA","8.8","6.2","93","26","0.12","0.082",".",".",".","60","16.3","93","28","."
"41980","San Juan-Carolina-Caguas, PR","12.8","9.9",".",".",".",".",".",".",".",".",".","133","50","."
"42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","5.3","2.9","63","14","0.09","0.077","106","27","4","27","9.6","81","27","."
"42100","Santa Cruz-Watsonville, CA","1","0.7","30","5","0.08","0.067","5","2","1",".",".","75","31","."
"42140","Santa Fe, NM","4.4","1.7",".",".",".",".",".",".",".","11","4.9","30","13","."
"42200","Santa Maria-Santa Barbara, CA","6.7","4.1","67","22","0.1","0.079","7","3","1",".",".","50","29","."
"42220","Santa Rosa, CA","5","3.3","52","14","0.1","0.081",".",".",".",".",".","64","19","."
"42340","Savannah, GA",".",".",".",".","0.11","0.083",".",".",".",".",".","58","26","."
"42460","Scottsboro, AL",".",".",".",".",".",".","163","26","5",".",".",".",".","."
"42540","Scranton--Wilkes-Barre--Hazleton, PA","4.2","2.6","52","15","0.12","0.096","46","23","7",".",".",".",".","."
"42660","Seattle-Tacoma-Bellevue, WA","15.6","6.6","56","19","0.09","0.072",".",".",".","46","11.5","50","25","."
"42860","Seneca, SC",".",".",".",".","0.1","0.087","13","6","1",".",".",".",".","."
"42940","Sevierville, TN",".",".",".",".","0.11","0.101",".",".",".",".",".",".",".","."
"43100","Sheboygan, WI",".",".",".",".","0.13","0.093",".",".",".",".",".",".",".","."
"43260","Sheridan, WY",".",".",".",".",".",".",".",".",".","25","9.5",".",".","."
"43340","Shreveport-Bossier City, LA",".",".",".",".","0.11","0.094","21","6","2","31","14.2","41","22","."
"43420","Sierra Vista-Douglas, AZ",".",".",".",".","0.08","0.072",".",".",".",".",".","88","34","."
"43500","Silver City, NM",".",".",".",".",".",".","222","30","3",".",".","48","21","."
"43580","Sioux City, IA-NE-SD",".",".",".",".",".",".",".",".",".",".",".","73","27","."
"43620","Sioux Falls, SD",".",".",".",".","0.07","0.064",".",".",".",".",".","43","22","."
"43700","Somerset, KY",".",".",".",".","0.1","0.095",".",".",".",".",".",".",".","."
"43740","Somerset, PA",".",".",".",".","0.09","0.078",".",".",".",".",".",".",".","."
"43760","Sonora, CA","3.9","2.7",".",".","0.11","0.096",".",".",".",".",".",".",".","."
"43780","South Bend-Mishawaka, IN-MI",".",".",".",".","0.11","0.095",".",".",".",".",".",".",".","."
"43900","Spartanburg, SC",".",".",".",".","0.12","0.1",".",".",".","34","16","46","26","."
"44060","Spokane-Spokane Valley, WA","9.3","5.7",".",".","0.07","0.065",".",".",".","27","7.7","126","28","."
"44100","Springfield, IL","5.6","2.4",".",".","0.1","0.075","215","59","6","39","15.9","45","20","."
"44140","Springfield, MA","7.9","5.6","79","21","0.11","0.094","42","24","5","47","14.5","66","30","."
"44180","Springfield, MO","5","3.1","58","13","0.1","0.081","96","39","3","30","12.2","34","18","."
"44220","Springfield, OH",".",".",".",".","0.11","0.092","39","17","4",".",".",".",".","."
"44300","State College, PA",".",".",".",".","0.11","0.093",".",".",".",".",".",".",".","."
"44700","Stockton-Lodi, CA","8.9","6","62","24","0.13","0.094",".",".",".","79","19.7","125","36","."
"44900","Summerville, GA",".",".",".",".",".",".",".",".",".",".",".","59","22","."
"45060","Syracuse, NY","5.6","3.1",".",".","0.1","0.086","28","15","2",".",".",".",".","."
"45140","Tahlequah, OK","3.3","0.6",".",".",".",".",".",".",".",".",".",".",".","."
"45180","Talladega-Sylacauga, AL",".",".",".",".",".",".",".",".",".",".",".","59","26","."
"45220","Tallahassee, FL",".",".",".",".","0.09","0.081",".",".",".","31","13.9","54","17","."
"45300","Tampa-St. Petersburg-Clearwater, FL","8.5","4.7","57","16","0.12","0.087","255","60","8","25","12.9","81","35","."
"45340","Taos, NM",".",".",".",".",".",".",".",".",".",".",".","22","10","."
"45460","Terre Haute, IN",".",".",".",".","0.09","0.082","120","25","6",".",".","55","26","."
"45780","Toledo, OH","3.9","3.2",".",".","0.13","0.091","55","18","4",".",".","56","22","."
"45860","Torrington, CT",".",".",".",".","0.13","0.098",".",".",".",".",".","40","16","."
"45900","Traverse City, MI",".",".",".",".","0.11","0.097",".",".",".",".",".",".",".","."
"45940","Trenton, NJ",".",".","53","17","0.15","0.115",".",".",".","33","13.3","48","20","."
"45980","Troy, AL",".",".",".",".",".",".",".",".",".",".",".","40","22","."
"46020","Truckee-Grass Valley, CA",".",".",".",".","0.11","0.096",".",".",".",".",".","77","25","."
"46060","Tucson, AZ","7.8","3.8","59","19","0.09","0.073","12","5","2","20","8.8","80","43","."
"46140","Tulsa, OK","5.6","3.5","62","17","0.12","0.091","169","83","11",".",".",".",".","."
"46180","Tupelo, MS",".",".",".",".","0.11","0.094",".",".",".",".",".","34","16","."
"46220","Tuscaloosa, AL",".",".",".",".",".",".",".",".",".","41","19.6","61","28","."
"46300","Twin Falls, ID",".",".",".",".",".",".",".",".",".","12","3.3","54","24","."
"46340","Tyler, TX",".",".",".",".","0.12","0.097",".",".",".",".",".",".",".","."
"46380","Ukiah, CA","5.1","3.6","49","10","0.08","0.061",".",".",".","26","8.9","66","24","."
"46520","Urban Honolulu, HI","3.8","2.1","27","4","0.05","0.046","28","4","1","15","5","41","18","."
"46540","Utica-Rome, NY",".",".",".",".","0.09","0.078",".",".",".",".",".",".",".","."
"46700","Vallejo-Fairfield, CA","6.4","5","60","14","0.12","0.091","16","6","1",".",".","62","20","."
"46980","Vicksburg, MS",".",".",".",".","0.09","0.074",".",".",".",".",".",".",".","."
"47020","Victoria, TX",".",".",".",".","0.1","0.086",".",".",".",".",".",".",".","."
"47180","Vincennes, IN",".",".",".",".","0.1","0.09",".",".",".",".",".",".",".","."
"47220","Vineland-Bridgeton, NJ",".",".",".",".","0.12","0.096","28","12","3",".",".",".",".","."
"47260","Virginia Beach-Norfolk-Newport News, VA-NC","9.2","4.6","60","17","0.14","0.097","92","22","7",".",".","50","19","."
"47300","Visalia-Porterville, CA","7.3","3.9","83","21","0.12","0.108",".",".",".","114","27.6","137","55","."
"47340","Wabash, IN",".",".",".",".","0.1","0.091",".",".",".",".",".",".",".","."
"47460","Walla Walla, WA",".",".",".",".",".",".",".",".",".",".",".","91","40","."
"47500","Walterboro, SC",".",".",".",".","0.09","0.082",".",".",".",".",".",".",".","."
"47620","Warren, PA",".",".",".",".",".",".","246","97","15",".",".",".",".","."
"47780","Washington, IN",".",".",".",".",".",".","130","30","6",".",".",".",".","."
"47820","Washington, NC",".",".",".",".",".",".","61","15","6",".",".",".",".","."
"47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","7.5","5.6","74","25","0.14","0.107","150","26","9",".",".","57","23","."
"47920","Washington Court House, OH",".",".",".",".","0.11","0.097",".",".",".",".",".",".",".","."
"48020","Watertown-Fort Atkinson, WI",".",".",".",".","0.11","0.096",".",".",".","36","13.5",".",".","."
"48060","Watertown-Fort Drum, NY",".",".",".",".","0.1","0.089",".",".",".",".",".",".",".","."
"48140","Wausau, WI",".",".",".",".","0.1","0.084","245","40","3",".",".",".",".","."
"48260","Weirton-Steubenville, WV-OH","9.8","4.5",".",".","0.11","0.091","256","65","15","48","18.2","97","35","."
"48460","West Plains, MO",".",".",".",".",".",".",".",".",".","34","13",".",".","."
"48540","Wheeling, WV-OH","5.3","3",".",".","0.1","0.088","284","60","15","37","17.1","69","26","."
"48580","Whitewater-Elkhorn, WI",".",".",".",".","0.11","0.09",".",".",".",".",".",".",".","."
"48620","Wichita, KS","8.6","4.6",".",".","0.1","0.079",".",".",".","28","11.9","85","30","."
"48700","Williamsport, PA",".",".",".",".","0.09","0.076","47","21","4",".",".",".",".","."
"48780","Williston, ND",".",".",".",".",".",".","170","64","3",".",".",".",".","."
"48900","Wilmington, NC","8.2","4.4",".",".","0.08","0.067","101","27","7","37","12.8",".",".","."
"48940","Wilmington, OH",".",".",".",".","0.11","0.097",".",".",".",".",".",".",".","."
"49020","Winchester, VA-WV",".",".",".",".","0.1","0.085",".",".",".",".",".","46","22","."
"49180","Winston-Salem, NC","4.8","3.6","58","16","0.13","0.1","59","20","4","35","16.3","57","24","."
"49220","Wisconsin Rapids-Marshfield, WI",".",".",".",".",".",".","147","42","3","30","11.2",".",".","."
"49340","Worcester, MA-CT","6.8","3.3","67","20","0.13","0.093",".",".",".","37","13.3",".",".","."
"49420","Yakima, WA","8.6","4.8",".",".",".",".",".",".",".",".",".","82","25","."
"49620","York-Hanover, PA","5.3","2.4","64","19","0.12","0.094","83","19","7",".",".",".",".","."
"49660","Youngstown-Warren-Boardman, OH-PA",".",".",".",".","0.11","0.095","81","29","8","39","16.9","63","26","."
"49700","Yuba City, CA","6.4","4.2","69","14","0.11","0.09",".",".",".","53","15.9","155","37","."
"49740","Yuma, AZ",".",".",".",".","0.09","0.079",".",".",".",".",".","73","37","."
