"CBSA Code","CBSA","CO 2nd Max 1-hr","CO 2nd Max 8-hr","NO2 98th Percentile 1-hr","NO2 Mean 1-hr","Ozone 2nd Max 1-hr","Ozone 4th Max 8-hr","SO2 99th Percentile 1-hr","SO2 2nd Max 24-hr","SO2 Mean 1-hr","PM2.5 98th Percentile 24-hr","PM2.5 Weighted Mean 24-hr","PM10 2nd Max 24-hr","PM10 Mean 24-hr","Lead Max 3-Mo Avg"
"32820","Memphis, TN-MS-AR","2.9","2","51","11","0.11","0.084","76","26","6","35","13.6","57","26","."
"32900","Merced, CA",".",".","42","9","0.1","0.087",".",".",".","53","15.2","65","29","."
"32940","Meridian, MS",".",".",".",".","0.08","0.072",".",".",".","28","12.8",".",".","."
"33060","Miami, OK",".",".",".",".","0.08","0.073",".",".",".","31","13","83","23","."
"33100","Miami-Fort Lauderdale-West Palm Beach, FL","3.7","2.1","54","11","0.09","0.071","51","10","0","41","9.4","106","24","."
"33140","Michigan City-La Porte, IN",".",".",".",".","0.09","0.078","26","10","2","32","12.4",".",".","."
"33180","Middlesborough, KY",".",".",".",".","0.08","0.071",".",".",".","41","16.5",".",".","."
"33340","Milwaukee-Waukesha-West Allis, WI","1.7","0.7","50","14","0.1","0.084",".",".",".","41","16.3","70","26","."
"33460","Minneapolis-St. Paul-Bloomington, MN-WI","2.5","1.9","43","9","0.09","0.077","23","7","1","29","10.9","85","29","."
"33540","Missoula, MT","4.3","2.4",".",".",".",".",".",".",".","70","12.6","124","25","."
"33660","Mobile, AL",".",".",".",".","0.1","0.081",".",".",".","24","11.5","53","29","."
"33700","Modesto, CA","3.7","3","46","12","0.09","0.076",".",".",".","57","15","75","31","."
"33740","Monroe, LA",".",".",".",".","0.07","0.065","27","10","3","26","11.2",".",".","."
"33780","Monroe, MI",".",".",".",".",".",".",".",".",".","32","13.1",".",".","."
"33860","Montgomery, AL",".",".",".",".","0.09","0.08",".",".",".",".",".","44","25","."
"33980","Morehead City, NC",".",".",".",".","0.08","0.07",".",".",".",".",".",".",".","."
"34060","Morgantown, WV",".",".",".",".","0.1","0.078","193","38","6","40","14.8",".",".","."
"34100","Morristown, TN",".",".",".",".","0.11","0.085",".",".",".",".",".",".",".","."
"34500","Mount Vernon, IL",".",".",".",".","0.09","0.076",".",".",".","33","13.4",".",".","."
"34540","Mount Vernon, OH",".",".",".",".","0.09","0.08",".",".",".",".",".",".",".","."
"34580","Mount Vernon-Anacortes, WA",".",".",".","8","0.08","0.048",".",".",".",".",".",".",".","."
"34620","Muncie, IN",".",".",".",".","0.09","0.079",".",".",".",".",".",".",".","."
"34700","Muscatine, IA",".",".",".",".",".",".","237","74","7","44","14.2","80","28","."
"34740","Muskegon, MI",".",".",".",".","0.11","0.086",".",".",".","28","10.5",".",".","."
"34780","Muskogee, OK",".",".",".",".",".",".","45","11","2","34","12.6","96","27","."
"34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"34900","Napa, CA","3","2","41","10","0.07","0.055",".",".",".",".",".","43","20","."
"34940","Naples-Immokalee-Marco Island, FL",".",".",".",".","0.08","0.069",".",".",".",".",".",".",".","."
"34980","Nashville-Davidson--Murfreesboro--Franklin, TN","2.9","2.1","57","18","0.1","0.089","40","12","3","40","14.9","57","27","."
"35020","Natchez, MS-LA",".",".",".",".","0.08","0.071",".",".",".","23","11.1",".",".","."
"35220","New Castle, IN",".",".",".",".",".",".",".",".",".","32","13.1",".",".","."
"35260","New Castle, PA","1.6","1","47","15","0.09","0.075","103","27","8",".",".","82","27","."
"35300","New Haven-Milford, CT","1.9","1.4","64","18","0.12","0.093","67","20","4","33","12.2","42","21","."
"35380","New Orleans-Metairie, LA",".",".","55","9","0.12","0.086","349","108","9","24","11","51","27","."
"35420","New Philadelphia-Dover, OH",".",".",".",".",".",".","75","26","6",".",".",".",".","."
"35620","New York-Newark-Jersey City, NY-NJ-PA","3.1","2.4","79","34","0.13","0.094","62","36","10","39","16.1","59","33","."
"35660","Niles-Benton Harbor, MI",".",".",".",".","0.1","0.086",".",".",".","33","11.5",".",".","."
"35700","Nogales, AZ",".",".",".",".",".",".",".",".",".","29","12.3","211","65","."
"35840","North Port-Sarasota-Bradenton, FL","2.9","2.3","32","4","0.09","0.075","24","6","1","28","8.5","87","28","."
"35980","Norwich-New London, CT",".",".",".",".","0.12","0.092",".",".",".","29","10.1",".",".","."
"36100","Ocala, FL",".",".",".",".","0.09","0.074",".",".",".","29","10",".",".","."
"36220","Odessa, TX",".",".",".",".",".",".",".",".",".","18","8.7",".",".","."
"36260","Ogden-Clearfield, UT","19.5","5.7","72","25","0.11","0.082","28","7","1","50","11.7","118","28","."
"36300","Ogdensburg-Massena, NY",".",".",".",".",".",".",".",".",".","19","5.9",".",".","."
"36420","Oklahoma City, OK","3.1","2.2","52","10","0.09","0.076","7","4","2","27","11.7","51","22","."
"36500","Olympia-Tumwater, WA",".",".",".",".","0.07","0.054",".",".",".",".",".",".",".","."
"36540","Omaha-Council Bluffs, NE-IA","2.2","2.4",".",".","0.08","0.07","95","25","2","33","11.2","132","41","."
"36740","Orlando-Kissimmee-Sanford, FL","4.1","1.7","43","7","0.1","0.078","10","3","0","28","9.5","45","19","."
"36860","Ottawa-Peru, IL",".",".",".",".",".",".","356","82","6","31","11.7","101","27","."
"36980","Owensboro, KY",".",".","36","4","0.11","0.086","64","15","5","35","14.2",".",".","."
"37080","Oxford, NC",".",".",".",".","0.1","0.083",".",".",".",".",".",".",".","."
"37100","Oxnard-Thousand Oaks-Ventura, CA",".",".","46","13","0.11","0.086",".",".",".","32","11.7","64","29","."
"37140","Paducah, KY-IL",".",".","43","9","0.09","0.079","44","12","3","34","14.1","39","20","."
"37220","Pahrump, NV",".",".",".",".",".",".",".",".",".",".",".","173","25","."
"37260","Palatka, FL",".",".",".",".",".",".","34","7","1",".",".",".",".","."
"37340","Palm Bay-Melbourne-Titusville, FL",".",".",".",".","0.08","0.068","37","5","1","20","7.3","34","15","."
"37460","Panama City, FL",".",".",".",".","0.09","0.077",".",".",".","28","10.9","82","22","."
"37620","Parkersburg-Vienna, WV",".",".",".",".","0.1","0.084","128","26","8","39","15.3",".",".","."
"37740","Payson, AZ",".",".",".",".","0.09","0.076","322","43","10","22","9.4","69","34","."
"37860","Pensacola-Ferry Pass-Brent, FL",".",".","33","5","0.1","0.082","81","17","2","26","10.8",".",".","."
"37900","Peoria, IL","3","2",".",".","0.09","0.081","220","133","4","35","13",".",".","."
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","5.6","5.5","64","23","0.14","0.102","50","21","6","40","15","71","34","."
"38060","Phoenix-Mesa-Scottsdale, AZ","6","4.1","76","29","0.1","0.079","12","5","2","54","22.5","1838","181","."
"38300","Pittsburgh, PA","5.7","3.2","60","19","0.11","0.086","192","64","10","55","19.6","119","36","."
"38340","Pittsfield, MA",".",".",".",".","0.1","0.08",".",".",".","29","10.1",".",".","."
"38420","Platteville, WI",".",".",".",".",".",".",".",".",".","36","12.7",".",".","."
"38540","Pocatello, ID",".",".",".",".",".",".","65","24","6",".",".","76","22","."
"38620","Ponca City, OK","11.7","8.4",".",".","0.08","0.07","37","13","3","29","11.4",".",".","."
"38660","Ponce, PR",".",".",".",".",".",".","25","4","1","14","6.3","80","38","."
"38820","Port Angeles, WA",".",".",".",".","0.06","0.051",".",".",".",".",".",".",".","."
"38860","Portland-South Portland, ME","0.4","0.4",".",".","0.11","0.083",".",".",".",".",".","67","24","."
"38900","Portland-Vancouver-Hillsboro, OR-WA","3.9","2.7",".",".","0.08","0.06","8","5","1","31","8.2","48","22","."
"38940","Port St. Lucie, FL",".",".",".",".","0.08","0.063",".",".",".","22","7.7",".",".","."
"39020","Portsmouth, OH",".",".",".",".",".",".","42","14","4","38","14","83","26","."
"39060","Pottsville, PA","1.9","1.4",".",".",".",".","48","20","6",".",".",".",".","."
"39140","Prescott, AZ",".",".",".",".",".",".",".",".",".",".",".","54","21","."
"39300","Providence-Warwick, RI-MA","4.5","2.5","49","14","0.1","0.089","56","22","4","31","11.7","52","19","."
"39340","Provo-Orem, UT","3.8","2.5","63","21","0.1","0.078",".",".",".","65","11.8","112","28","."
"39380","Pueblo, CO",".",".",".",".",".",".",".",".",".","15","7.2","46","24","."
"39500","Quincy, IL-MO",".",".",".",".","0.08","0.075",".",".",".",".",".",".",".","."
"39540","Racine, WI",".",".",".",".","0.1","0.077",".",".",".",".",".",".",".","."
"39580","Raleigh, NC","2.8","2.1",".",".","0.1","0.084","21","6","1","33","14","57","19","."
"39660","Rapid City, SD",".",".",".","1","0.08","0.069",".",".",".","19","8.3","105","35","."
"39740","Reading, PA",".","0.6",".",".",".",".",".",".",".",".",".","43","21","."
"39780","Red Bluff, CA",".",".",".",".","0.09","0.082",".",".",".",".",".","50","22","."
"39820","Redding, CA",".",".",".",".","0.08","0.076",".",".",".","17","5.6","40","20","."
"39860","Red Wing, MN",".",".",".",".","0.08","0.073",".",".",".",".",".",".",".","."
"39900","Reno, NV","4.7","3.3","63","19","0.09","0.073",".",".",".","24","8","115","44","."
"39980","Richmond, IN",".",".",".",".",".",".","100","31","6",".",".",".",".","."
"40060","Richmond, VA","2","1.1","62","14","0.11","0.085","94","15","4","32","13","39","20","."
"40080","Richmond-Berea, KY",".",".",".",".",".",".",".",".",".","32","13.3",".",".","."
"40140","Riverside-San Bernardino-Ontario, CA","3.6","2.5","72","27","0.16","0.126","11","5","2","60","20.9","232","68","."
"40180","Riverton, WY",".",".",".",".","0.08",".",".",".",".",".",".",".",".","."
"40220","Roanoke, VA","4","3.2",".","10","0.09","0.076",".",".",".","33","14.2","58","32","."
"40340","Rochester, MN",".",".",".",".","0.07","0.062",".",".",".","27","10.3",".",".","."
"40380","Rochester, NY","1.7","1.1",".",".","0.09","0.081","72","23","4","31","9.9",".",".","."
"40420","Rockford, IL","2.3","1.4",".",".","0.08","0.073",".",".",".","30","12.5",".",".","."
"40500","Rockland, ME",".",".",".",".","0.11","0.082",".",".",".",".",".",".",".","."
"40540","Rock Springs, WY",".",".","45","7","0.08","0.066","8","2","1",".",".","199","26","."
"40580","Rocky Mount, NC",".",".",".",".","0.09","0.08",".",".",".","25","11.6",".",".","."
"40660","Rome, GA",".",".",".",".",".",".","137","26","4","37","16","57","31","."
"40740","Roswell, NM",".",".",".",".",".",".",".",".",".","19","6.6",".",".","."
"40780","Russellville, AR",".",".",".",".",".",".",".",".",".","27","12.8",".",".","."
"40860","Rutland, VT","3.2","1.7","44","10",".",".","47","24","5","28","10.9","29","14","."
"40900","Sacramento--Roseville--Arden-Arcade, CA","5.8","4.1","57","15","0.11","0.093","5","3","1","60","12.3","61","27","."
"40940","Safford, AZ",".",".",".",".",".",".",".",".",".",".",".","54","22","."
"41060","St. Cloud, MN","3.1","1.4",".",".","0.08","0.069",".",".",".","20","8.3",".",".","."
"41100","St. George, UT",".",".",".",".","0.08","0.071",".",".",".",".",".",".",".","."
"41140","St. Joseph, MO-KS",".",".",".",".",".",".",".",".",".","28","12.1","65","29","."
"41180","St. Louis, MO-IL","3.4","2.7","55","16","0.13","0.094","382","105","10","36","15.6","116","40","."
"41260","St. Marys, PA",".",".",".",".","0.08","0.075",".",".",".",".",".",".",".","."
"41400","Salem, OH",".",".",".",".",".",".","128","23","4",".",".","58","28","."
"41420","Salem, OR",".",".",".",".","0.07","0.06",".",".",".",".",".",".",".","."
"41500","Salinas, CA","1.7","1","35","7","0.07","0.059",".",".",".","16","7","34","17","."
"41540","Salisbury, MD-DE",".",".",".",".","0.1","0.081",".",".",".","33","13.2",".",".","."
"41620","Salt Lake City, UT","8.6","3.4","70","23","0.12","0.082","33","8","3","64","12.5","172","46","."
"41700","San Antonio-New Braunfels, TX","2.7","1.6","54","15","0.09","0.074",".",".",".",".",".","104","23","."
"41740","San Diego-Carlsbad, CA","6.3","4.8","82","22","0.11","0.086","16","5","3","53","13.3","146","58","."
"41860","San Francisco-Oakland-Hayward, CA","4.1","2.1","53","16","0.1","0.071","27","8","2","45","9","63","20","."
"41940","San Jose-Sunnyvale-Santa Clara, CA","3.4","2.4","54","17","0.09","0.075",".",".",".","39","10.7","67","24","."
"41980","San Juan-Carolina-Caguas, PR","4.1","3.2",".",".","0.08","0.033","32","23","3","16","7.4","111","39","."
"42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA",".",".","43","9","0.09","0.083","71","10","1","24","7.9","107","39","."
"42100","Santa Cruz-Watsonville, CA","1.5","0.9","25","4","0.07","0.059","10","3","1","16","6.4","47","24","."
"42140","Santa Fe, NM","1.5","0.9",".",".",".",".",".",".",".","11","4.8","30","14","."
"42200","Santa Maria-Santa Barbara, CA","2.1","1.3","37","8","0.09","0.078","7","3","1","21","9.5","72","24","."
"42220","Santa Rosa, CA","2.1","1.5","39","11","0.07","0.06",".",".",".","30","7.6","36","16","."
"42340","Savannah, GA",".",".",".",".","0.08","0.065","77","24","3","35","12.6","40","24","."
"42420","Scottsbluff, NE",".",".",".",".",".",".",".",".",".","18","7.1",".",".","."
"42540","Scranton--Wilkes-Barre--Hazleton, PA","2.4","1.6","47","11","0.09","0.078","40","18","4","32","11.3","57","19","."
"42620","Searcy, AR",".",".",".",".",".",".",".",".",".","31","11.7",".",".","."
"42660","Seattle-Tacoma-Bellevue, WA","3.5","2.6",".",".","0.09","0.068",".",".",".","45","9.7","58","20","."
"42680","Sebastian-Vero Beach, FL",".",".",".",".","0.08","0.068",".",".",".",".",".",".",".","."
"42700","Sebring, FL",".",".",".",".","0.08","0.07",".",".",".",".",".",".",".","."
"42860","Seneca, SC",".",".",".",".","0.09","0.076","18","6","1","28","11.1",".",".","."
"42940","Sevierville, TN",".",".",".",".","0.1","0.086","22","6","1",".",".",".",".","."
"42980","Seymour, IN",".",".",".",".","0.09","0.078",".",".",".",".",".",".",".","."
"43100","Sheboygan, WI",".",".",".",".","0.11","0.088",".",".",".",".",".",".",".","."
"43260","Sheridan, WY",".",".",".",".",".",".",".",".",".","27","9.6",".",".","."
"43320","Show Low, AZ",".",".",".",".","0.08","0.069",".",".",".",".",".","46","16","."
"43340","Shreveport-Bossier City, LA",".",".",".",".","0.1","0.074","21","7","2","30","12.8","64","27","."
"43420","Sierra Vista-Douglas, AZ",".",".",".",".","0.07","0.067",".",".",".","11","6.4","72","28","."
"43500","Silver City, NM",".",".",".",".","0.07","0.062","4","1","0",".",".","38","14","."
"43580","Sioux City, IA-NE-SD",".",".",".",".",".",".",".",".",".","31","10.6","65","24","."
"43620","Sioux Falls, SD",".",".","32","4","0.07","0.062","14","11","0","28","9.6","49","22","."
"43700","Somerset, KY",".",".",".",".","0.09","0.076",".",".",".",".",".",".",".","."
"43740","Somerset, PA",".",".",".",".","0.09","0.073",".",".",".",".",".",".",".","."
"43760","Sonora, CA",".",".",".",".","0.09","0.084",".",".",".",".",".",".",".","."
"43780","South Bend-Mishawaka, IN-MI",".",".","35","10","0.09","0.083",".",".",".","34","13.9","47","20","."
"43900","Spartanburg, SC",".",".",".",".","0.1","0.083",".",".",".","29","13.5","46","24","."
"44060","Spokane-Spokane Valley, WA","4.6","2.9",".",".","0.07","0.064",".",".",".","28","9.6","79","24","."
"44100","Springfield, IL","2.9","1.4",".",".","0.09","0.072","139","47","3","34","13",".",".","."
"44140","Springfield, MA","2.1","1.3","47","15","0.13","0.098","32","16","3","30","12.2","35","18","."
"44180","Springfield, MO","4","2.1","50","10","0.1","0.08","95","28","3","29","11.8","37","19","."
"44220","Springfield, OH",".",".",".",".","0.1","0.078","31","12","2","37","14.6",".",".","."
"44300","State College, PA",".",".","34","7","0.09","0.077","27","11","2","33","11.9",".",".","."
"44460","Steamboat Springs, CO",".",".",".",".",".",".",".",".",".",".",".","90","24","."
"44700","Stockton-Lodi, CA","3.6","2.1","56","16","0.09","0.079",".",".",".","48","12.9","70","27","."
"44900","Summerville, GA",".",".",".",".","0.09","0.08",".",".",".",".",".","46","25","."
"45060","Syracuse, NY","1.9","1.2",".",".","0.09","0.081","20","12","2",".",".",".",".","."
"45140","Tahlequah, OK","1","0.3","35","6","0.09","0.072",".",".",".","30","13.2","65","21","."
"45220","Tallahassee, FL",".",".",".",".","0.09","0.075",".",".",".","38","12.2",".",".","."
"45300","Tampa-St. Petersburg-Clearwater, FL","5.9","2.4","42","9","0.11","0.083","126","31","3","27","10.5","86","33","."
"45460","Terre Haute, IN",".",".",".",".","0.09","0.077","133","26","5","32","14.1","55","23","."
"45500","Texarkana, TX-AR",".",".",".",".",".",".",".",".",".","27","12.4",".",".","."
"45780","Toledo, OH",".",".",".",".","0.11","0.083","75","25","6","35","14.9","94","24","."
"45820","Topeka, KS",".",".",".",".","0.09","0.073",".",".",".","29","11.2","42","24","."
"45860","Torrington, CT","1","0.8","40","9","0.12","0.089","18","8","2","31","10.2",".",".","."
"45900","Traverse City, MI",".",".",".",".","0.1","0.082",".",".",".",".",".",".",".","."
"45940","Trenton, NJ",".",".","43","11","0.13","0.094",".",".",".","33","12","48","22","."
"45980","Troy, AL",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"46020","Truckee-Grass Valley, CA",".",".",".",".","0.1","0.088",".",".",".","16","6.3",".",".","."
"46060","Tucson, AZ","3.1","1.9","49","13","0.08","0.073","13","3","1","14","5.8","123","40","."
"46140","Tulsa, OK","3","1.8",".","10","0.11","0.075","60","30","5","28","12.2","90","27","."
"46180","Tupelo, MS",".",".",".",".","0.09","0.073",".",".",".","31","13.2",".",".","."
"46220","Tuscaloosa, AL",".",".",".",".","0.1","0.08",".",".",".","36","14",".",".","."
"46340","Tyler, TX",".",".","26","4","0.09","0.077",".",".",".",".",".",".",".","."
"46380","Ukiah, CA","2.1","1.4","30","8","0.08","0.053",".",".",".","13","4.7","42","20","."
"46520","Urban Honolulu, HI","1.6","1","26","5","0.04","0.033","25","8","2","10","4.9","57","17","."
"46540","Utica-Rome, NY",".",".",".",".","0.08","0.075","11","6","1",".",".",".",".","."
"46700","Vallejo-Fairfield, CA","3.3","2.6","43","11","0.09","0.071","9","4","1","39","9.8","47","18","."
"46860","Vernal, UT",".",".",".",".","0.08","0.063",".",".",".",".",".",".",".","."
"47020","Victoria, TX",".",".",".",".","0.07","0.066",".",".",".",".",".",".",".","."
"47180","Vincennes, IN",".",".",".",".","0.09","0.081",".",".",".","31","13.8",".",".","."
"47220","Vineland-Bridgeton, NJ",".",".",".",".","0.09","0.083","20","10","3",".",".",".",".","."
"47240","Vineyard Haven, MA",".",".",".",".","0.1","0.077",".",".",".",".",".",".",".","."
"47260","Virginia Beach-Norfolk-Newport News, VA-NC","1.9","1.1",".","12","0.1","0.078","70","17","5","29","11.4","37","20","."
"47300","Visalia-Porterville, CA",".",".","59","15","0.11","0.091",".",".",".","60","20.4","88","42","."
"47340","Wabash, IN",".",".",".",".","0.09","0.078",".",".",".",".",".",".",".","."
"47380","Waco, TX",".","0.5",".",".","0.08","0.072",".",".",".",".",".",".",".","."
"47460","Walla Walla, WA",".",".",".",".",".",".",".",".",".",".",".","112","21","."
"47500","Walterboro, SC",".",".",".",".","0.09","0.072",".",".",".",".",".",".",".","."
"47620","Warren, PA",".",".",".",".",".",".","153","49","9",".",".",".",".","."
"47780","Washington, IN",".",".",".",".",".",".","112","25","5",".",".",".",".","."
"47820","Washington, NC",".",".",".",".",".",".","34","7","1",".",".",".",".","."
"47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","3.8","2.7","58","18","0.11","0.092","42","13","5","48","14.4","52","23","."
"47920","Washington Court House, OH",".",".",".",".","0.09","0.077",".",".",".",".",".",".",".","."
"47940","Waterloo-Cedar Falls, IA",".",".",".",".","0.08","0.071",".",".",".","32","12.4","57","26","."
"47980","Watertown, SD",".",".",".",".",".",".",".",".",".","21","8.9","65","23","."
"48020","Watertown-Fort Atkinson, WI",".",".",".",".","0.09","0.076",".",".",".",".",".",".",".","."
"48060","Watertown-Fort Drum, NY",".",".",".",".","0.09","0.083",".",".",".",".",".",".",".","."
"48140","Wausau, WI",".",".",".",".","0.08","0.072",".",".",".",".",".",".",".","."
"48260","Weirton-Steubenville, WV-OH","9.7","4.9",".",".","0.09","0.079","208","60","12","50","19.2","84","30","."
"48540","Wheeling, WV-OH",".",".",".",".","0.1","0.08","161","39","11","38","15.2",".",".","."
"48580","Whitewater-Elkhorn, WI",".",".",".",".","0.09","0.075",".",".",".",".",".",".",".","."
"48620","Wichita, KS","3.6","2.9","46","10","0.08","0.07","4","3","1","28","11.4","58","27","."
"48700","Williamsport, PA",".",".",".",".","0.09","0.077","46","15","3",".",".",".",".","."
"48780","Williston, ND",".",".",".",".",".",".","25","7","1",".",".",".",".","."
"48900","Wilmington, NC",".",".",".",".","0.08","0.071","106","27","6","25","9",".",".","."
"48940","Wilmington, OH",".",".",".",".","0.1","0.082",".",".",".",".",".",".",".","."
"49020","Winchester, VA-WV",".",".",".",".","0.09","0.072",".",".",".",".",".","67","34","."
"49180","Winston-Salem, NC","2.4","1.8","54","11","0.11","0.085","67","21","5","31","14.6","54","20","."
"49340","Worcester, MA-CT","2.4","1.7","42","16","0.11","0.089","17","12","3","33","11.5","53","20","."
"49420","Yakima, WA",".",".",".",".",".",".",".",".",".",".",".","52","21","."
"49620","York-Hanover, PA","2.5","1.4","53","15","0.11","0.084","107","23","5","37","15.7","58","22","."
"49660","Youngstown-Warren-Boardman, OH-PA",".",".",".",".","0.1","0.084","58","17","5","35","14.2","50","22","."
"49700","Yuba City, CA",".",".","47","12","0.09","0.077",".",".",".","34","8.2","42","20","."
"49740","Yuma, AZ",".","1.2",".",".","0.09","0.074",".",".",".",".",".","320","52","."
